,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
200,Vladimir Radmanovic,SF,ATL,49,15.4,-0.74,0.30,-0.44,0.94,f0e0977f-fc19-4bc5-9fe0-5e3df9e95f94,3.9699999999999998
201,Jamal Crawford,G,POR,60,26.9,1.99,-2.45,-0.46,2.06,70633ba1-a422-425a-9f14-b65fc0aea757,5.09
202,Luis Scola,F,HOU,66,31.3,-0.94,0.47,-0.48,2.57,561978b9-e527-4f7a-9595-58a48b69e5c7,5.6
203,Alonzo Gee,SF,CLE,63,29.0,-1.29,0.80,-0.49,2.23,b735bd3f-f997-4810-9c08-652a30ddb3b6,5.26
205,Ben Wallace,PF,DET,62,15.8,-5.45,4.93,-0.52,1.11,59af6d1d-a322-41e8-9b64-220eecc0185a,4.14
206,Grant Hill,SF,PHX,49,28.1,-1.30,0.76,-0.54,1.66,a8ac1bce-5cbd-4e0b-b0f5-1c1d821ddb8d,4.6899999999999995
207,Nikola Pekovic,C,MIN,47,26.9,1.11,-1.65,-0.54,1.53,a5b1c63c-0a8f-4a14-8e98-bf5e54446e49,4.56
208,Carldell Johnson,PG,NO,15,7.9,-0.94,0.39,-0.55,0.13,73dd4652-b65f-4b84-9e95-fa2dd9b87114,3.1599999999999997
209,E'Twaun Moore,G,BOS,38,8.7,-1.42,0.85,-0.57,0.38,125f0125-cec2-42cf-9fe8-284a6e3da737,3.4099999999999997
210,Ishmael Smith,PG,GS/ORL,26,9.0,-1.45,0.87,-0.58,0.27,,3.3
211,Anthony Tolliver,PF,MIN,51,17.3,-0.65,0.06,-0.59,1.08,1a637e77-beea-4cf9-bcbf-c3161317210f,4.109999999999999
212,Hassan Whiteside,C,SAC,18,6.1,-2.41,1.82,-0.59,0.13,fecc4b80-2706-4c8f-864e-44b1d6a48aac,3.1599999999999997
213,JJ Redick,SG,ORL,65,27.2,0.83,-1.43,-0.61,1.99,ecfa5a5a-254d-42bd-9b29-2ee0ed1513e7,5.02
214,Hamed Haddadi,C,MEM,35,5.9,-1.17,0.56,-0.61,0.24,dd963bce-fd9d-4757-bfe1-2bd23fb310b0,3.2699999999999996
215,Jerry Stackhouse,SF,ATL,30,9.1,-0.87,0.25,-0.62,0.31,cad4bcad-272d-4165-aa5f-cd084acdca21,3.34
216,Randy Foye,SG,LAC,65,25.9,0.47,-1.09,-0.62,1.88,e8a88ef7-eb7f-427d-ac03-626213b3dac4,4.91
217,Emeka Okafor,C,NO,27,28.9,-1.78,1.14,-0.64,0.85,c5d5c0d2-51be-4f69-b9bf-8955dd93520e,3.88
218,Ramon Sessions,G,CLE/LAL,64,26.7,1.39,-2.08,-0.68,1.86,ba30750d-e568-49a2-9d61-1a2c02b2c9eb,4.89
219,Trevor Booker,F,WSH,50,25.2,-0.87,0.16,-0.71,1.40,d5f09cea-07f6-40ba-975a-cfa51abe9243,4.43
220,Jason Maxiell,PF,DET,65,22.6,-2.49,1.77,-0.72,1.55,455a8b41-678c-4e5e-8c94-92c9d6e740e5,4.58
221,Renaldo Balkman,SF,NY,14,8.2,-0.32,-0.42,-0.74,0.13,2e81b2b9-66ed-4ce3-bf70-a8ebffe01d68,3.1599999999999997
222,Manny Harris,PG,CLE,26,17.5,-0.99,0.24,-0.75,0.50,fab100cb-d8a9-4ffb-9485-271937fbfa7d,3.53
223,Tobias Harris,PF,MIL,42,11.4,-0.36,-0.40,-0.76,0.50,a06d7a3e-4ba3-4143-b379-1016a70135ca,3.53
224,Richard Hamilton,SG,CHI,28,24.9,0.26,-1.02,-0.76,0.72,972e9473-2c64-43bd-b2a7-94dd8236c4f3,3.75
225,Sebastian Telfair,PG,PHX,60,14.9,0.78,-1.55,-0.76,0.94,63c1feeb-641a-40fa-8e16-1da091842336,3.9699999999999998
226,Hidayet Turkoglu,SF,ORL,53,31.2,0.89,-1.66,-0.77,1.70,,4.7299999999999995
227,Aleksandar Pavlovic,SG,BOS,45,11.7,-2.92,2.14,-0.79,0.52,,3.55
228,Gordon Hayward,SF,UTAH,66,30.4,0.41,-1.20,-0.79,2.09,1fda1d08-adaa-424d-96df-373dfbef9128,5.119999999999999
229,Lavoy Allen,F,PHI,41,15.2,-3.14,2.35,-0.79,0.60,255d5c9d-b8a6-4464-8953-390ea122c4ad,3.63
230,Mike James,PG,CHI,11,10.9,0.52,-1.31,-0.80,0.12,bb2524c6-5ac8-43c1-87c8-623e34750b92,3.15
231,Anthony Randolph,SF,MIN,34,15.2,-0.48,-0.33,-0.80,0.55,bf0e4e8b-ebe7-4fa2-8e9a-40c0e2fb46f1,3.58
232,Carl Landry,PF,NO,41,24.4,-0.07,-0.76,-0.83,0.96,a0775fb8-6ab9-492c-8641-6fac0dab6953,3.9899999999999998
233,Tyler Hansbrough,PF,IND,66,21.8,-1.46,0.63,-0.83,1.41,09828354-2336-48b8-a632-8bf891483d75,4.4399999999999995
234,Kenyon Martin,PF,LAC,42,22.4,-3.84,3.00,-0.84,0.91,ce9c2320-705d-4df5-9f4f-dd335fdd24fa,3.94
235,Quincy Pondexter,F,MEM,64,15.7,-1.45,0.61,-0.85,0.99,18c4f578-0a0b-4fd3-9d9d-71faf694a40d,4.02
236,Chris Singleton,SF,WSH,66,21.7,-3.22,2.36,-0.86,1.42,80156021-f49c-4d77-82c7-73f6cf810044,4.449999999999999
237,CJ Miles,G,UTAH,56,20.4,0.54,-1.41,-0.87,1.13,142e13da-cb15-4178-8159-cf31e99e9694,4.16
238,Sean Williams,PF,DAL/BOS,11,9.7,-0.76,-0.12,-0.87,0.11,1438935b-e299-4d03-bdbc-38de573e16d2,3.1399999999999997
239,Anthony Morrow,SG,NJ,62,26.4,0.94,-1.83,-0.89,1.63,b3b740da-3e61-4ed2-b41d-5dcade3f2f26,4.66
240,Markieff Morris,PF,PHX,63,19.5,-0.73,-0.16,-0.89,1.20,cf3cf341-3205-4138-9a29-a3c168e2d530,4.2299999999999995
241,Justin Dentmon,PG,SA/TOR,6,15.2,-0.04,-0.86,-0.89,0.09,fe1cf091-4360-4d43-9cbd-a2f6c62f2dd5,3.1199999999999997
242,Gary Forbes,F,TOR,48,14.9,0.39,-1.29,-0.90,0.68,c13a7480-b976-4afd-825b-2ebb2ac9c118,3.71
243,Samardo Samuels,PF,CLE,54,15.3,-2.66,1.76,-0.90,0.77,da03f09d-2c9a-4a7c-b0a7-7c05092f4c1d,3.8
244,Vernon Macklin,PF,DET,23,5.9,-0.82,-0.08,-0.90,0.13,2f0c6b81-a6af-455c-a74d-cfcbf03e6f7d,3.1599999999999997
246,Michael Beasley,F,MIN,47,23.1,-0.32,-0.60,-0.92,1.07,1fce88ac-f9aa-49c1-ae37-08a14856dfa2,4.1
247,Jordan Williams,C,NJ,43,14.8,-1.31,0.39,-0.92,0.61,140f15f3-998f-4d18-9d9a-c8365b2096b6,3.6399999999999997
248,Kirk Hinrich,SG,ATL,48,25.8,-1.02,0.08,-0.94,1.12,33d38c3e-61a9-4e6a-b57c-cf6ef04f09e4,4.15
249,Shannon Brown,PG,PHX,59,23.7,0.02,-0.96,-0.95,1.30,522f50e0-a99e-424a-b7bb-4a10a98e5c56,4.33
250,Toney Douglas,PG,NY,38,17.3,-0.30,-0.65,-0.95,0.60,22704e9f-9824-4f2a-aaa0-218ebc28e1cc,3.63
251,Andre Miller,PG,DEN,66,27.4,1.10,-2.08,-0.98,1.65,8d3f8f93-4d10-4a38-ac11-5f2a1c7b6fdf,4.68
252,Daniel Orton,C,ORL,16,11.7,-1.31,0.29,-1.02,0.16,5e981de9-cbfd-43ec-b61f-722047dea420,3.19
253,Reggie Williams,SF,CHA,33,22.6,0.45,-1.49,-1.04,0.62,530a4573-76b3-4e23-855a-2089125f7811,3.65
254,Kris Humphries,PF,NJ,62,34.9,-0.86,-0.19,-1.05,1.90,dbea34b4-07f7-40b0-85f6-c638a4f07df6,4.93
255,Jan Vesely,PF,WSH,57,18.9,-2.21,1.16,-1.06,0.92,030cbd58-2cca-4e3b-9509-12e2bbd7078c,3.9499999999999997
256,Gary Neal,PG,SA,56,21.5,1.57,-2.65,-1.08,1.02,68b640ed-1393-48f6-8877-cd3974c8caa5,4.05
257,Dante Cunningham,F,MEM,64,17.6,-1.94,0.83,-1.11,0.93,9ead8a14-508e-4b0f-bb2e-5d7ca123fca8,3.96
258,Boris Diaw,C,CHA/SA,57,25.0,-1.01,-0.12,-1.13,1.16,09bab5e3-f790-4001-aa34-0e4eb79d2c47,4.1899999999999995
259,Greg Stiemsma,C,BOS,55,13.9,-3.38,2.24,-1.14,0.59,f0bd403a-4755-4aee-992b-e4b09c76dfeb,3.6199999999999997
260,Kwame Brown,C,GS,9,20.8,-1.61,0.46,-1.15,0.15,ee2a70fa-8405-4932-9ab5-d18c723217bb,3.1799999999999997
261,Jordan Farmar,PG,NJ,39,21.3,2.00,-3.15,-1.15,0.66,a359f19d-03f0-4f57-bffb-b2953c63de15,3.69
262,Robin Lopez,C,PHX,64,14.0,-1.27,0.11,-1.16,0.71,786e0a8c-81bc-4ac8-aff3-9bf4ba92e3c0,3.7399999999999998
263,Quentin Richardson,SF,ORL,48,18.0,-2.32,1.15,-1.17,0.64,fb70095c-b1f8-411d-bdb6-dd3303d2630d,3.67
264,John Wall,PG,WSH,66,36.2,1.58,-2.75,-1.17,1.92,068c66d2-3a05-48a8-93f3-b45e53b5f410,4.949999999999999
265,Cole Aldrich,C,OKC,26,6.7,-2.43,1.24,-1.18,0.13,3ff71c2e-5c34-4fea-9397-4b388c369ace,3.1599999999999997
266,Jared Jeffries,PF,NY,39,18.7,-2.81,1.54,-1.27,0.52,d463a9b1-da47-4ffb-90d5-ecf25f75b3be,3.55
267,Brendan Haywood,C,DAL,54,21.2,-2.08,0.78,-1.30,0.78,f07acb84-9579-4176-ad13-c9e9c8dd8490,3.8099999999999996
268,Nikola Vucevic,C,PHI,51,15.9,-2.01,0.68,-1.33,0.53,4b1b1aaa-bdaf-452a-9c1e-c3608e33dfb0,3.5599999999999996
269,Derek Fisher,PG,LAL/OKC,63,23.9,-2.81,1.45,-1.36,0.97,c076eff2-f72f-4639-bc10-6332183d5f2a,4.0
270,Jerome Jordan,C,NY,21,5.1,-0.73,-0.63,-1.36,0.08,2a78bf83-ff09-4e6e-94e6-379b403d9901,3.11
271,Jimmy Butler,SF,CHI,42,8.5,-1.61,0.24,-1.37,0.23,5cbc01e2-a4cf-428d-9696-0be12d360f30,3.26
272,Trevor Ariza,SF,NO,41,32.9,-1.50,0.13,-1.37,0.85,b8f4ff28-eb77-4c7e-acda-23a2a01cdad8,3.88
273,Lamar Odom,PF,DAL,50,20.5,-1.12,-0.25,-1.37,0.65,0bf56478-de26-403e-b839-60c328fa925a,3.6799999999999997
274,Courtney Fortson,PG,LAC/HOU,10,9.5,0.07,-1.45,-1.38,0.07,e7966f52-e1f2-4504-98b4-d68f7dc2261c,3.0999999999999996
275,Brandon Knight,PG,DET,66,32.3,-0.24,-1.16,-1.40,1.30,1432ccfc-da69-4e42-b424-58ba13f05c1e,4.33
276,Ronny Turiaf,C,WSH/MIA,17,16.4,-2.46,1.04,-1.41,0.17,f474b617-4a96-4c30-9cb2-00eaac8c688f,3.1999999999999997
277,Marco Belinelli,G,NO,66,29.8,-1.02,-0.42,-1.44,1.14,9cb10600-9d1c-4cf6-8117-0b4677aeb30c,4.17
278,Omri Casspi,F,CLE,65,20.6,-0.84,-0.61,-1.44,0.79,d01ed97d-a653-4fdc-989b-16857f353c85,3.82
279,Jerry Smith,PG,NJ,5,9.2,-1.73,0.29,-1.44,0.03,,3.0599999999999996
280,TJ Ford,PG,SA,14,13.6,-0.40,-1.10,-1.50,0.11,,3.1399999999999997
281,Jose Juan Barea,G,MIN,41,25.2,2.03,-3.54,-1.51,0.60,,3.63
282,Jordan Hill,C,HOU/LAL,39,14.1,-1.40,-0.12,-1.51,0.30,69a2bc54-953c-431f-a34e-23b084bf57b4,3.3299999999999996
283,David Lee,PF,GS,57,37.2,0.49,-2.01,-1.52,1.18,9a0b78fa-a6ca-4efb-adf6-722750145382,4.21
284,Andris Biedrins,C,GS,47,15.7,-3.76,2.24,-1.52,0.39,97f05c43-e1a0-46ff-aff5-85174df33ba0,3.42
285,Derrick Williams,PF,MIN,66,21.5,-0.38,-1.15,-1.52,0.79,97f16e19-febc-48e2-8811-4667ef0ce8f4,3.82
287,Ivan Johnson,PF,ATL,56,16.7,-1.71,0.18,-1.53,0.50,3d01b890-6e16-446f-916a-f248f8fc8359,3.53
288,Derrick Brown,SF,CHA,65,22.2,-0.91,-0.64,-1.55,0.75,454cf071-4c39-4456-a4b7-98a44fd348c4,3.78
289,Alec Burks,SG,UTAH,59,15.9,0.18,-1.75,-1.57,0.48,3e67fd39-1842-4278-90b8-4a81237af8a5,3.51
290,Andrew Goudelock,PG,LAL,40,10.5,-0.60,-1.00,-1.60,0.19,6dbb5dd4-866f-4129-b9d7-7cb5ab87ad7f,3.2199999999999998
291,Brian Scalabrine,PF,CHI,28,4.4,-0.71,-0.90,-1.61,0.06,a7291594-bbd7-4160-a495-00a9079dbc6a,3.09
292,JaVale McGee,C,WSH/DEN,61,25.2,-0.22,-1.40,-1.62,0.75,6220b234-7941-44ed-84f1-9c2d44fd7fb9,3.78
293,Glen Davis,PF,ORL,61,23.4,-2.13,0.49,-1.64,0.64,6539ac92-659c-4dcc-bd42-af5a6f285006,3.67
294,Earl Watson,PG,UTAH,50,20.7,-1.69,0.03,-1.66,0.46,7c071ab0-faf3-49bc-856f-63193a7862b6,3.4899999999999998
295,Richard Jefferson,F,SA/GS,63,27.7,-1.15,-0.52,-1.67,0.79,ae0878bd-1bac-4208-9e7f-77d7fd358a1f,3.82
296,Troy Murphy,PF,LAL,59,16.2,-2.55,0.86,-1.69,0.39,3575540b-5937-4610-a0ed-fb7375244706,3.42
297,Reggie Jackson,PG,OKC,45,11.1,-0.88,-0.82,-1.70,0.21,c5284b38-7b43-4425-9497-8c96dd2ffae7,3.2399999999999998
298,Michael Redd,SG,PHX,51,15.1,1.79,-3.50,-1.71,0.33,944701e5-4c7b-47c5-a3a2-bb640007372c,3.36
299,John Salmons,SF,SAC,46,27.2,-1.68,-0.03,-1.71,0.54,0ba9bc6c-dbf9-406e-85a9-53e621eae742,3.57
300,Josh Childress,F,PHX,34,14.4,-1.01,-0.73,-1.74,0.20,863ac23b-596e-41f3-a2b9-efb4e7c53928,3.23
301,Amare Stoudemire,C,NY,47,32.8,-0.51,-1.23,-1.74,0.62,,3.65
302,Daniel Gibson,SG,CLE,35,26.2,-1.90,0.16,-1.74,0.36,580b96cf-4dfb-4c49-aa63-017aca69898a,3.3899999999999997
303,Jeff Foster,PF,IND,11,12.8,-2.88,1.12,-1.76,0.05,bc15d9b1-6e6c-4cae-9d6a-56877871da48,3.0799999999999996
304,Tyreke Evans,G,SAC,63,34.3,0.80,-2.57,-1.77,0.86,defd7777-7c04-4db1-a54b-f91dc61d1c6b,3.8899999999999997
305,Rasual Butler,SF,TOR,34,13.3,-2.52,0.74,-1.78,0.16,58c5e74e-a940-4c9b-bf4e-81b4c3fb24ce,3.19
306,Ronnie Price,PG,PHX,36,14.4,-1.88,0.10,-1.79,0.20,66089446-928e-47cc-b864-8886057a1f22,3.23
307,Tayshaun Prince,SF,DET,63,33.1,-1.81,0.02,-1.79,0.74,8abee38c-37f1-4c44-929d-2fb0d72d529e,3.7699999999999996
308,Jimmer Fredette,G,SAC,61,18.6,0.81,-2.61,-1.80,0.42,6dbe702f-13e6-484c-abdb-3aced74e92d3,3.4499999999999997
309,Earl Boykins,PG,HOU,8,13.9,-0.66,-1.15,-1.80,0.04,f926e81f-3df9-4cc8-8885-1a5cb77ece58,3.07
310,Chris Kaman,C,NO,47,29.2,-2.20,0.40,-1.81,0.47,b4149a63-9b66-4b75-bbcf-054dd01284ca,3.5
311,Ed Davis,C,TOR,66,23.2,-2.64,0.82,-1.81,0.53,bf153be4-58db-44ae-8c5f-8dab021119c7,3.5599999999999996
312,Jeff Adrien,F,HOU,8,7.9,-2.33,0.49,-1.84,0.02,85c658a1-dc55-4351-99b4-45d3f2dd5401,3.05
313,Xavier Silas,G,PHI,2,19.5,-0.42,-1.42,-1.84,0.01,2ecae7eb-3983-4698-949c-0037e5fb00fe,3.0399999999999996
314,DeJuan Blair,C,SA,64,21.3,-0.16,-1.70,-1.85,0.45,d4d70650-9092-4d52-9815-1080e6798484,3.48
315,DJ Augustin,G,CHA,48,29.3,1.38,-3.24,-1.86,0.45,,3.48
316,Shaun Livingston,G,MIL,58,18.8,-2.30,0.43,-1.87,0.34,847b6ccd-7bce-42ff-8ec0-aec1ec919b85,3.3699999999999997
317,Kurt Thomas,PF,POR,53,15.2,-3.86,1.97,-1.89,0.24,d3b65687-9fb8-4089-bfc2-b5d624452cf4,3.2699999999999996
318,Morris Almond,SG,WSH,4,16.8,-2.56,0.62,-1.94,0.02,f2fa73f9-6841-496d-9086-6ee8fc1892e1,3.05
319,Luke Harangody,PF,CLE,21,11.0,-1.76,-0.19,-1.94,0.06,633af948-96d8-4dad-b718-db0574598e30,3.09
320,Gerald Henderson,SG,CHA,55,33.3,-1.02,-0.93,-1.95,0.47,7540988a-e9b3-4b53-8e4f-82434a729b19,3.5
321,Enes Freedom,C,UTAH,66,13.2,-1.77,-0.18,-1.95,0.22,,3.25
322,Ben Gordon,SG,DET,52,26.9,-0.35,-1.62,-1.97,0.33,5179f6f2-6905-433a-9623-ba855f91c1f4,3.36
323,Udonis Haslem,PF,MIA,64,24.8,-3.89,1.91,-1.98,0.37,4dc4d675-85a3-4d26-b601-3a34e1f6eab7,3.4
324,Trey Thompkins,PF,LAC,24,5.0,-1.14,-0.84,-1.99,0.03,4dd475ee-9e32-4286-90df-6ab0e0ace045,3.0599999999999996
325,Steve Blake,PG,LAL,53,23.3,-1.02,-0.97,-1.99,0.28,1239a758-90d2-47e1-bc59-d2d3d856d761,3.3099999999999996
326,CJ Watson,PG,CHI,49,23.7,0.76,-2.81,-2.05,0.21,,3.2399999999999998
328,CJ Watson,PG,CHI,49,23.7,0.76,-2.81,-2.05,0.21,,3.2399999999999998
329,James Anderson,SG,SA,51,11.8,-0.39,-1.66,-2.05,0.12,b6ab2047-c697-44d5-a34c-9da9f204c0f8,3.15
330,Raja Bell,SG,UTAH,34,23.4,-1.11,-0.96,-2.06,0.14,cde9e15c-aad3-42e1-9cc2-24d8f8eeb530,3.17
331,Darren Collison,PG,IND,60,31.3,-0.25,-1.82,-2.07,0.33,49303ecb-8557-41e4-a43c-09b5d24edecd,3.36
332,Greg Smith,PF,HOU,8,8.6,-2.69,0.60,-2.09,0.01,800980fa-03d5-4cfb-b2e3-96da34d880f5,3.0399999999999996
333,Dexter Pittman,C,MIA,35,8.6,-2.07,-0.02,-2.09,0.05,410b6548-f2f3-4a0d-b1bb-f56a6b33bdf8,3.0799999999999996
334,Jeff Ayres,F,IND,20,5.3,-2.14,0.04,-2.10,0.02,d265bd90-ecca-4dfc-86d6-a3e514c1dd87,3.05
335,Solomon Alabi,C,TOR,14,8.7,-3.07,0.97,-2.10,0.02,0242e487-33df-4afd-8ec1-adc766e5153f,3.05
336,Anthony Parker,SG,CLE,51,25.1,-0.83,-1.30,-2.14,0.17,08ab7c57-50b6-48f2-97a4-9432fd6f22f1,3.1999999999999997
337,Chris Wilcox,PF,BOS,28,17.2,-1.83,-0.31,-2.14,0.06,7dd483f5-ce8e-4848-8134-c033d39d2fce,3.09
338,Darington Hobson,SG,MIL,5,7.8,-1.60,-0.55,-2.16,0.01,93f97b6a-464b-40d4-91f5-03ffe92e4242,3.0399999999999996
339,Maurice Evans,SG,WSH,24,14.3,-1.17,-0.99,-2.16,0.04,8f4d3005-dfdb-4b89-adad-45606cd618dd,3.07
340,Corey Maggette,SF,CHA,32,27.5,-0.16,-2.00,-2.16,0.11,5718e20e-9b08-44aa-a370-f5975c373dc5,3.1399999999999997
341,Louis Amundson,PF,IND,60,12.6,-2.50,0.31,-2.19,0.08,,3.11
342,Mehmet Okur,C,NJ,17,26.7,-1.34,-0.86,-2.20,0.04,3c96d879-acaf-4636-abd6-f55341079bcb,3.07
343,Keith Bogans,SG,NJ,5,18.8,-0.61,-1.60,-2.21,0.01,8c954282-64f2-4b29-be3a-f613f4999a3f,3.0399999999999996
344,Rashard Lewis,PF,WSH,28,26.0,-1.69,-0.55,-2.24,0.05,73d9d740-ca6f-4303-88bd-ec4c0c081054,3.0799999999999996
345,Brandon Rush,F,GS,65,26.4,0.54,-2.80,-2.26,0.08,15935e45-81a3-43e1-8317-5463ddad1b1a,3.11
346,Shawne Williams,SF,NJ,25,20.6,-2.19,-0.08,-2.27,0.02,24de0744-9e77-4d7d-aa01-4a24d528de75,3.05
347,Shawn Marion,SG,DAL,63,30.5,-1.80,-0.50,-2.29,0.06,980bde42-31de-40aa-87d9-61cdfe340132,3.09
348,Armon Johnson,PG,POR/NJ,9,13.8,-1.75,-0.56,-2.30,0.00,60e422d4-3498-4796-9d1f-436ef9b0f323,3.03
349,Von Wafer,SG,ORL,33,14.2,-0.82,-1.50,-2.32,0.01,4189b5be-3883-4e3e-aa18-210d2b07c59a,3.0399999999999996
350,DaJuan Summers,SF,NO,15,13.9,-1.62,-0.70,-2.32,0.00,372f341a-f7f1-455e-8931-5227be09c864,3.03
351,James Jones,SG,MIA,51,13.1,-2.17,-0.16,-2.33,0.00,73314c74-f00a-476f-aa94-e04bfc80d491,3.03
352,Semih Erden,C,CLE,28,11.9,-2.16,-0.18,-2.34,-0.00,3f035d59-50b7-4868-ba83-899559673281,3.03
353,Kyrylo Fesenko,C,IND,3,5.7,-2.09,-0.26,-2.35,0.00,ee3a0e70-14d0-40cf-a26a-94ef6afbdb77,3.03
354,Drew Gooden,PF,MIL,56,26.2,0.87,-3.22,-2.35,-0.01,0e373447-7051-4b26-92a9-0689ff5f90e2,3.02
355,Marquis Daniels,SG,BOS,38,12.7,-3.43,1.08,-2.36,-0.01,292f83b6-26cc-419f-9f29-14b321a1590c,3.02
356,Charles Jenkins,PG,GS,51,17.5,-0.84,-1.52,-2.36,-0.02,d8009afc-8a75-4568-af14-b21891befbec,3.01
357,Anthony Carter,PG,TOR,24,8.7,-2.34,-0.03,-2.37,-0.01,72207067-db52-4aa0-8f3f-4b88d7a7f5f2,3.02
358,Will Bynum,PG,DET,36,14.3,-0.84,-1.54,-2.38,-0.01,5123cac4-cc2b-471d-a1f9-1597f49753dd,3.02
359,JJ Hickson,C,SAC/POR,54,23.0,-1.47,-0.93,-2.40,-0.05,e6f4ef97-d007-4936-844f-cc39d3664882,2.9799999999999995
360,Travis Leslie,PG,LAC,10,4.5,-1.72,-0.68,-2.40,-0.00,3ad9fe22-1ac9-4ea9-88d6-2ae957f85089,3.03
361,Ryan Hollins,C,CLE/BOS,39,13.4,-2.52,0.11,-2.41,-0.03,f562cac9-ba1b-40eb-adb3-42463117dfac,3.0
362,Joel Anthony,C,MIA,64,21.1,-3.13,0.72,-2.41,-0.07,a3d3de35-1a4a-4198-a811-3b22d986fb54,2.96
363,Nazr Mohammed,C,OKC,63,11.0,-3.14,0.72,-2.43,-0.04,5c191673-db6b-429f-9b10-cb19cd73aee1,2.9899999999999998
364,Terrence Williams,SG,HOU/SAC,30,18.3,-0.26,-2.17,-2.43,-0.04,6b0a98cc-9fac-4421-9a57-39d58a35ed30,2.9899999999999998
365,Xavier Henry,SG,NO,45,16.9,-3.08,0.65,-2.44,-0.05,ecd023fd-be01-42d0-9d28-4094de39a86f,2.9799999999999995
366,Carlos Delfino,SG,MIL,54,28.5,-0.29,-2.18,-2.46,-0.13,e055c055-2596-4d0c-91e5-6ed6d0feb9fa,2.9
367,Damien Wilkins,SG,DET,60,15.4,-4.00,1.53,-2.47,-0.08,26e237dc-6469-4db4-895f-b70c1b217658,2.9499999999999997
369,Alan Anderson,SG,TOR,17,27.1,-1.41,-1.08,-2.49,-0.04,1d9066a3-1c81-4ecf-9186-bccb97a0348e,2.9899999999999998
370,Malcolm Lee,SG,MIN,19,12.8,-1.96,-0.55,-2.50,-0.03,4f5000a3-94c5-48be-bd49-8d5f4b07ebf1,3.0
371,Evan Turner,G,PHI,65,26.4,-1.57,-0.93,-2.50,-0.19,17fa311f-1a3f-4191-928a-49ae773e864b,2.84
372,Martell Webster,SF,MIN,47,24.3,-1.20,-1.32,-2.52,-0.15,86b79c95-1d2a-426a-a328-4069683029ba,2.88
373,Eric Maynor,PG,OKC,9,15.2,-0.72,-1.83,-2.54,-0.02,0558d373-3b66-4c60-bf36-b9b5976e04e4,3.01
374,DJ Kennedy,SG,CLE,2,29.5,-1.44,-1.14,-2.58,-0.01,,3.02
375,Blake Ahearn,G,UTAH,4,7.5,-1.29,-1.31,-2.59,-0.01,9959c95a-7452-411f-a0c8-42daba732431,3.02
376,Andre Emmett,SG,NJ,6,7.5,-2.15,-0.45,-2.60,-0.01,8806dea9-d517-468f-aaf6-e13cf402a150,3.02
377,Jordan Crawford,G,WSH,64,27.4,2.47,-5.09,-2.62,-0.35,d1b01f60-b239-49ea-bbe2-9561a63fd00b,2.6799999999999997
378,Josh Howard,SF,UTAH,43,23.0,-2.10,-0.53,-2.63,-0.19,4f226b91-2fcf-453e-a6a9-0c9428bab7aa,2.84
379,Jamaal Tinsley,PG,UTAH,37,13.7,-0.11,-2.53,-2.65,-0.11,6e4c78a8-7714-41f3-b79b-a622e5968c80,2.92
380,MarShon Brooks,G,NJ,56,29.4,-0.43,-2.25,-2.68,-0.38,2d78c4f6-be78-4afc-931d-f4a81a9494c9,2.65
381,Jermaine O'Neal,C,BOS,25,22.8,-4.75,2.07,-2.68,-0.12,45cea8b4-0319-4aac-9f62-1dc0f13900e9,2.9099999999999997
382,Sam Young,SF,MEM/PHI,35,10.7,-2.94,0.26,-2.68,-0.09,9ed133fe-b444-4c73-a863-5aea5ba49d27,2.9399999999999995
383,Chris Duhon,PG,ORL,63,19.5,-3.07,0.37,-2.70,-0.29,9ebbccdc-f8b3-48e5-a4f0-c97e3c130f0a,2.7399999999999998
384,Wayne Ellington,SG,MIN,51,19.1,-1.49,-1.26,-2.74,-0.27,6f7f81f9-6dea-4e90-a93d-f92089f0b816,2.76
385,Jason Kapono,SG,LAL,27,10.0,-2.73,-0.02,-2.75,-0.07,9676a674-d0ff-4ddd-b9be-ee46c1d069b3,2.96
386,Craig Smith,PF,POR,47,9.9,-1.41,-1.36,-2.77,-0.14,0a8def14-cc0b-488f-8067-8516633dd7dd,2.8899999999999997
387,Tony Battie,C,PHI,27,10.9,-4.98,2.18,-2.79,-0.09,b867608b-3f21-40b3-83dd-349f974f7990,2.9399999999999995
388,DeMarre Carroll,F,DEN/UTAH,24,14.5,-1.73,-1.09,-2.82,-0.11,bd1ced90-d570-4d1e-98b6-3b1ddfba94fb,2.92
389,Johan Petro,C,NJ,59,15.6,-3.88,1.03,-2.85,-0.31,118e0a88-88bb-4a2d-adae-509482d1ed83,2.7199999999999998
390,Marcus Morris,SF,HOU,17,7.4,-1.54,-1.32,-2.86,-0.04,,2.9899999999999998
391,Marreese Speights,F,MEM,60,22.4,-2.15,-0.72,-2.86,-0.46,73561f44-cc56-47b4-b6b2-6e3a2d72221d,2.57
392,Yi Jianlian,SF,DAL,30,6.8,-2.38,-0.54,-2.92,-0.08,365f7869-1214-434d-b0de-23c1e861406d,2.9499999999999997
393,Willie Green,SG,ATL,53,17.4,-0.29,-2.67,-2.96,-0.37,07ded5a4-da02-4600-a528-c594060d323f,2.6599999999999997
394,Tristan Thompson,C,CLE,60,23.7,-2.16,-0.80,-2.96,-0.58,8924bcf0-5189-47c0-8cd6-94fb2bfbd875,2.4499999999999997
