,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
201,Kirk Hinrich,SG,CHI,60,29.4,-0.91,0.39,-0.52,2.33,33d38c3e-61a9-4e6a-b57c-cf6ef04f09e4,5.3100000000000005
202,Kyle O'Quinn,C,ORL,57,11.2,-0.49,-0.03,-0.52,0.85,91fd1934-cda4-4052-b930-55b3408bdda1,3.83
203,Emeka Okafor,C,WSH,79,26.0,-2.21,1.68,-0.53,2.71,c5d5c0d2-51be-4f69-b9bf-8955dd93520e,5.6899999999999995
205,Greivis Vasquez,PG,NO,78,34.4,1.72,-2.25,-0.53,3.51,391e88f9-27d2-44d5-9bee-971b163eef73,6.49
206,Pau Gasol,PF,LAL,49,33.8,-0.42,-0.12,-0.55,2.27,d0e5dfb2-54b8-4447-9abf-8d1e4d777fe1,5.25
207,Tristan Thompson,C,CLE,82,31.3,-0.87,0.32,-0.55,3.39,8924bcf0-5189-47c0-8cd6-94fb2bfbd875,6.37
208,PJ Tucker,PF,PHX,79,24.2,-1.50,0.91,-0.59,2.52,,5.5
209,Jeffery Taylor,SF,CHA,77,19.6,-1.29,0.70,-0.59,1.94,8405811d-8b5f-4456-93e8-1d20014c6d92,4.92
210,Orlando Johnson,SG,IND,51,12.1,-1.06,0.46,-0.60,0.77,db12fa05-d7b4-432c-b6ec-f4674f249f1b,3.75
211,Jerryd Bayless,G,MEM,80,22.1,-0.13,-0.47,-0.60,2.19,b8667997-e0e0-407a-835a-0608faa1cffb,5.17
212,Carlos Boozer,PF,CHI,79,32.2,-1.61,1.00,-0.61,3.16,ff148c20-a1b1-444c-9f51-c2f202a6a397,6.140000000000001
213,Ray Allen,SG,MIA,79,25.8,0.82,-1.44,-0.62,2.58,d0df9ea6-dc69-4d3d-9311-41a1fdebad9c,5.5600000000000005
214,Martell Webster,SF,WSH,76,28.9,0.15,-0.78,-0.63,2.83,86b79c95-1d2a-426a-a328-4069683029ba,5.8100000000000005
215,Zaza Pachulia,C,ATL,52,21.8,-2.12,1.49,-0.63,1.41,d4f03cd5-02e2-42f2-8b5b-6ae39c49917e,4.39
216,Rashard Lewis,PF,MIA,55,14.4,-0.87,0.21,-0.66,0.97,73d9d740-ca6f-4303-88bd-ec4c0c081054,3.95
217,Rajon Rondo,PG,BOS,38,37.4,0.98,-1.64,-0.67,1.79,00e6c4e1-3e3e-4f98-a6b3-ce587b855030,4.77
218,Quincy Pondexter,F,MEM,59,21.1,-0.73,0.06,-0.67,1.50,18c4f578-0a0b-4fd3-9d9d-71faf694a40d,4.48
219,Alan Anderson,SG,TOR,65,23.0,0.58,-1.26,-0.68,1.84,1d9066a3-1c81-4ecf-9186-bccb97a0348e,4.82
220,DeJuan Blair,C,SA,61,14.0,-1.50,0.82,-0.68,1.08,d4d70650-9092-4d52-9815-1080e6798484,4.0600000000000005
221,Maurice Williams,PG,UTAH,46,30.8,0.74,-1.43,-0.69,1.72,,4.7
222,Jeff Adrien,F,CHA,52,13.7,-2.18,1.49,-0.69,0.85,85c658a1-dc55-4351-99b4-45d3f2dd5401,3.83
223,Jodie Meeks,G,LAL,78,21.3,0.71,-1.41,-0.69,2.12,92738cfa-1233-437e-9024-9956e188a027,5.1
224,Reggie Evans,C,BKN,80,24.6,-3.30,2.60,-0.70,2.31,cda072e5-f641-455a-b94b-634016d003a6,5.29
225,Amare Stoudemire,C,NY,29,23.5,0.63,-1.33,-0.70,0.81,,3.79
226,Jason Smith,F,NO,51,17.2,-1.28,0.55,-0.73,1.03,e5c9fb58-ea76-469c-b9e9-c69a1b1cbca4,4.01
227,Roger Mason,SG,NO,69,17.7,-0.78,0.05,-0.73,1.42,,4.4
228,Gerald Wallace,SF,BKN,69,30.1,-1.61,0.87,-0.74,2.42,32ababf8-aaa7-4c8c-a836-e3bc6c38a6b0,5.4
229,Austin Daye,SF,DET/MEM,55,12.3,0.14,-0.90,-0.76,0.80,cc564120-76a1-4c4d-84de-9d9c36970b50,3.7800000000000002
230,Shawn Marion,SG,DAL,67,30.0,-0.32,-0.47,-0.79,2.41,980bde42-31de-40aa-87d9-61cdfe340132,5.390000000000001
231,Khris Middleton,SF,DET,27,17.6,-0.15,-0.64,-0.79,0.55,982a6f07-c5fd-4eab-b8d8-4b4c908ed392,3.5300000000000002
232,Willie Green,SG,LAC,72,16.5,-0.44,-0.36,-0.79,1.33,07ded5a4-da02-4600-a528-c594060d323f,4.3100000000000005
233,Al Jefferson,C,UTAH,78,33.1,-0.49,-0.31,-0.80,2.92,0efc7b08-70c4-4468-912a-6345b7971a14,5.9
234,DeMarcus Cousins,C,SAC,75,30.5,0.28,-1.09,-0.81,2.68,3ed22173-6b91-4189-a1df-56d82e1dd0f7,5.66
235,Al-Farouq Aminu,SF,NO,76,27.2,-3.08,2.27,-0.81,2.32,19d25609-3918-439a-ad70-056b94fb1549,5.3
236,DeMar DeRozan,SF,TOR,82,36.7,-0.82,-0.00,-0.83,3.42,141a79e7-f673-4236-8db0-52be30402aaf,6.4
237,Quentin Richardson,SF,NY,1,29.0,-0.11,-0.78,-0.88,0.03,fb70095c-b1f8-411d-bdb6-dd3303d2630d,3.01
238,Bradley Beal,SG,WSH,56,31.2,-0.22,-0.66,-0.88,1.92,23b2b486-c651-404a-9eba-640ab1594a83,4.9
239,Andrew Bogut,C,GS,32,24.6,-2.72,1.84,-0.89,0.88,d96147fc-88ce-422f-b440-0fc011fac2d5,3.86
240,Leandro Barbosa,G,WSH/BOS,41,12.5,-0.13,-0.77,-0.90,0.55,d5e4a8c9-8695-429f-84c0-c83d674b4c39,3.5300000000000002
241,Tony Allen,SG,MEM,79,26.7,-3.40,2.49,-0.91,2.18,917674b3-1b6e-48ed-8d3b-f9161c1ea734,5.16
242,Gary Neal,PG,SA,68,21.8,0.93,-1.86,-0.92,1.64,68b640ed-1393-48f6-8877-cd3974c8caa5,4.62
243,Gustavo Ayon,PF,ORL/MIL,55,13.3,-1.05,0.10,-0.94,0.79,c8de747f-a2f6-4e5f-91f7-ff1bd67b0705,3.77
244,Aleksandar Pavlovic,SG,POR,39,13.5,-2.81,1.86,-0.95,0.56,,3.54
246,Tayshaun Prince,SF,DET/MEM,82,32.1,-2.46,1.50,-0.96,2.67,8abee38c-37f1-4c44-929d-2fb0d72d529e,5.65
247,Luis Scola,F,PHX,82,26.6,-0.46,-0.50,-0.96,2.33,561978b9-e527-4f7a-9595-58a48b69e5c7,5.3100000000000005
248,Patrick Patterson,PF,HOU/SAC,71,25.0,0.84,-1.80,-0.96,1.93,363646a1-0fcc-44f4-90ef-82f85b8da460,4.91
249,Jae Crowder,PF,DAL,78,17.3,-0.47,-0.49,-0.96,1.45,72819411-d2a6-4e6c-ac94-0d66fb8bede5,4.43
250,Nikola Vucevic,C,ORL,77,33.2,-1.80,0.83,-0.97,2.64,4b1b1aaa-bdaf-452a-9c1e-c3608e33dfb0,5.62
251,Shelvin Mack,G,WSH/PHI/ATL,31,13.4,0.62,-1.59,-0.97,0.43,8a2fcce1-db99-47f6-a0c7-f50de68f7854,3.41
252,Lance Thomas,F,NO,59,10.9,-2.90,1.90,-1.01,0.62,9b7ca6f2-3d40-4068-b61c-0e29277c5420,3.6
253,Jerry Stackhouse,SF,BKN,37,14.7,-0.63,-0.39,-1.02,0.54,cad4bcad-272d-4165-aa5f-cd084acdca21,3.52
254,Stephen Jackson,SF,SA,55,19.5,-0.18,-0.86,-1.04,1.11,4d7bdc64-458a-4f2e-8e0c-0c510f10a81e,4.09
255,Aaron Brooks,G,SAC/HOU,53,18.8,0.38,-1.44,-1.06,0.98,057c226a-33e5-4e89-aa24-6ea9fca8e8df,3.96
256,Terrence Ross,G,TOR,73,17.0,-0.64,-0.42,-1.06,1.19,09c88e8f-fc07-4097-b929-885f3e6a952e,4.17
257,Marcus Morris,SF,HOU/PHX,77,19.8,-0.21,-0.87,-1.08,1.52,,4.5
258,Steve Novak,SF,NY,81,20.3,-0.56,-0.53,-1.09,1.57,ace71ae3-82ac-4d47-b8ce-3933ed02b828,4.55
259,Josh McRoberts,PF,ORL/CHA,67,22.2,-1.20,0.09,-1.11,1.40,54e40cf3-2cae-441e-8cbe-b605cb41e60c,4.38
260,Harrison Barnes,SF,GS,81,25.4,-1.38,0.25,-1.13,1.99,ac7828ed-2e4a-424c-915b-4cad3afa7aac,4.97
261,Marvin Williams,F,UTAH,73,23.7,-2.35,1.20,-1.15,1.54,3e990ccd-f93c-48f8-bfed-01048b1565f2,4.52
262,Alec Burks,SG,UTAH,64,17.8,-0.36,-0.80,-1.16,1.05,3e67fd39-1842-4278-90b8-4a81237af8a5,4.03
263,Troy Murphy,PF,DAL,14,18.3,-1.95,0.78,-1.17,0.23,3575540b-5937-4610-a0ed-fb7375244706,3.21
264,Lavoy Allen,F,PHI,79,21.1,-3.53,2.36,-1.17,1.48,255d5c9d-b8a6-4464-8953-390ea122c4ad,4.46
265,John Jenkins,G,ATL,61,14.8,0.65,-1.82,-1.17,0.83,86995fd5-183b-4796-8ec0-dbf7d16a8a22,3.81
266,Matt Bonner,C,SA,68,13.4,0.18,-1.38,-1.20,0.83,7c5e0d90-00bf-420b-b0a3-f3dfbf105d1a,3.81
267,Elton Brand,PF,DAL,72,21.2,-2.20,1.00,-1.20,1.37,992a6106-25bb-4542-a824-1ab30a90ff3a,4.35
268,Chris Kaman,C,DAL,66,20.7,-1.86,0.66,-1.21,1.21,b4149a63-9b66-4b75-bbcf-054dd01284ca,4.1899999999999995
269,Andrew Nicholson,F,ORL,75,16.7,-1.66,0.43,-1.24,1.08,006a19b9-fe61-4f99-8ee2-29229b61773c,4.0600000000000005
270,Ryan Hollins,C,LAC,60,11.1,-1.80,0.55,-1.24,0.55,f562cac9-ba1b-40eb-adb3-42463117dfac,3.5300000000000002
271,Anthony Randolph,SF,DEN,39,8.4,-0.95,-0.29,-1.25,0.30,bf0e4e8b-ebe7-4fa2-8e9a-40c0e2fb46f1,3.28
272,Derrick Williams,PF,MIN,78,24.6,-0.46,-0.79,-1.25,1.64,97f16e19-febc-48e2-8811-4667ef0ce8f4,4.62
273,Marcin Gortat,C,PHX,61,30.8,-1.91,0.65,-1.26,1.60,df646812-7636-4693-991c-b54e7a13cf87,4.58
274,Ekpe Udoh,F,MIL,76,17.3,-3.22,1.95,-1.27,1.11,8939f0d0-05cb-4715-ac0d-adb4ff074502,4.09
275,Rodney Stuckey,PG,DET,76,28.6,-0.27,-1.04,-1.31,1.76,1091c607-4804-4e91-8c9a-c46b45971d40,4.74
276,Garrett Temple,SF,WSH,51,22.7,-2.11,0.76,-1.35,0.89,a8d75128-8bc1-4ee0-bf21-59fc9cbf0242,3.87
277,Arnett Moultrie,PF,PHI,47,11.5,-0.92,-0.44,-1.36,0.41,540850d9-6384-4577-b6c0-0af064d9f453,3.39
278,MarShon Brooks,G,BKN,73,12.5,-0.97,-0.39,-1.36,0.69,2d78c4f6-be78-4afc-931d-f4a81a9494c9,3.67
279,DJ White,PF,BOS,12,7.2,-2.17,0.79,-1.38,0.06,,3.04
280,Courtney Lee,G,BOS,78,24.9,-1.08,-0.32,-1.40,1.45,5367bfee-18ae-450b-944d-bc1d565d3f2d,4.43
281,Malcolm Lee,SG,MIN,16,18.1,-1.91,0.51,-1.40,0.21,4f5000a3-94c5-48be-bd49-8d5f4b07ebf1,3.19
282,Bernard James,C,DAL,46,9.9,-1.69,0.28,-1.41,0.35,3d4a9842-7715-4e5d-b731-0e2aabc86c68,3.33
283,Francisco Garcia,SG,SAC/HOU,58,17.7,-0.71,-0.71,-1.43,0.77,674940b3-b042-44df-a3f8-c5fedda9887a,3.75
284,Shannon Brown,PG,PHX,59,23.8,0.09,-1.53,-1.43,1.03,522f50e0-a99e-424a-b7bb-4a10a98e5c56,4.01
285,Kurt Thomas,PF,NY,39,10.1,-2.33,0.90,-1.44,0.28,d3b65687-9fb8-4089-bfc2-b5d624452cf4,3.26
287,Jeremy Lamb,SG,OKC,23,6.4,0.47,-1.91,-1.45,0.10,55f2c5d5-6dfc-4315-84f4-acbe282b7b86,3.08
288,Linas Kleiza,SF,TOR,20,18.8,-0.80,-0.65,-1.45,0.25,6699858e-1320-49fa-896c-8f35a7459242,3.23
289,Steve Blake,PG,LAL,45,26.1,-0.55,-0.92,-1.46,0.86,1239a758-90d2-47e1-bc59-d2d3d856d761,3.84
290,Gerald Green,G,IND,60,18.0,-1.23,-0.24,-1.48,0.74,afe50d46-6b1e-46cb-8beb-f4032f52c25d,3.7199999999999998
291,Michael Kidd-Gilchrist,F,CHA,78,26.0,-2.11,0.62,-1.48,1.38,de670659-c583-4ae7-af14-bc7cdc84c696,4.359999999999999
292,Anthony Morrow,SG,ATL/DAL,41,9.3,-0.48,-1.01,-1.49,0.26,b3b740da-3e61-4ed2-b41d-5dcade3f2f26,3.24
293,Keyon Dooling,PG,MEM,7,11.7,0.10,-1.60,-1.50,0.05,4c4e6fbd-c810-4691-b699-7dbc35c4ccc8,3.03
294,Kyle Singler,F,DET,82,28.0,-1.93,0.42,-1.51,1.52,8817356c-c4c7-4375-aaa1-012a0e32e29b,4.5
295,Boris Diaw,C,SA,75,22.8,-0.50,-1.03,-1.53,1.17,09bab5e3-f790-4001-aa34-0e4eb79d2c47,4.15
296,Terrence Williams,SG,BOS,24,13.3,-0.80,-0.74,-1.54,0.21,6b0a98cc-9fac-4421-9a57-39d58a35ed30,3.19
297,Malcolm Thomas,PF,GS/CHI,12,4.8,-2.30,0.75,-1.55,0.04,a5c073eb-9bef-44f3-a203-9c7f1ef174a0,3.02
298,Keith Bogans,SG,BKN,74,19.0,-0.13,-1.42,-1.56,0.88,8c954282-64f2-4b29-be3a-f613f4999a3f,3.86
299,Brandon Roy,SG,MIN,5,24.4,-0.36,-1.19,-1.56,0.08,2f706a85-498c-4595-9593-df8ed30c2c4d,3.06
300,Ramon Sessions,G,CHA,61,27.1,1.25,-2.82,-1.57,1.10,ba30750d-e568-49a2-9d61-1a2c02b2c9eb,4.08
301,Dominique Jones,SG,DAL,29,11.7,-0.05,-1.54,-1.59,0.22,fb052897-a2da-457a-a3ac-c52b7a3257f2,3.2
302,Dante Cunningham,F,MIN,80,25.1,-2.76,1.16,-1.60,1.26,9ead8a14-508e-4b0f-bb2e-5d7ca123fca8,4.24
303,Trevor Booker,F,WSH,48,18.5,-1.88,0.27,-1.61,0.54,d5f09cea-07f6-40ba-975a-cfa51abe9243,3.52
304,DJ Augustin,G,IND,76,16.1,-1.47,-0.16,-1.63,0.72,,3.7
305,Avery Bradley,PG,BOS,50,28.7,-1.98,0.34,-1.64,0.85,ee7f61e9-4194-4c16-a34c-c0b87063ebe2,3.83
306,Brandon Jennings,G,MIL,80,36.2,2.03,-3.69,-1.65,1.76,c8f72661-f57d-4985-bc87-3d2848a88d09,4.74
307,Luke Ridnour,PG,MIN,82,30.2,-0.33,-1.34,-1.67,1.44,a5863df0-fc34-44d6-b6cc-29cafb446dd6,4.42
308,Daniel Orton,C,OKC,13,8.0,-1.47,-0.20,-1.68,0.06,5e981de9-cbfd-43ec-b61f-722047dea420,3.04
309,Cory Higgins,PG,CHA,6,5.3,-1.14,-0.57,-1.71,0.02,74f3cd76-8d0d-4f84-915d-5c932d399b80,3.0
310,Marquis Daniels,SG,MIL,59,18.4,-2.88,1.14,-1.74,0.59,292f83b6-26cc-419f-9f29-14b321a1590c,3.57
311,Greg Stiemsma,C,MIN,76,15.9,-4.17,2.42,-1.75,0.63,f0bd403a-4755-4aee-992b-e4b09c76dfeb,3.61
312,Nazr Mohammed,C,CHI,63,11.0,-4.27,2.52,-1.75,0.34,5c191673-db6b-429f-9b10-cb19cd73aee1,3.32
313,DeAndre Liggins,G,OKC,39,7.4,-2.23,0.46,-1.77,0.16,c4f3e6c1-5352-4c49-b00d-74c289da08c8,3.14
314,OJ Mayo,SG,DAL,82,35.5,0.96,-2.76,-1.81,1.46,,4.4399999999999995
315,Cory Joseph,PG,SA,28,13.9,-0.38,-1.44,-1.82,0.19,211054a5-5f23-40a0-bdc4-e5a1412327bf,3.17
316,Nolan Smith,PG,POR,40,7.2,-1.39,-0.46,-1.85,0.13,e5743706-cf36-4418-85e6-b833a496f1c1,3.11
317,Brandon Rush,F,GS,2,12.5,-1.12,-0.73,-1.85,0.01,15935e45-81a3-43e1-8317-5463ddad1b1a,2.99
318,Steve Nash,PG,LAL,50,32.5,1.58,-3.44,-1.86,0.77,34456aa0-a158-4716-8239-0dafe5d7b920,3.75
319,Mike Scott,PF,ATL,40,9.4,-0.68,-1.20,-1.88,0.16,90c4c70d-1df8-4314-82dc-8ba9bd647252,3.14
320,Jeff Ayres,F,IND,37,10.0,-1.90,-0.01,-1.91,0.15,d265bd90-ecca-4dfc-86d6-a3e514c1dd87,3.13
321,Hamed Haddadi,C,TOR/MEM/PHX,30,10.7,-3.35,1.44,-1.91,0.14,dd963bce-fd9d-4757-bfe1-2bd23fb310b0,3.12
322,Marco Belinelli,G,CHI,73,25.8,-1.04,-0.89,-1.93,0.73,9cb10600-9d1c-4cf6-8117-0b4677aeb30c,3.71
323,Jeremy Pargo,PG,CLE/PHI,39,16.8,-0.45,-1.53,-1.97,0.23,b20a1fb9-aebe-4e97-bd90-ab9b62542957,3.21
324,Mike James,PG,DAL,45,19.2,-0.61,-1.38,-1.99,0.31,bb2524c6-5ac8-43c1-87c8-623e34750b92,3.29
325,Anthony Tolliver,PF,ATL,62,15.5,-1.96,-0.05,-2.00,0.34,1a637e77-beea-4cf9-bcbf-c3161317210f,3.32
326,Jonas Valanciunas,C,TOR,62,23.9,-1.73,-0.30,-2.03,0.48,21c8dfc0-6e80-41f6-818d-cf58cc0bad54,3.46
328,Shaun Livingston,G,WSH/CLE,66,22.0,-1.40,-0.66,-2.06,0.45,847b6ccd-7bce-42ff-8ec0-aec1ec919b85,3.43
329,Andrea Bargnani,C,TOR,35,28.7,-0.39,-1.69,-2.08,0.31,7e4026de-4aa5-4497-9b9d-634a3a739dbc,3.29
330,Nando De Colo,G,SA,72,12.8,-1.18,-0.90,-2.08,0.28,f79152a6-d437-4761-a5dd-c560d594cf6d,3.26
331,Lazar Hayward,SF,MIN,4,7.8,-1.37,-0.72,-2.09,0.01,02d7ab23-2788-4ed4-8a77-e1607dc108b4,2.99
332,Jimmer Fredette,G,SAC,69,14.0,1.67,-3.77,-2.10,0.28,6dbe702f-13e6-484c-abdb-3aced74e92d3,3.26
333,Chris Singleton,SF,WSH,57,16.2,-3.57,1.44,-2.12,0.25,80156021-f49c-4d77-82c7-73f6cf810044,3.23
334,Chris Douglas-Roberts,SG,DAL,6,10.5,-1.58,-0.56,-2.13,0.02,8692654c-7d4f-4f30-b172-adb7869f9388,3.0
335,Darren Collison,PG,DAL,81,29.3,0.89,-3.04,-2.15,0.63,49303ecb-8557-41e4-a43c-09b5d24edecd,3.61
336,Josh Harrellson,C,MIA,6,5.2,-1.64,-0.52,-2.16,0.01,50b6c98d-5df4-46ff-9b09-abe310a8cf09,2.99
337,Danny Granger,SF,IND,5,14.8,-1.51,-0.66,-2.17,0.02,436a835e-99b9-44d8-bd18-42a0f9802bb6,3.0
338,Joel Anthony,C,MIA,62,9.1,-3.68,1.51,-2.17,0.13,a3d3de35-1a4a-4198-a811-3b22d986fb54,3.11
339,Luc Mbah a Moute,F,MIL,58,22.9,-2.87,0.69,-2.18,0.32,8daada68-1961-4c86-95b4-665a06bd28dd,3.3
340,Gerald Henderson,SG,CHA,68,31.4,-0.02,-2.17,-2.19,0.48,7540988a-e9b3-4b53-8e4f-82434a729b19,3.46
341,JJ Hickson,C,POR,80,29.0,-1.20,-1.00,-2.20,0.51,e6f4ef97-d007-4936-844f-cc39d3664882,3.49
342,Diante Garrett,PG,PHX,19,7.8,-0.99,-1.22,-2.20,0.03,528a5eea-b570-4501-be94-b77d295c1c17,3.01
343,Josh Howard,SF,MIN,11,18.8,-2.42,0.22,-2.20,0.04,4f226b91-2fcf-453e-a6a9-0c9428bab7aa,3.02
344,Iman Shumpert,G,NY,45,22.1,-2.09,-0.15,-2.24,0.19,2e7e290a-bac0-4f78-91b3-9080494fbb70,3.17
345,Samuel Dalembert,C,MIL,47,16.3,-1.03,-1.21,-2.24,0.15,6712c841-c113-4333-9925-98f952093c43,3.13
346,Jason Thompson,PF,SAC,82,27.9,-1.55,-0.70,-2.25,0.43,d41f3dc3-97fb-4ee8-b49b-0fe526a3fd52,3.41
347,Wesley Johnson,F,PHX,50,19.1,-0.51,-1.76,-2.26,0.18,ce2c985e-e039-4740-85bd-11325448b337,3.16
348,Richard Hamilton,SG,CHI,50,21.8,-1.85,-0.42,-2.27,0.18,972e9473-2c64-43bd-b2a7-94dd8236c4f3,3.16
349,Udonis Haslem,PF,MIA,75,18.9,-3.21,0.93,-2.29,0.23,4dc4d675-85a3-4d26-b601-3a34e1f6eab7,3.21
350,E'Twaun Moore,G,ORL,75,22.4,-0.96,-1.33,-2.29,0.27,125f0125-cec2-42cf-9fe8-284a6e3da737,3.25
351,Ronny Turiaf,C,LAC,65,10.8,-3.26,0.95,-2.32,0.10,f474b617-4a96-4c30-9cb2-00eaac8c688f,3.08
352,Kevin Jones,PF,CLE,32,10.4,-2.81,0.47,-2.34,0.04,ec53d96c-0166-4a95-b5d5-e79bfedeed29,3.02
353,Will Bynum,PG,DET,65,18.8,1.37,-3.72,-2.35,0.15,5123cac4-cc2b-471d-a1f9-1597f49753dd,3.13
354,Royal Ivey,PG,PHI,53,13.2,-2.29,-0.09,-2.37,0.07,5a03ab8a-1eb5-41b8-a1a5-340ac64deda5,3.05
355,Earl Clark,SF,LAL,59,23.1,-1.59,-0.84,-2.42,0.10,e5d84e8e-3bc9-4122-9975-2045fe73427a,3.08
356,Evan Turner,G,PHI,82,35.3,-1.14,-1.29,-2.42,0.20,17fa311f-1a3f-4191-928a-49ae773e864b,3.18
357,Corey Maggette,SF,DET,18,14.3,-1.32,-1.12,-2.44,0.02,5718e20e-9b08-44aa-a370-f5975c373dc5,3.0
358,Marreese Speights,F,MEM/CLE,79,16.5,-1.19,-1.25,-2.44,0.08,73561f44-cc56-47b4-b6b2-6e3a2d72221d,3.06
359,Arron Afflalo,G,ORL,64,36.0,0.22,-2.68,-2.47,0.10,ec6bea36-d8d2-44de-a5ec-2744c582ed2a,3.08
360,Andris Biedrins,C,GS,53,9.3,-4.67,2.19,-2.49,0.01,97f05c43-e1a0-46ff-aff5-85174df33ba0,2.99
361,Cole Aldrich,C,HOU/SAC,45,8.6,-2.46,-0.04,-2.50,0.01,3ff71c2e-5c34-4fea-9397-4b388c369ace,2.99
362,Kevin Seraphin,C,WSH,79,21.8,-3.33,0.81,-2.52,0.01,1a676d3b-a68d-470a-8e29-15e347fa8e63,2.99
363,Jason Maxiell,PF,DET,72,24.8,-3.67,1.11,-2.57,-0.04,455a8b41-678c-4e5e-8c94-92c9d6e740e5,2.94
364,Donald Sloan,G,CLE/NO,23,11.4,-2.22,-0.36,-2.59,-0.01,bee958ac-bee4-4fec-acbf-b22af2fe4206,2.9699999999999998
365,Derek Fisher,PG,DAL/OKC,33,17.4,-2.38,-0.21,-2.59,-0.03,c076eff2-f72f-4639-bc10-6332183d5f2a,2.95
366,Darius Morris,G,LAL,48,14.2,-1.84,-0.77,-2.60,-0.04,32f85ed1-213a-4386-aabe-1640129c41b1,2.94
367,Daequan Cook,SG,HOU/CHI,49,9.0,-1.53,-1.10,-2.62,-0.03,38a9e8cb-ddb5-4c15-b2c0-77f937bb270e,2.95
369,Marquis Teague,G,CHI,48,8.2,-2.56,-0.11,-2.67,-0.04,5536deaf-e67a-45d6-8f74-242d311104a1,2.94
370,Julyan Stone,G,DEN,4,7.0,-1.94,-0.74,-2.68,-0.00,9eac041b-5f20-4a7b-aea7-4af484c4b027,2.98
371,Landry Fields,SG,TOR,51,20.3,-2.66,-0.03,-2.69,-0.11,67764f7d-86d3-43f9-8cb5-17d097eb5a13,2.87
372,Louis Amundson,PF,MIN/CHI/NO,39,9.5,-3.77,1.03,-2.73,-0.05,,2.9299999999999997
373,Quincy Miller,F,DEN,7,3.7,-2.10,-0.69,-2.79,-0.01,9ec103b5-a623-4947-b0ac-70636dcb2170,2.9699999999999998
374,Meyers Leonard,C,POR,69,17.5,-2.09,-0.73,-2.82,-0.24,08887a09-2b21-4b1f-9a16-1356b1b864dd,2.74
375,Mickael Pietrus,SF,TOR,19,20.3,-2.16,-0.68,-2.84,-0.08,bcac5ca2-6370-4170-ad77-990c7a75ae23,2.9
376,Hidayet Turkoglu,SF,ORL,11,17.2,-1.84,-1.01,-2.84,-0.04,,2.94
377,Drew Gooden,PF,MIL,16,9.4,-2.84,-0.03,-2.87,-0.04,0e373447-7051-4b26-92a9-0689ff5f90e2,2.94
378,Kim English,SG,DET,41,9.9,-0.98,-1.90,-2.88,-0.10,43434b00-e23b-4603-8fe9-82c33699b780,2.88
379,Austin Rivers,SG,NO,61,23.2,-3.37,0.46,-2.91,-0.35,42acb691-27b2-4f89-b19f-bfc3c33e32ba,2.63
380,Ronnie Price,PG,POR,39,13.1,-3.02,0.10,-2.92,-0.13,66089446-928e-47cc-b864-8886057a1f22,2.85
381,Festus Ezeli,C,GS,78,14.4,-3.81,0.89,-2.92,-0.30,c6d3f36e-2373-4b35-97f4-2106bdbdbd64,2.6799999999999997
382,Earl Barron,C,WSH/NY,12,13.3,-3.99,1.07,-2.92,-0.04,351d623b-e778-40e2-8f4c-f9235753af80,2.94
383,Joel Freeland,C,POR,51,9.4,-4.44,1.52,-2.92,-0.12,91efca0e-10d9-4aba-8d1d-c907353c8bc5,2.86
384,Aaron Gray,C,TOR,42,12.2,-2.54,-0.40,-2.94,-0.14,6d554f57-8e03-4e7b-a138-cf716c3f7e46,2.84
385,Ronnie Brewer,SF,NY/OKC,60,14.2,-2.54,-0.44,-2.98,-0.25,e356dfc0-eb85-446c-817e-02a411ac1c1d,2.73
386,Ishmael Smith,PG,ORL/MIL,52,9.9,-3.11,0.13,-2.98,-0.16,,2.8200000000000003
387,Devin Ebanks,SF,LAL,19,10.4,-2.15,-0.83,-2.99,-0.06,8bf7e8a2-0b25-4829-a2ef-da46195b9a05,2.92
388,Victor Claver,PF,POR,49,16.6,-2.05,-0.94,-3.00,-0.25,08c33dd6-9baa-42bf-ab23-e2eb956d23c1,2.73
389,Draymond Green,PF,GS,79,13.4,-3.63,0.60,-3.03,-0.38,c11cfa25-fa01-4b4b-8338-40cee9f624df,2.6
390,Sam Young,SF,IND,56,12.4,-3.06,0.03,-3.03,-0.23,9ed133fe-b444-4c73-a863-5aea5ba49d27,2.75
391,Darius Miller,SF,NO,52,13.3,-3.71,0.66,-3.05,-0.23,f32e39c6-67b0-41aa-9526-53d641679bf0,2.75
392,Justin Holiday,SF,PHI,9,15.8,-1.89,-1.18,-3.07,-0.05,c3bf3295-2333-4778-afd8-94ad66620f81,2.9299999999999997
393,Eddy Curry,NA,DAL,2,12.5,-1.96,-1.13,-3.09,-0.01,46da6da0-5491-4b44-a1ee-0c8dc6b9673e,2.9699999999999998
394,Kendrick Perkins,C,OKC,78,25.1,-3.91,0.81,-3.10,-0.77,e83ab462-df4f-45fd-a36c-24aca460ffc3,2.21
395,DeShawn Stevenson,SG,ATL,56,20.7,-0.94,-2.16,-3.10,-0.46,974162ac-0cdd-42da-afeb-ef74b89095db,2.52
396,Ian Mahinmi,C,IND,80,16.5,-4.02,0.92,-3.11,-0.49,215a3e5a-d149-43c5-be05-418373d61a57,2.49
397,Jared Cunningham,G,DAL,8,3.3,-2.16,-1.02,-3.18,-0.01,db3caccd-6740-4adb-82ad-5f4f18b156b0,2.9699999999999998
398,Ben Hansbrough,PG,IND,28,7.1,-1.77,-1.43,-3.19,-0.09,781828db-f102-40d2-a858-d62ed245edec,2.8899999999999997
