,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
199,Alonzo Gee,SF,WSH,11,16.5,-0.70,0.03,-0.67,0.25,b735bd3f-f997-4810-9c08-652a30ddb3b6,4.95
200,Jerry Stackhouse,SF,MIL,42,20.4,-0.42,-0.28,-0.70,1.19,cad4bcad-272d-4165-aa5f-cd084acdca21,5.890000000000001
201,Austin Daye,SF,DET,69,13.3,-0.70,-0.05,-0.74,1.28,cc564120-76a1-4c4d-84de-9d9c36970b50,5.98
202,Chase Budinger,SF,HOU,74,20.1,1.59,-2.34,-0.75,2.16,34bb419e-c14d-474e-b2df-28944f5c02aa,6.86
203,Dan Gadzuric,C,MIL,32,9.8,-2.57,1.82,-0.75,0.45,e6a5949e-a058-4114-aabd-0e16654cdeda,5.15
205,Brook Lopez,C,NJ,82,36.9,-0.30,-0.47,-0.77,4.21,98b82862-6adb-4446-8471-e75ce9bd3293,8.91
206,Serge Ibaka,F,OKC,73,18.1,-2.53,1.74,-0.79,1.82,036d5db1-0417-434e-bf2e-082491506b0e,6.5200000000000005
207,Chris Kaman,C,LAC,76,34.3,-1.76,0.97,-0.80,3.60,b4149a63-9b66-4b75-bbcf-054dd01284ca,8.3
208,Corey Brewer,F,MIN,82,30.3,-0.32,-0.49,-0.81,3.52,100fd516-b358-4452-97ae-b8d77d2194f3,8.22
209,David Lee,PF,NY,81,37.3,0.90,-1.73,-0.83,4.18,9a0b78fa-a6ca-4efb-adf6-722750145382,8.879999999999999
210,Luc Mbah a Moute,F,MIL,73,25.6,-3.28,2.40,-0.88,2.40,8daada68-1961-4c86-95b4-665a06bd28dd,7.1
211,Daniel Gibson,SG,CLE,56,19.1,-1.10,0.20,-0.90,1.38,580b96cf-4dfb-4c49-aa63-017aca69898a,6.08
212,Royal Ivey,PG,PHI/MIL,44,7.4,-1.60,0.70,-0.90,0.43,5a03ab8a-1eb5-41b8-a1a5-340ac64deda5,5.13
213,Kenyon Martin,PF,DEN,58,34.2,-1.77,0.87,-0.90,2.70,ce9c2320-705d-4df5-9f4f-dd335fdd24fa,7.4
214,Shawn Marion,SG,DAL,75,31.8,-1.63,0.72,-0.91,3.09,980bde42-31de-40aa-87d9-61cdfe340132,7.79
215,Louis Amundson,PF,PHX,79,14.8,-0.97,0.05,-0.92,1.56,,6.26
216,Josh Boone,C,NJ,63,16.6,-2.65,1.72,-0.93,1.31,80c14ec3-efd0-4140-bab7-392754cc43b9,6.01
217,Acie Law,PG,GS/CHA/CHI,26,9.0,1.24,-2.25,-1.01,0.31,7fda371d-2bb5-4db3-a1cf-c91e9ad9a5a7,5.01
218,Jarrett Jack,G,TOR,82,27.4,1.84,-2.85,-1.01,2.84,39b03c06-4529-44dc-9e6f-4f23894ba9fe,7.54
219,Darren Collison,PG,NO,76,27.8,0.81,-1.83,-1.02,2.63,49303ecb-8557-41e4-a43c-09b5d24edecd,7.33
220,Wesley Matthews,SG,UTAH,82,24.7,-0.07,-0.98,-1.04,2.55,bb09e0ae-34a0-4be2-bbc8-99ecaea9fd88,7.25
221,Ime Udoka,F,SAC,69,13.7,-1.95,0.91,-1.04,1.16,410ed0f6-75cc-42e7-aa78-e6b0a11b1d61,5.86
222,Andris Biedrins,C,GS,33,23.1,-1.76,0.70,-1.06,0.99,97f05c43-e1a0-46ff-aff5-85174df33ba0,5.69
223,Jordan Hill,C,NY/HOU,47,13.3,-0.95,-0.11,-1.06,0.76,69a2bc54-953c-431f-a34e-23b084bf57b4,5.46
224,Ramon Sessions,G,MIN,82,21.1,-0.16,-0.91,-1.07,2.20,ba30750d-e568-49a2-9d61-1a2c02b2c9eb,6.9
225,Udonis Haslem,PF,MIA,78,27.9,-2.67,1.61,-1.07,2.52,4dc4d675-85a3-4d26-b601-3a34e1f6eab7,7.220000000000001
226,Luther Head,PG,IND,47,17.3,0.27,-1.35,-1.09,1.02,57a7c3fd-d7ef-4273-9140-ad8c95dd0b6a,5.720000000000001
227,Anthony Parker,SG,CLE,81,28.3,-1.50,0.40,-1.10,2.70,08ab7c57-50b6-48f2-97a4-9432fd6f22f1,7.4
228,Kirk Hinrich,SG,CHI,74,33.5,-0.35,-0.76,-1.11,2.93,33d38c3e-61a9-4e6a-b57c-cf6ef04f09e4,7.630000000000001
229,Mike Miller,SG,WSH,54,33.4,-0.07,-1.05,-1.12,2.08,f5a9ab80-2b88-4d62-b160-e733c54e3cac,6.78
230,Donte Greene,SF,SAC,76,21.4,-0.36,-0.77,-1.12,1.96,3ba20e7c-941d-4724-b060-b60e8dfa4ade,6.66
231,Derek Fisher,PG,LAL,82,27.2,-1.33,0.18,-1.15,2.58,c076eff2-f72f-4639-bc10-6332183d5f2a,7.28
232,JaVale McGee,C,WSH,60,16.1,-1.71,0.56,-1.15,1.09,6220b234-7941-44ed-84f1-9c2d44fd7fb9,5.79
233,Andrea Bargnani,C,TOR,80,35.0,0.92,-2.07,-1.15,3.22,7e4026de-4aa5-4497-9b9d-634a3a739dbc,7.92
234,Jodie Meeks,G,MIL/PHI,60,12.0,0.62,-1.78,-1.15,0.84,92738cfa-1233-437e-9024-9956e188a027,5.54
235,Marcus Landry,SF,NY/BOS,18,6.2,-0.11,-1.05,-1.16,0.13,eb4617f9-f6b0-4336-8dbb-d4e3178b3b95,4.83
236,Francisco Garcia,SG,SAC,25,23.0,-0.53,-0.64,-1.17,0.65,674940b3-b042-44df-a3f8-c5fedda9887a,5.3500000000000005
237,Michael Beasley,F,MIA,78,29.8,-1.34,0.15,-1.19,2.51,1fce88ac-f9aa-49c1-ae37-08a14856dfa2,7.21
238,Thaddeus Young,PF,PHI,67,32.0,-0.89,-0.32,-1.21,2.35,533ca18b-3cf2-4380-89bf-ea331753c585,7.050000000000001
239,Jamario Moon,SF,CLE,61,17.2,-1.04,-0.17,-1.21,1.16,89bfb57f-c89d-4fc4-8d11-0368fa3be86d,5.86
240,Dante Cunningham,F,POR,63,11.2,-1.84,0.63,-1.21,0.76,9ead8a14-508e-4b0f-bb2e-5d7ca123fca8,5.46
241,Derrick Rose,PG,CHI,78,36.8,1.12,-2.34,-1.22,3.19,4838e8d6-bfe6-4461-9731-4a194563e628,7.890000000000001
242,Carlos Arroyo,PG,MIA,72,22.0,-2.44,1.22,-1.22,1.63,dabf8ad1-b484-40d6-96f3-4765ce6c3ae7,6.33
243,Toney Douglas,PG,NY,56,19.4,1.71,-2.94,-1.23,1.22,22704e9f-9824-4f2a-aaa0-218ebc28e1cc,5.92
244,Stephen Curry,PG,GS,80,36.2,2.52,-3.75,-1.24,3.45,9c7a1a07-4978-474c-b472-3cb227f9e4cf,8.15
246,Bobby Brown,PG,NO/LAC,45,11.5,0.77,-2.01,-1.24,0.55,29c639a9-3e78-4399-9ad2-15d9859f29fa,5.25
247,Bobby Simmons,SF,NJ,23,17.2,-1.65,0.35,-1.30,0.42,e01a89fb-0691-479e-9f60-9a758329596c,5.12
248,DJ Augustin,G,CHA,80,18.4,-1.04,-0.29,-1.32,1.48,,6.18
249,Kevin Martin,SG,SAC/HOU,46,35.5,1.82,-3.16,-1.34,1.72,6cb572ca-b3c7-434c-beaf-916ef8dcb3dd,6.42
250,Allen Iverson,SG,MEM/PHI,28,30.9,-0.91,-0.43,-1.34,0.86,bd09a88b-9e70-4aaa-8101-9fdaaa7ef878,5.5600000000000005
251,Yi Jianlian,SF,NJ,52,31.8,-2.75,1.40,-1.35,1.63,365f7869-1214-434d-b0de-23c1e861406d,6.33
252,Larry Hughes,SG,NY/CHA,45,24.8,-0.69,-0.66,-1.35,1.17,cf96c6d7-ffa3-4052-a021-917f06944732,5.87
253,Zydrunas Ilgauskas,C,CLE,64,20.9,-2.32,0.97,-1.35,1.30,de4d2b63-1ed2-4e1a-8669-c886bb1cdcf0,6.0
254,Nenad Krstic,C,OKC,76,22.9,-1.87,0.48,-1.39,1.71,177a9713-d9a7-4ef2-bcce-6d0aa7652f67,6.41
255,James Posey,SF,NO,77,22.5,-1.75,0.36,-1.39,1.69,b973fe43-5197-4d1c-ae9d-8a69d3f0eb11,6.390000000000001
256,Lester Hudson,SG,BOS/MEM,25,5.2,-0.72,-0.68,-1.40,0.13,ee511689-4845-4c44-a707-4335fb4e212f,4.83
257,Charlie Bell,SG,MIL,71,22.7,-1.99,0.59,-1.41,1.58,2b18f4bd-d9b6-4597-9ee5-55d17e94ee35,6.28
258,TJ Ford,PG,IND,47,25.3,-0.34,-1.07,-1.41,1.21,,5.91
259,Charlie Villanueva,PF,DET,78,23.7,0.42,-1.83,-1.42,1.72,8e2a375f-b679-4adb-b559-9169ed23ded5,6.42
260,Joel Przybilla,C,POR,30,22.7,-4.38,2.96,-1.42,0.62,a696a140-692e-4e14-b99c-b403b005bec4,5.32
261,Darko Milicic,C,NY/MIN,32,21.4,-2.11,0.68,-1.43,0.67,3cecbed1-1525-47cb-86e2-a20cc719adbd,5.37
262,Josh Howard,SF,DAL/WSH,35,26.2,0.16,-1.59,-1.43,0.88,4f226b91-2fcf-453e-a6a9-0c9428bab7aa,5.58
263,Vladimir Radmanovic,SF,CHA/GS,41,21.7,-1.61,0.17,-1.44,0.90,f0e0977f-fc19-4bc5-9fe0-5e3df9e95f94,5.6000000000000005
264,Rasual Butler,SF,LAC,82,33.0,-0.60,-0.85,-1.45,2.57,58c5e74e-a940-4c9b-bf4e-81b4c3fb24ce,7.27
265,Randolph Morris,C,ATL,28,4.4,-1.02,-0.43,-1.45,0.14,ca8b6baf-ec90-4185-b05f-df42dfbd7022,4.84
266,Derrick Brown,SF,CHA,57,9.4,-1.98,0.49,-1.49,0.48,454cf071-4c39-4456-a4b7-98a44fd348c4,5.18
267,Earl Watson,PG,IND,79,29.4,-0.36,-1.13,-1.50,2.22,7c071ab0-faf3-49bc-856f-63193a7862b6,6.92
268,Sergio Rodriguez,PG,SAC/NY,66,15.9,1.28,-2.80,-1.52,0.98,28eb860f-a06c-4897-a54e-41acff6476bc,5.68
269,Antoine Wright,SF,TOR,67,20.8,-1.03,-0.52,-1.54,1.26,de90cdcf-cdc7-41a4-a9a6-fe3d60acd336,5.96
270,Corey Maggette,SF,GS,70,29.7,2.50,-4.05,-1.55,2.01,5718e20e-9b08-44aa-a370-f5975c373dc5,6.71
271,Ronnie Brewer,SF,UTAH/MEM,58,30.0,-1.54,-0.04,-1.58,1.54,e356dfc0-eb85-446c-817e-02a411ac1c1d,6.24
272,Jason Maxiell,PF,DET,76,20.4,-1.90,0.31,-1.59,1.27,455a8b41-678c-4e5e-8c94-92c9d6e740e5,5.970000000000001
273,Renaldo Balkman,SF,DEN,13,7.0,-2.41,0.81,-1.60,0.08,2e81b2b9-66ed-4ce3-bf70-a8ebffe01d68,4.78
274,Marcin Gortat,C,ORL,81,13.4,-2.65,1.03,-1.62,0.90,df646812-7636-4693-991c-b54e7a13cf87,5.6000000000000005
275,Roko Ukic,PG,MIL,13,7.5,0.51,-2.14,-1.63,0.08,,4.78
276,Arron Afflalo,G,DEN,82,27.2,-0.51,-1.13,-1.63,1.85,ec6bea36-d8d2-44de-a5ec-2744c582ed2a,6.550000000000001
277,Sean May,C,SAC,37,8.9,-2.08,0.42,-1.66,0.26,0704a85b-1802-4e5b-a377-19f5d21b1899,4.96
278,Sebastian Telfair,PG,LAC/CLE,43,15.3,-0.76,-0.90,-1.66,0.50,63c1feeb-641a-40fa-8e16-1da091842336,5.2
279,Terrence Williams,SG,NJ,78,22.6,-1.39,-0.28,-1.67,1.40,6b0a98cc-9fac-4421-9a57-39d58a35ed30,6.1
280,Zaza Pachulia,C,ATL,78,14.0,-1.71,0.03,-1.68,0.83,d4f03cd5-02e2-42f2-8b5b-6ae39c49917e,5.53
281,Chris Hunter,C,GS,60,13.1,-0.63,-1.06,-1.69,0.69,2b608b13-27b1-4c8a-a106-235736fb53e2,5.390000000000001
282,Luis Scola,F,HOU,82,32.6,-0.69,-1.01,-1.69,2.10,561978b9-e527-4f7a-9595-58a48b69e5c7,6.800000000000001
283,Jerryd Bayless,G,POR,74,17.6,0.44,-2.15,-1.71,0.97,b8667997-e0e0-407a-835a-0608faa1cffb,5.67
284,Reggie Williams,SF,GS,24,32.6,1.87,-3.61,-1.74,0.66,530a4573-76b3-4e23-855a-2089125f7811,5.36
285,Kyle Weaver,SG,OKC,12,12.0,-2.19,0.44,-1.74,0.11,3524f8a9-bd1c-469b-ae92-1db934f7154d,4.8100000000000005
287,OJ Mayo,SG,MEM,82,38.0,0.97,-2.75,-1.78,2.33,,7.03
288,Devin Brown,SG,NO/CHI,50,21.2,-1.11,-0.68,-1.79,0.77,b1ba3ee5-e51a-4137-93fc-a89f384be97b,5.470000000000001
289,James Singleton,F,DAL/WSH,57,17.1,-3.32,1.53,-1.79,0.68,8ea50520-e109-47d3-912d-d3ff7755fc06,5.38
290,Cartier Martin,PF,GS/WSH,18,21.7,-0.93,-0.89,-1.82,0.30,b0ce072e-341a-4546-b719-e38ec3db91a0,5.0
291,Jarvis Hayes,SF,NJ,45,23.0,-0.47,-1.42,-1.88,0.67,d21c3e16-48e5-4c98-b4f9-9b2ade200161,5.37
292,Randy Foye,SG,WSH,70,23.8,-0.23,-1.65,-1.89,1.06,e8a88ef7-eb7f-427d-ac03-626213b3dac4,5.76
293,Jose Juan Barea,G,DAL,78,19.8,-0.47,-1.44,-1.91,0.96,,5.66
294,Joel Anthony,C,MIA,80,16.5,-4.71,2.77,-1.94,0.78,a3d3de35-1a4a-4198-a811-3b22d986fb54,5.48
295,Courtney Lee,G,NJ,71,33.5,-0.99,-0.97,-1.95,1.44,5367bfee-18ae-450b-944d-bc1d565d3f2d,6.140000000000001
296,Eric Gordon,SG,LAC,62,36.0,1.23,-3.19,-1.97,1.34,fee0cbdd-724d-46c7-9f77-ba9c21057ad0,6.04
297,Jason Kapono,SG,PHI,57,17.1,-0.58,-1.39,-1.97,0.57,9676a674-d0ff-4ddd-b9be-ee46c1d069b3,5.2700000000000005
298,Garrett Temple,SF,HOU/SAC/SA,27,12.4,-0.57,-1.41,-1.98,0.22,a8d75128-8bc1-4ee0-bf21-59fc9cbf0242,4.92
299,Damien Wilkins,SG,MIN,80,19.8,-1.51,-0.48,-1.99,0.96,26e237dc-6469-4db4-895f-b70c1b217658,5.66
300,Gerald Henderson,SG,CHA,43,8.3,-2.80,0.79,-2.02,0.20,7540988a-e9b3-4b53-8e4f-82434a729b19,4.9
301,Brandon Bass,PF,ORL,50,13.0,-0.92,-1.11,-2.03,0.36,61a78a0b-9cfd-48c4-98e0-b74f1f3b4f27,5.0600000000000005
302,Didier Ilunga-Mbenga,C,LAL,49,7.2,-3.33,1.29,-2.04,0.19,d67535fc-647d-48b1-ac0e-665e3cd86afa,4.890000000000001
303,Brandon Rush,F,IND,82,30.4,-2.08,0.03,-2.05,1.39,15935e45-81a3-43e1-8317-5463ddad1b1a,6.09
304,Devin Harris,G,NJ,64,34.7,1.74,-3.80,-2.06,1.19,6fd4c498-dfe8-4089-a51e-a251dd3c7a86,5.890000000000001
305,Caron Butler,SF,WSH/DAL,74,37.6,-1.56,-0.50,-2.06,1.48,b9856f28-e40d-41b5-b3b9-1e191f7460b2,6.18
306,Mike Conley,PG,MEM,80,32.1,0.38,-2.45,-2.07,1.40,ebc02828-465d-4985-90df-4facae97337a,6.1
307,Wayne Ellington,SG,MIN,76,18.2,-1.07,-1.00,-2.07,0.77,6f7f81f9-6dea-4e90-a93d-f92089f0b816,5.470000000000001
308,Thabo Sefolosha,F,OKC,82,28.6,-3.06,0.99,-2.07,1.25,5dfd6f07-1f5d-42c8-b39b-0a41aa7e8087,5.95
309,Othyus Jeffers,SG,UTAH,14,5.2,-1.61,-0.47,-2.08,0.04,133abf93-1373-4f18-973e-6cab445bf566,4.74
310,Matt Carroll,SG,DAL,25,4.8,-1.16,-0.92,-2.08,0.06,b802b148-2864-4cbd-9118-dbab3b3baf4e,4.76
311,Sonny Weems,SG,TOR,69,19.8,-1.31,-0.79,-2.10,0.70,79d11592-7199-470f-b74c-72ed58939daa,5.4
312,Oliver Lafayette,G,BOS,1,22.0,-1.05,-1.05,-2.10,0.01,,4.71
313,Earl Barron,C,NY,7,33.1,-1.01,-1.10,-2.11,0.11,351d623b-e778-40e2-8f4c-f9235753af80,4.8100000000000005
314,Steve Blake,PG,POR/LAC,80,27.0,-0.64,-1.50,-2.15,1.00,1239a758-90d2-47e1-bc59-d2d3d856d761,5.7
315,Rafer Alston,PG,NJ/MIA,52,27.3,-2.17,-0.02,-2.19,0.64,ee905b13-ef4f-4bb4-9dd7-a8bf290c289a,5.34
316,Jamaal Magloire,C,MIA,36,10.0,-2.67,0.49,-2.19,0.16,b399d96d-37b3-41e5-a408-326680fb6743,4.86
317,James Johnson,PF,CHI,65,11.6,-2.04,-0.16,-2.19,0.34,783c912e-0998-4d1f-9884-0c69ecd9cbdf,5.04
318,Nathan Jawai,C,MIN,39,10.6,-2.05,-0.16,-2.21,0.18,9f7593ca-f07b-4026-bd6f-9031406d08c6,4.880000000000001
319,Tracy McGrady,SG,HOU/NY,30,22.4,-0.08,-2.14,-2.22,0.28,50fe8196-017f-4587-90e5-12e32a204930,4.98
320,Andres Nocioni,SF,SAC,75,19.7,0.31,-2.55,-2.25,0.62,4c26b123-28f0-4966-8a64-7660c7616bdb,5.32
321,Chris Quinn,PG,NJ,25,8.9,-1.40,-0.88,-2.27,0.09,59678c60-f489-4749-ae83-6cf354a2e14c,4.79
322,Marcus Williams,PG,MEM,62,14.1,-0.70,-1.58,-2.28,0.35,0b721816-cc46-407b-8834-1b059cd7134e,5.05
323,Shaun Livingston,G,OKC/WSH,36,22.1,-0.91,-1.39,-2.30,0.29,847b6ccd-7bce-42ff-8ec0-aec1ec919b85,4.99
324,Mike James,PG,WSH,4,11.5,-1.50,-0.81,-2.31,0.02,bb2524c6-5ac8-43c1-87c8-623e34750b92,4.720000000000001
325,David West,F,NO,81,36.4,0.22,-2.53,-2.31,1.09,856056f4-8b4f-40c3-bf6d-7e3f0c145406,5.79
326,Jrue Holiday,PG,PHI,73,24.2,-0.53,-1.80,-2.33,0.61,25889713-b28a-4be8-9660-3ac5ac97e716,5.3100000000000005
328,Pops Mensah-Bonsu,PF,HOU/TOR,20,6.0,-2.46,0.13,-2.34,0.04,a39987cb-51f6-4c1f-8558-b22d381c0473,4.74
329,Glen Davis,PF,BOS,54,17.3,-2.10,-0.24,-2.35,0.31,6539ac92-659c-4dcc-bd42-af5a6f285006,5.01
330,Kris Humphries,PF,DAL/NJ,69,17.7,-1.68,-0.67,-2.35,0.40,dbea34b4-07f7-40b0-85f6-c638a4f07df6,5.1000000000000005
331,Anthony Carter,PG,DEN,54,15.9,-1.34,-1.05,-2.39,0.27,72207067-db52-4aa0-8f3f-4b88d7a7f5f2,4.970000000000001
332,Chris Douglas-Roberts,SG,NJ,67,25.8,-2.74,0.33,-2.40,0.52,8692654c-7d4f-4f30-b172-adb7869f9388,5.220000000000001
333,Monta Ellis,SG,GS,64,41.4,1.74,-4.14,-2.40,0.88,093a6167-7bc2-465f-9599-18e6cf580400,5.58
334,Malik Hairston,SG,SA,47,6.7,-0.71,-1.71,-2.42,0.10,c5694206-e580-4583-a7cc-e01cae10be15,4.800000000000001
335,Chucky Atkins,PG,DET,40,16.1,-1.68,-0.75,-2.43,0.18,e3632248-9422-4a14-b67d-925115d53ce4,4.880000000000001
336,Morris Peterson,SG,NO,46,21.2,-0.59,-1.84,-2.43,0.28,fefb2816-ff8c-41ac-bf5f-e626d7a316dd,4.98
337,Grant Hill,SF,PHX,81,30.0,-0.85,-1.59,-2.44,0.71,a8ac1bce-5cbd-4e0b-b0f5-1c1d821ddb8d,5.41
338,Dahntay Jones,SG,IND,76,24.9,-1.79,-0.65,-2.44,0.55,7a09163e-be6d-48e1-9a2a-7f0e068a0a22,5.25
339,Jason Smith,F,PHI,56,11.8,-2.21,-0.23,-2.44,0.18,e5c9fb58-ea76-469c-b9e9-c69a1b1cbca4,4.880000000000001
340,Joey Dorsey,PF,HOU/SAC,15,7.1,-2.63,0.15,-2.48,0.03,62dabef0-b8b0-4837-b753-03e154751589,4.73
341,Spencer Hawes,PF,SAC,72,26.4,-1.05,-1.44,-2.49,0.48,27752ea6-4e09-4361-8222-06f0e0b44ca7,5.18
342,Darius Songaila,PF,NO,75,18.8,-2.62,0.12,-2.50,0.34,59121184-0cb4-4af4-9a86-561e29511dd1,5.04
343,Julian Wright,SF,NO,68,12.8,-2.42,-0.08,-2.50,0.21,a90c8140-99ec-4ab5-a09c-555f048f1759,4.91
344,Leon Powe,PF,CLE,20,11.8,-2.15,-0.42,-2.57,0.04,99b14c9b-af43-4d0c-a20a-68eff6669dd8,4.74
345,Mario West,SG,ATL,39,3.6,-2.56,-0.09,-2.65,0.02,2409dab0-50e3-42f0-8c13-2ad0ac419ca5,4.720000000000001
346,Hakim Warrick,PF,MIL/CHI,76,20.5,-0.42,-2.24,-2.66,0.21,56338d17-e07b-4c96-86d6-b472699300b9,4.91
347,Sean Marks,PF,NO,14,5.4,-2.26,-0.41,-2.66,0.01,680adaa0-cd08-4dc6-91eb-ee867b4b1055,4.71
348,Marcus Haislip,F,SA,10,4.4,-1.98,-0.70,-2.68,0.01,d1e56687-f0e0-4fa5-951b-5d2aee3378c2,4.71
349,Marquis Daniels,SG,BOS,51,18.4,-2.05,-0.66,-2.70,0.09,292f83b6-26cc-419f-9f29-14b321a1590c,4.79
350,DeAndre Jordan,C,LAC,70,16.2,-1.50,-1.21,-2.71,0.11,da9bcc22-4307-42dc-8d51-12e8fba68c7a,4.8100000000000005
351,Travis Diener,PG,IND/POR,9,5.7,-1.76,-0.97,-2.73,0.01,62d56d18-0a95-4498-833d-ffde2ce16e03,4.71
352,Keith Bogans,SG,SA,79,19.7,-1.83,-0.91,-2.74,0.12,8c954282-64f2-4b29-be3a-f613f4999a3f,4.82
353,Al Thornton,SF,LAC/WSH,75,27.7,-2.51,-0.25,-2.76,0.13,e4d09cb9-ddc7-4d43-9fed-15914cbf035d,4.83
354,Anthony Johnson,PG,ORL,31,13.1,-0.27,-2.50,-2.77,0.02,9cbaf2c1-3376-4e6e-b351-4a865aa0e712,4.720000000000001
355,Steven Hunter,C,MEM,21,7.5,-2.19,-0.59,-2.78,0.01,eab9cc7d-a3e9-43b4-84c3-210a5ac25741,4.71
356,Sam Young,SF,MEM,80,16.5,-1.15,-1.64,-2.79,0.06,9ed133fe-b444-4c73-a863-5aea5ba49d27,4.76
357,Marreese Speights,F,PHI,62,16.4,0.00,-2.80,-2.79,0.04,73561f44-cc56-47b4-b6b2-6e3a2d72221d,4.74
358,Antonio Anderson,SG,OKC,1,15.0,-1.90,-0.90,-2.80,0.00,7d0764c7-330b-4716-8bd8-3c168c82720a,4.7
359,Johan Petro,C,DEN,36,12.1,-2.80,-0.01,-2.81,0.01,118e0a88-88bb-4a2d-adae-509482d1ed83,4.71
360,Jeff Teague,PG,ATL,71,10.1,-1.40,-1.41,-2.81,0.02,0e88fd4c-4c79-49bd-b66a-32962978dc20,4.720000000000001
361,Chris Duhon,PG,NY,67,30.9,-0.51,-2.30,-2.81,0.06,9ebbccdc-f8b3-48e5-a4f0-c97e3c130f0a,4.76
362,Mikki Moore,C,GS,23,17.7,-1.62,-1.20,-2.82,0.01,c5b78241-8eb6-461d-97ef-30b860977a69,4.71
363,JR Giddens,SG,BOS/NY,32,7.5,-1.88,-0.98,-2.85,0.00,,4.7
364,Kwame Brown,C,DET,48,13.8,-3.39,0.53,-2.86,-0.00,ee2a70fa-8405-4932-9ab5-d18c723217bb,4.7
365,Will Bynum,PG,DET,63,26.5,-0.57,-2.31,-2.88,-0.03,5123cac4-cc2b-471d-a1f9-1597f49753dd,4.67
366,Jeff Foster,PF,IND,16,15.9,-2.01,-0.87,-2.88,-0.01,bc15d9b1-6e6c-4cae-9d6a-56877871da48,4.69
367,Jamaal Tinsley,PG,MEM,38,15.5,-1.95,-0.97,-2.92,-0.03,6e4c78a8-7714-41f3-b79b-a622e5968c80,4.67
369,Othello Hunter,SF,ATL,7,4.7,-1.91,-1.05,-2.96,-0.00,92e4095e-382c-481f-a32c-fcbd09d17461,4.7
370,Alando Tucker,SF,PHX/MIN,15,6.4,0.21,-3.18,-2.97,-0.01,0cc4f0be-05f5-4a40-9e81-4edd90b89b10,4.69
371,DaJuan Summers,SF,DET,44,9.2,-2.50,-0.47,-2.97,-0.03,372f341a-f7f1-455e-8931-5227be09c864,4.67
372,Coby Karl,PG,CLE/GS,7,16.1,-1.88,-1.12,-2.99,-0.01,438ef466-723d-4d53-8fe2-eb1433f8cfe4,4.69
373,Hilton Armstrong,PF,NO/SAC/HOU,33,10.2,-4.43,1.43,-3.00,-0.03,7c1c4973-356c-4ce5-8562-72f6bf5cfcaa,4.67
374,Tyson Chandler,C,CHA,51,22.8,-2.57,-0.47,-3.04,-0.15,0c588c9f-a494-458c-977d-9bb060491882,4.550000000000001
375,Jeff Ayres,F,POR,39,10.4,-2.29,-0.89,-3.18,-0.08,d265bd90-ecca-4dfc-86d6-a3e514c1dd87,4.62
376,Fabricio Oberto,C,WSH,57,11.4,-3.03,-0.17,-3.20,-0.15,9e2012c6-73b3-4a57-b91a-d8c151457df9,4.550000000000001
377,JJ Hickson,C,CLE,81,20.9,-1.54,-1.66,-3.21,-0.40,e6f4ef97-d007-4936-844f-cc39d3664882,4.300000000000001
378,Radoslav Nesterovic,C,TOR,42,9.8,-0.77,-2.47,-3.24,-0.11,,4.59
379,Joey Graham,SF,DEN,63,12.0,-2.21,-1.05,-3.26,-0.21,0baf772d-d705-4853-9dfb-7da9d4ba7876,4.49
380,Chris Wilcox,PF,DET,34,13.0,-2.70,-0.58,-3.27,-0.12,7dd483f5-ce8e-4848-8134-c033d39d2fce,4.58
381,Joe Smith,PF,ATL,64,9.3,-2.18,-1.16,-3.34,-0.19,f7dcee6c-783e-4e7c-b065-6f6e5f9adb69,4.51
382,Drew Gooden,PF,DAL/LAC,70,25.1,-1.71,-1.64,-3.35,-0.58,0e373447-7051-4b26-92a9-0689ff5f90e2,4.12
383,Solomon Jones,PF,IND,52,13.0,-2.66,-0.69,-3.36,-0.25,a4244a5a-3c3a-4a29-9eea-3678598de82c,4.45
384,Joe Alexander,SF,CHI,8,3.6,-2.45,-0.91,-3.36,-0.01,16179845-15e6-4d7e-b3a8-42cf4357a856,4.69
385,DeSagana Diop,C,CHA,27,9.7,-4.47,1.10,-3.37,-0.08,036d4cfa-f2bb-4d15-a5d3-9770671c75dd,4.62
386,DeMar DeRozan,SF,TOR,77,21.6,-1.76,-1.62,-3.38,-0.58,141a79e7-f673-4236-8db0-52be30402aaf,4.12
387,Kenny Thomas,PF,SAC,26,12.0,-3.66,0.27,-3.39,-0.11,c58728a2-449d-4f7c-9542-5ec4b207103d,4.59
388,Brian Cook,PF,HOU,15,2.9,-1.98,-1.53,-3.51,-0.02,e6a5c010-7607-44bf-81f9-3c5b80e9a264,4.68
389,Patrick Mills,PG,POR,10,3.8,-1.41,-2.10,-3.51,-0.02,,4.68
390,Jason Hart,PG,MIN/NO,5,4.4,-3.04,-0.47,-3.51,-0.01,1e24ce54-9e1e-411a-85cc-6649bfaad181,4.69
391,Shavlik Randolph,PF,MIA/POR,6,8.8,-3.54,0.01,-3.53,-0.02,9cb61d7b-89ca-4b94-a577-905a2aa6d8d8,4.68
392,Jonathan Bender,SF,NY,25,11.7,-1.53,-2.00,-3.53,-0.14,fb9e592f-db4e-4c82-b0b8-0a087a94d09b,4.5600000000000005
393,Juwan Howard,PF,POR,73,22.4,-4.32,0.79,-3.53,-0.70,186702f1-7e05-403b-a0c6-86d9fd01ddbd,4.0
394,Chris Richard,PF,CHI,18,12.4,-4.09,0.53,-3.55,-0.11,863062e8-d8a8-40f2-ac99-b7d349b6bad4,4.59
