,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
198,Tyson Chandler,C,NY,55,30.2,-0.93,0.30,-0.63,2.32,0c588c9f-a494-458c-977d-9bb060491882,5.5
199,Brandan Wright,F,DAL,58,18.6,1.00,-1.65,-0.65,1.57,fd057fea-703e-4484-a0bd-fb59dc2e5647,4.75
200,Giannis Antetokounmpo,PF,MIL,77,24.6,-0.81,0.16,-0.66,2.66,0a5638ef-6f1d-4b38-aafe-5364e228598f,5.84
201,Manny Harris,PG,LAL,9,20.0,0.72,-1.38,-0.66,0.27,fab100cb-d8a9-4ffb-9485-271937fbfa7d,3.45
202,Rajon Rondo,PG,BOS,30,33.3,1.49,-2.16,-0.68,1.44,00e6c4e1-3e3e-4f98-a6b3-ce587b855030,4.62
203,Zaza Pachulia,C,MIL,53,25.0,-1.00,0.31,-0.69,1.83,d4f03cd5-02e2-42f2-8b5b-6ae39c49917e,5.01
205,Marcus Thornton,SG,SAC/BKN,72,24.2,-0.17,-0.53,-0.70,2.41,f5e41156-8252-4816-8404-cc71849f20c9,5.59
206,Kevin Martin,SG,MIN,68,32.0,1.20,-1.91,-0.71,3.18,6cb572ca-b3c7-434c-beaf-916ef8dcb3dd,6.36
207,Terrence Ross,G,TOR,81,26.7,0.43,-1.15,-0.71,2.94,09c88e8f-fc07-4097-b929-885f3e6a952e,6.12
208,Khris Middleton,SF,MIL,82,30.0,-0.17,-0.56,-0.72,3.34,982a6f07-c5fd-4eab-b8d8-4b4c908ed392,6.52
209,Willie Green,SG,LAC,55,15.8,-1.68,0.93,-0.75,1.20,07ded5a4-da02-4600-a528-c594060d323f,4.38
210,E'Twaun Moore,G,ORL,79,19.1,-0.65,-0.11,-0.76,2.05,125f0125-cec2-42cf-9fe8-284a6e3da737,5.23
211,Tobias Harris,PF,ORL,61,30.3,-0.55,-0.22,-0.77,2.48,a06d7a3e-4ba3-4143-b379-1016a70135ca,5.66
212,Thaddeus Young,PF,PHI,79,34.4,0.96,-1.74,-0.78,3.87,533ca18b-3cf2-4380-89bf-ea331753c585,7.050000000000001
213,Al Harrington,PF,WSH,34,15.0,-0.05,-0.76,-0.82,0.67,ddd70de7-d158-43e7-aa49-51a673af197f,3.85
214,Marreese Speights,F,GS,79,12.4,-1.54,0.70,-0.84,1.31,73561f44-cc56-47b4-b6b2-6e3a2d72221d,4.49
215,Nikola Vucevic,C,ORL,57,31.8,-1.43,0.57,-0.86,2.33,4b1b1aaa-bdaf-452a-9c1e-c3608e33dfb0,5.51
216,Ian Clark,G,UTAH,23,7.5,0.11,-0.97,-0.87,0.22,3c5fe7bf-2e96-4b84-9ccb-d7b6a6573022,3.4000000000000004
217,Ishmael Smith,PG,PHX,70,14.4,-1.36,0.47,-0.89,1.31,,4.49
218,Jodie Meeks,G,LAL,77,33.2,2.50,-3.39,-0.89,3.44,92738cfa-1233-437e-9024-9956e188a027,6.62
219,Jeremy Lin,G,HOU,71,28.9,0.23,-1.12,-0.89,2.76,79b105ba-a3b4-4528-854e-c8f64a268979,5.9399999999999995
220,JaVale McGee,C,DEN,5,16.0,-0.59,-0.31,-0.89,0.10,6220b234-7941-44ed-84f1-9c2d44fd7fb9,3.2800000000000002
221,Kris Humphries,PF,BOS,69,19.9,-1.16,0.26,-0.90,1.73,dbea34b4-07f7-40b0-85f6-c638a4f07df6,4.91
222,Mike Miller,SG,MEM,82,20.8,1.05,-1.99,-0.94,2.06,f5a9ab80-2b88-4d62-b160-e733c54e3cac,5.24
223,CJ McCollum,SG,POR,38,12.5,-0.50,-0.48,-0.98,0.58,9e19f4e1-dc7d-4a21-9b38-b41455d64686,3.7600000000000002
224,Toney Douglas,PG,GS/MIA,51,13.2,-1.39,0.39,-1.00,0.78,22704e9f-9824-4f2a-aaa0-218ebc28e1cc,3.96
225,Alec Burks,SG,UTAH,78,28.1,-0.50,-0.51,-1.01,2.55,3e67fd39-1842-4278-90b8-4a81237af8a5,5.73
226,Michael Carter-Williams,G,PHI,70,34.5,1.48,-2.49,-1.01,3.04,9420ced9-6af0-46bc-9a94-5b8e8f28c1b7,6.220000000000001
227,Jonas Valanciunas,C,TOR,81,28.2,-1.76,0.74,-1.02,2.60,21c8dfc0-6e80-41f6-818d-cf58cc0bad54,5.78
228,Donatas Motiejunas,PF,HOU,62,15.4,-1.30,0.28,-1.02,1.17,95c2321f-6969-4822-ac1e-39546c6f7475,4.35
229,Jose Calderon,G,DAL,81,30.5,1.41,-2.45,-1.04,2.96,136a7b48-24ee-423a-957f-3fcabe686994,6.140000000000001
230,Ronny Turiaf,C,MIN,31,19.5,-2.15,1.11,-1.04,0.72,f474b617-4a96-4c30-9cb2-00eaac8c688f,3.9000000000000004
231,Ricky Ledo,SG,DAL,11,3.0,-0.24,-0.80,-1.04,0.04,c6a0c5a6-3f1d-46e4-b2f9-6957d1e45efb,3.22
232,Steve Blake,PG,LAL/GS,55,27.2,-0.93,-0.13,-1.06,1.79,1239a758-90d2-47e1-bc59-d2d3d856d761,4.970000000000001
233,Miles Plumlee,C,PHX,80,24.6,-2.50,1.43,-1.07,2.26,35ce0f89-d4bf-4414-880f-5bb15cfa60b7,5.4399999999999995
234,Jose Juan Barea,G,MIN,79,18.6,-0.37,-0.72,-1.09,1.67,,4.85
235,Alexey Shved,PG,MIN,63,10.5,-0.74,-0.37,-1.11,0.74,7ae5f2e9-23d2-4c99-9242-598bc71cb54d,3.92
236,Kevin Seraphin,C,WSH,53,10.9,-2.47,1.36,-1.11,0.63,1a676d3b-a68d-470a-8e29-15e347fa8e63,3.81
237,Rasual Butler,SF,IND,50,7.6,0.01,-1.13,-1.12,0.41,58c5e74e-a940-4c9b-bf4e-81b4c3fb24ce,3.5900000000000003
238,James Nunnally,SF,ATL/PHI,13,12.7,-0.54,-0.59,-1.13,0.19,f4618133-a299-45e8-b351-fe09f3882ebd,3.37
239,JJ Hickson,C,DEN,69,26.9,-0.90,-0.23,-1.13,2.13,e6f4ef97-d007-4936-844f-cc39d3664882,5.3100000000000005
240,Doron Lamb,SG,ORL,53,13.1,-0.95,-0.18,-1.13,0.75,0dda85e1-4cfa-4f5a-bcec-c38515be7b35,3.93
241,Metta World Peace,SF,NY,29,13.4,-1.62,0.48,-1.14,0.42,670a19ff-960f-4b66-89c5-c438ef9dcd19,3.6
242,DeAndre Jordan,C,LAC,82,35.0,-0.57,-0.61,-1.18,3.16,da9bcc22-4307-42dc-8d51-12e8fba68c7a,6.34
243,Andray Blatche,C,BKN,73,22.2,-0.02,-1.17,-1.18,1.71,6bebc7ba-fabc-4333-8834-fb1ffb444650,4.890000000000001
244,Kenneth Faried,F,DEN,80,27.2,1.76,-2.97,-1.21,2.40,f301c110-164e-436c-94f2-83773619b32c,5.58
246,Jeff Green,PF,BOS,82,34.2,-1.01,-0.21,-1.22,2.98,7b8c3764-3a93-4a68-8e2f-2c6da5cce083,6.16
247,Drew Gooden,PF,WSH,22,18.0,-1.07,-0.16,-1.23,0.39,0e373447-7051-4b26-92a9-0689ff5f90e2,3.5700000000000003
248,Hidayet Turkoglu,SF,LAC,38,10.3,-1.16,-0.08,-1.24,0.41,,3.5900000000000003
249,Jeff Adrien,F,CHA/MIL,53,18.1,-0.85,-0.39,-1.25,0.99,85c658a1-dc55-4351-99b4-45d3f2dd5401,4.17
250,Brandon Davies,PF,PHI,51,11.3,-1.22,-0.04,-1.25,0.61,83deec15-9f49-4d7d-a320-a34f4e137190,3.79
251,Spencer Hawes,PF,PHI/CLE,80,30.9,1.10,-2.36,-1.26,2.61,27752ea6-4e09-4361-8222-06f0e0b44ca7,5.79
252,Victor Claver,PF,POR,21,8.8,-1.27,0.01,-1.27,0.18,08c33dd6-9baa-42bf-ab23-e2eb956d23c1,3.3600000000000003
253,Omer Asik,C,HOU,48,20.2,-1.61,0.33,-1.28,1.00,a0373df2-5408-42b7-b174-279f95fe56ae,4.18
254,Jon Leuer,F,MEM,49,13.1,-0.80,-0.49,-1.28,0.63,f61c37a1-467b-4455-a934-01264e695f8d,3.81
255,Jason Terry,G,BKN,35,16.3,-0.27,-1.02,-1.29,0.57,62b3e3ec-25cd-4ccb-a3fe-c6d448c8a7fb,3.75
256,Ryan Kelly,PF,LAL,59,22.2,1.22,-2.51,-1.29,1.40,32eda53a-4ad3-4de7-b7d7-2ae80434157a,4.58
257,Stephen Jackson,SF,LAC,9,11.9,-1.02,-0.28,-1.30,0.11,4d7bdc64-458a-4f2e-8e0c-0c510f10a81e,3.29
258,Kent Bazemore,SF,GS/LAL,67,13.6,0.60,-1.90,-1.30,0.96,a477bf1f-f40f-4ffd-9878-5e9a0be452b8,4.140000000000001
259,Monta Ellis,SG,DAL,82,36.9,0.99,-2.29,-1.30,3.08,093a6167-7bc2-465f-9599-18e6cf580400,6.26
260,Quincy Miller,F,DEN,52,15.2,-0.01,-1.30,-1.31,0.83,9ec103b5-a623-4947-b0ac-70636dcb2170,4.01
261,Evan Turner,G,PHI/IND,81,30.3,-0.98,-0.33,-1.31,2.52,17fa311f-1a3f-4191-928a-49ae773e864b,5.7
262,Lavoy Allen,F,PHI/IND,65,16.5,-1.40,0.08,-1.32,1.11,255d5c9d-b8a6-4464-8953-390ea122c4ad,4.29
263,Bismack Biyombo,C,CHA,77,13.9,-3.55,2.23,-1.33,1.01,4817346e-640e-47da-a934-81a031b85e94,4.19
264,Carrick Felix,SG,CLE,7,5.4,-0.37,-0.96,-1.33,0.04,de978f8e-c9c7-4fd4-b39c-9bc21463fd79,3.22
265,Larry Sanders,PF,MIL,23,25.4,-2.69,1.35,-1.34,0.54,c602180d-b2a2-44a3-9b7e-db86c0efc8d7,3.72
266,Richard Jefferson,F,UTAH,82,27.0,-1.32,-0.02,-1.35,2.06,ae0878bd-1bac-4208-9e7f-77d7fd358a1f,5.24
267,Phil Pressey,PG,BOS,75,15.1,-1.36,0.00,-1.35,1.06,4d90c341-fbea-4c9a-a591-86be8d70e826,4.24
268,Allen Crabbe,G,POR,15,6.7,-0.33,-1.04,-1.37,0.10,1b8643b7-a016-4331-9eeb-8a21f573534c,3.2800000000000002
269,Ian Mahinmi,C,IND,77,16.2,-3.92,2.53,-1.38,1.12,215a3e5a-d149-43c5-be05-418373d61a57,4.300000000000001
270,Jameer Nelson,G,ORL,68,32.0,1.40,-2.79,-1.39,2.03,1aa7fd39-b6a2-4c36-8d77-9053f050bffa,5.21
271,Tony Wroten,SG,PHI,72,24.5,1.10,-2.50,-1.41,1.73,c940aa6d-1c64-4f8a-aa2b-e69ff4e3e61f,4.91
272,Rudy Gay,SF,TOR/SAC,73,34.7,-0.17,-1.24,-1.41,2.32,16f0c304-f1dd-4a63-8977-190fa223be8a,5.5
273,Aaron Brooks,G,HOU/DEN,72,21.6,0.32,-1.73,-1.41,1.49,057c226a-33e5-4e89-aa24-6ea9fca8e8df,4.67
274,Chris Douglas-Roberts,SG,CHA,49,20.7,-0.53,-0.91,-1.44,0.90,8692654c-7d4f-4f30-b172-adb7869f9388,4.08
275,Chris Kaman,C,LAL,39,18.9,-0.88,-0.57,-1.45,0.69,b4149a63-9b66-4b75-bbcf-054dd01284ca,3.87
276,Miroslav Raduljica,C,MIL,48,9.7,-0.54,-0.91,-1.45,0.40,1dbfc7d6-13a6-40f7-89dc-863d41336d71,3.58
277,Wayne Ellington,SG,DAL,45,8.7,0.88,-2.36,-1.48,0.35,6f7f81f9-6dea-4e90-a93d-f92089f0b816,3.5300000000000002
278,Victor Oladipo,SG,ORL,80,31.1,-2.14,0.66,-1.48,2.18,629ff9c4-4f2b-4817-88be-d9cbc4df9b6f,5.36
279,Casper Ware,G,PHI,9,12.9,-0.38,-1.13,-1.51,0.10,7f905cf8-6257-4aa0-889f-b8d25a6bfc0b,3.2800000000000002
280,Maurice Williams,PG,POR,74,24.8,0.68,-2.19,-1.51,1.57,,4.75
281,Hilton Armstrong,PF,GS,15,6.5,-1.60,0.06,-1.54,0.08,7c1c4973-356c-4ce5-8562-72f6bf5cfcaa,3.2600000000000002
282,Ben Gordon,SG,CHA,19,14.7,-1.62,0.08,-1.55,0.23,5179f6f2-6905-433a-9623-ba855f91c1f4,3.41
283,James Anderson,SG,PHI,80,28.9,0.63,-2.19,-1.56,2.01,b6ab2047-c697-44d5-a34c-9da9f204c0f8,5.1899999999999995
284,Mike Scott,PF,ATL,80,18.5,0.77,-2.33,-1.56,1.22,90c4c70d-1df8-4314-82dc-8ba9bd647252,4.4
285,Rashard Lewis,PF,MIA,60,16.2,-1.52,-0.07,-1.59,0.75,73d9d740-ca6f-4303-88bd-ec4c0c081054,3.93
287,Kyle Singler,F,DET,82,28.5,0.19,-1.79,-1.60,1.90,8817356c-c4c7-4375-aaa1-012a0e32e29b,5.08
288,Thabo Sefolosha,F,OKC,61,26.0,-1.98,0.38,-1.60,1.27,5dfd6f07-1f5d-42c8-b39b-0a41aa7e8087,4.45
289,Eric Gordon,SG,NO,64,32.1,1.59,-3.19,-1.60,1.64,fee0cbdd-724d-46c7-9f77-ba9c21057ad0,4.82
290,Raymond Felton,G,NY,65,31.0,-1.31,-0.34,-1.65,1.47,5b8b373b-0b23-48de-90d9-2d45dfc36349,4.65
291,Martell Webster,SF,WSH,78,27.7,0.37,-2.02,-1.66,1.59,86b79c95-1d2a-426a-a328-4069683029ba,4.7700000000000005
292,Will Bynum,PG,DET,56,18.8,0.08,-1.75,-1.67,0.80,5123cac4-cc2b-471d-a1f9-1597f49753dd,3.9800000000000004
293,Orlando Johnson,SG,IND/SAC,45,8.7,-3.06,1.37,-1.69,0.27,db12fa05-d7b4-432c-b6ec-f4674f249f1b,3.45
294,Adonis Thomas,SG,ORL/PHI,6,6.2,-0.79,-0.91,-1.69,0.03,,3.21
295,Marcus Morris,SF,PHX,82,22.0,-0.39,-1.31,-1.70,1.33,,4.51
296,Gustavo Ayon,PF,ATL,26,16.5,-1.52,-0.20,-1.72,0.31,c8de747f-a2f6-4e5f-91f7-ff1bd67b0705,3.49
297,Amare Stoudemire,C,NY,65,22.6,-2.17,0.45,-1.72,0.97,,4.15
298,BJ Mullens,C,LAC/PHI,45,9.2,0.78,-2.51,-1.73,0.30,,3.48
299,John Salmons,SF,SAC/TOR,78,22.1,-3.32,1.55,-1.77,1.14,0ba9bc6c-dbf9-406e-85a9-53e621eae742,4.32
300,Joel Freeland,C,POR,52,14.0,-2.16,0.39,-1.77,0.49,91efca0e-10d9-4aba-8d1d-c907353c8bc5,3.67
301,Josh Powell,PF,HOU,1,19.0,-0.69,-1.08,-1.77,0.01,3c5c3da9-08f4-4185-833d-50d1ccdeaac3,3.19
302,Gorgui Dieng,C,MIN,60,13.6,-1.33,-0.45,-1.78,0.56,3700cf74-e27b-42d1-aa5d-070142bf5c06,3.74
303,Kevin Garnett,PF,BKN,54,20.5,-4.01,2.22,-1.78,0.71,8c4661f3-343f-4842-be7c-8b91d0f7409f,3.89
304,Reggie Bullock,SF,LAC,43,9.2,-0.85,-0.94,-1.80,0.27,c5bddf5d-8529-4bfa-841b-aef184c7ef16,3.45
305,Moe Harkless,SF,ORL,80,24.4,-1.22,-0.60,-1.81,1.25,,4.43
306,Alexis Ajinca,C,NO,56,17.0,-2.03,0.20,-1.83,0.60,c02fd6b6-28fb-4077-8e41-d6c49af6657e,3.7800000000000002
307,Chuck Hayes,PF,SAC/TOR,61,12.3,-3.31,1.49,-1.83,0.47,badd0170-6da9-40ab-b90d-30b8c1401f73,3.6500000000000004
308,Brian Roberts,PG,NO,72,23.2,-0.94,-0.89,-1.83,1.06,0d1050cd-9a36-404c-82c3-420a78045217,4.24
309,Hollis Thompson,F,PHI,77,22.6,-0.10,-1.74,-1.84,1.15,69e584bf-5784-46f2-9d7b-0cdaeaaf64a5,4.33
310,Dante Cunningham,F,MIN,81,20.2,-1.46,-0.38,-1.84,1.04,9ead8a14-508e-4b0f-bb2e-5d7ca123fca8,4.220000000000001
311,Ronnie Price,PG,ORL,31,12.2,-1.88,0.01,-1.87,0.23,66089446-928e-47cc-b864-8886057a1f22,3.41
312,Jonas Jerebko,F,DET,64,11.6,-0.63,-1.25,-1.88,0.45,8f62e2e6-4b2e-4f4a-bf84-ffde3efa5e2f,3.6300000000000003
313,AJ Price,PG,MIN,28,3.5,-0.34,-1.55,-1.89,0.06,,3.24
314,Shavlik Randolph,PF,PHX,14,6.8,-3.22,1.31,-1.91,0.05,9cb61d7b-89ca-4b94-a577-905a2aa6d8d8,3.23
315,Luis Scola,F,IND,82,17.1,-2.19,0.22,-1.97,0.72,561978b9-e527-4f7a-9595-58a48b69e5c7,3.9000000000000004
316,Damion James,SF,SA,5,10.0,-2.22,0.24,-1.98,0.03,5bf7952c-42fe-4a2b-96f9-2f1b578ee2bd,3.21
317,Jan Vesely,PF,WSH/DEN,54,14.4,-2.46,0.46,-2.00,0.39,030cbd58-2cca-4e3b-9509-12e2bbd7078c,3.5700000000000003
318,Wesley Johnson,F,LAL,79,28.4,-0.12,-1.90,-2.02,1.20,ce2c985e-e039-4740-85bd-11325448b337,4.38
319,Jordan Hill,C,LAL,72,20.8,-0.81,-1.22,-2.03,0.76,69a2bc54-953c-431f-a34e-23b084bf57b4,3.9400000000000004
320,Ersan Ilyasova,PF,MIL,55,26.9,-2.16,0.12,-2.04,0.71,fdd6fb09-e624-4108-b0b1-640155f6ce7f,3.89
321,PJ Tucker,PF,PHX,81,30.7,-1.86,-0.19,-2.05,1.23,,4.41
322,Brandon Knight,PG,MIL,72,33.3,0.24,-2.29,-2.05,1.13,1432ccfc-da69-4e42-b424-58ba13f05c1e,4.3100000000000005
323,Jeff Ayres,F,SA,73,13.0,-1.79,-0.27,-2.06,0.45,d265bd90-ecca-4dfc-86d6-a3e514c1dd87,3.6300000000000003
324,Derrick Rose,PG,CHI,10,31.1,0.39,-2.45,-2.07,0.15,4838e8d6-bfe6-4461-9731-4a194563e628,3.33
325,John Jenkins,G,ATL,13,12.2,-1.29,-0.78,-2.07,0.07,86995fd5-183b-4796-8ec0-dbf7d16a8a22,3.25
326,Thomas Robinson,F,POR,70,12.5,-0.79,-1.30,-2.09,0.40,06898ab5-7243-4b23-8e44-7ccb3d9bdd54,3.58
328,Anthony Randolph,SF,DEN,43,12.3,-0.74,-1.35,-2.09,0.25,bf0e4e8b-ebe7-4fa2-8e9a-40c0e2fb46f1,3.43
329,Jerryd Bayless,G,MEM/BOS,72,23.4,-0.85,-1.24,-2.10,0.74,b8667997-e0e0-407a-835a-0608faa1cffb,3.92
330,Ben McLemore,SG,SAC,82,26.7,-1.27,-0.83,-2.10,1.00,c65f73ca-4600-4beb-b523-19a269ae53ad,4.18
331,Glen Davis,PF,ORL/LAC,68,24.4,-3.05,0.94,-2.10,0.73,6539ac92-659c-4dcc-bd42-af5a6f285006,3.91
332,Jimmer Fredette,G,SAC/CHI,49,10.6,0.66,-2.78,-2.12,0.22,6dbe702f-13e6-484c-abdb-3aced74e92d3,3.4000000000000004
333,Chauncey Billups,PG,DET,19,16.3,-1.25,-0.88,-2.13,0.13,7a09dda4-5980-4115-b1c8-bde37d6b4d12,3.31
334,Gerald Wallace,SF,BOS,58,24.4,-2.19,0.06,-2.13,0.60,32ababf8-aaa7-4c8c-a836-e3bc6c38a6b0,3.7800000000000002
335,Caron Butler,SF,MIL/OKC,56,25.3,-1.18,-0.96,-2.14,0.59,b9856f28-e40d-41b5-b3b9-1e191f7460b2,3.77
336,Andre Roberson,F,OKC,40,10.0,-2.32,0.15,-2.17,0.16,b8443720-1a84-4640-865c-7730146df63d,3.3400000000000003
337,Elliot Williams,SG,PHI,67,17.3,-0.76,-1.42,-2.18,0.49,d925f32c-8957-4f93-9427-825be93a7225,3.67
338,Trevor Booker,F,WSH,72,21.6,-0.63,-1.57,-2.20,0.58,d5f09cea-07f6-40ba-975a-cfa51abe9243,3.7600000000000002
339,Andrei Kirilenko,SF,BKN,45,19.0,-1.25,-1.00,-2.25,0.29,a1f17fb0-a5bc-471c-a65a-1e2efae6a8a0,3.47
340,James Southerland,SF,CHA/NO,4,7.5,-1.29,-1.02,-2.31,0.01,8262e1f2-33a7-4637-afa6-7f61457b427e,3.19
341,Gigi Datome,SF,DET,34,7.0,-1.82,-0.50,-2.32,0.07,,3.25
342,Pau Gasol,PF,LAL,60,31.4,-0.39,-1.95,-2.33,0.57,d0e5dfb2-54b8-4447-9abf-8d1e4d777fe1,3.75
343,Cole Aldrich,C,NY,46,7.2,-1.55,-0.79,-2.34,0.09,3ff71c2e-5c34-4fea-9397-4b388c369ace,3.27
344,Tristan Thompson,C,CLE,82,31.6,-1.57,-0.77,-2.34,0.73,8924bcf0-5189-47c0-8cd6-94fb2bfbd875,3.91
345,Nando De Colo,G,SA/TOR,47,10.5,-0.49,-1.85,-2.34,0.14,f79152a6-d437-4761-a5dd-c560d594cf6d,3.3200000000000003
346,Shabazz Muhammad,F,MIN,37,7.8,-0.45,-1.90,-2.34,0.08,cf7338fe-a8d3-4fdd-910f-31ee9e196b6e,3.2600000000000002
347,Isaiah Canaan,G,HOU,22,11.5,0.54,-2.89,-2.35,0.08,8f5ddb28-339d-466b-bd4b-80768ce38f60,3.2600000000000002
348,Darius Morris,G,PHI/LAC/MEM,27,11.6,-1.07,-1.28,-2.35,0.09,32f85ed1-213a-4386-aabe-1640129c41b1,3.27
349,Shane Larkin,G,DAL,48,10.2,-2.25,-0.12,-2.36,0.13,f2096415-fc41-4f97-9c4d-3a4226927431,3.31
350,Luke Ridnour,PG,MIL/CHA,61,18.7,-1.93,-0.45,-2.37,0.29,a5863df0-fc34-44d6-b6cc-29cafb446dd6,3.47
351,Andrew Nicholson,F,ORL,76,15.4,-2.90,0.53,-2.38,0.30,006a19b9-fe61-4f99-8ee2-29229b61773c,3.48
352,Kobe Bryant,SF,LAL,6,29.5,0.42,-2.80,-2.38,0.05,825ab381-2ad5-4685-98b9-93b318bd37da,3.23
353,Derrick Favors,F,UTAH,73,30.2,-1.36,-1.07,-2.43,0.49,6a608b39-e6dd-4cff-a502-09bc2acdbaa4,3.67
354,Toure Murry,SF,NY,51,7.3,-1.13,-1.31,-2.44,0.08,,3.2600000000000002
355,Jermaine O'Neal,C,GS,44,20.1,-2.29,-0.16,-2.45,0.19,45cea8b4-0319-4aac-9f62-1dc0f13900e9,3.37
356,Gerald Henderson,SG,CHA,77,32.0,-2.76,0.30,-2.46,0.48,7540988a-e9b3-4b53-8e4f-82434a729b19,3.66
357,Elton Brand,PF,ATL,73,19.4,-1.65,-0.84,-2.49,0.26,992a6106-25bb-4542-a824-1ab30a90ff3a,3.4400000000000004
358,Ramon Sessions,G,CHA/MIL,83,26.7,-0.25,-2.25,-2.50,0.39,ba30750d-e568-49a2-9d61-1a2c02b2c9eb,3.5700000000000003
359,Daniel Orton,C,PHI,22,11.4,-2.37,-0.13,-2.51,0.05,5e981de9-cbfd-43ec-b61f-722047dea420,3.23
360,Cody Zeller,C,CHA,82,17.3,-1.58,-0.94,-2.51,0.24,593ab841-2293-44bd-aabe-fa8596fbfeb4,3.42
361,Austin Rivers,SG,NO,69,19.4,-1.69,-0.83,-2.52,0.22,42acb691-27b2-4f89-b19f-bfc3c33e32ba,3.4000000000000004
362,Keith Bogans,SG,BOS,6,9.2,-1.83,-0.69,-2.52,0.01,8c954282-64f2-4b29-be3a-f613f4999a3f,3.19
363,Andrea Bargnani,C,NY,42,29.9,-3.00,0.48,-2.52,0.19,7e4026de-4aa5-4497-9b9d-634a3a739dbc,3.37
364,Andrew Bynum,C,CLE/IND,26,19.8,-2.48,-0.06,-2.54,0.08,14bbb9e0-f7bd-445a-97ef-29c1ae7dae2c,3.2600000000000002
365,Jarvis Varnado,PF,CHI/PHI,24,14.1,-1.62,-0.93,-2.54,0.05,1203a019-2b34-4fcd-b5b7-de69f965c592,3.23
366,Seth Curry,SG,MEM/CLE,2,6.5,-1.69,-0.86,-2.55,0.00,a2330496-0de0-4b72-a052-014264b5cd8f,3.18
367,Justin Hamilton,C,MIA/CHA,8,9.0,-1.61,-0.95,-2.56,0.01,07247c0c-97dd-4e2c-8eae-41d59bd3411a,3.19
369,Quincy Acy,F,TOR/SAC,63,13.4,-1.75,-0.81,-2.56,0.12,c20b4205-9a25-4dc9-9dd1-bf4aff7f9965,3.3000000000000003
370,Shawn Marion,SG,DAL,76,31.7,-0.68,-1.89,-2.56,0.33,980bde42-31de-40aa-87d9-61cdfe340132,3.5100000000000002
371,Greg Smith,PF,HOU,11,9.1,-1.61,-0.97,-2.58,0.01,800980fa-03d5-4cfb-b2e3-96da34d880f5,3.19
372,Tyler Hansbrough,PF,TOR,64,15.3,-1.96,-0.64,-2.61,0.10,09828354-2336-48b8-a632-8bf891483d75,3.2800000000000002
373,Roger Mason,SG,MIA,25,10.4,-1.05,-1.56,-2.61,0.03,,3.21
374,Vander Blue,SG,BOS,3,5.0,-1.50,-1.12,-2.61,0.00,b2235649-882e-44ec-9b47-0943fa1789d9,3.18
375,Joel Anthony,C,MIA/BOS,33,5.6,-3.60,0.98,-2.62,0.02,a3d3de35-1a4a-4198-a811-3b22d986fb54,3.2
376,Jamaal Franklin,SG,MEM,21,7.7,-1.98,-0.67,-2.65,0.01,3f424d14-b361-4d3d-875c-7f58fb72cf0c,3.19
377,Chris Wright,SF,MIL,8,15.8,-0.91,-1.74,-2.65,0.01,400690f3-e82b-4163-9ece-e3657e0c2e44,3.19
378,Greg Stiemsma,C,NO,55,18.3,-4.46,1.80,-2.66,0.07,f0bd403a-4755-4aee-992b-e4b09c76dfeb,3.25
379,Rudy Gobert,C,UTAH,45,9.6,-3.45,0.79,-2.66,0.03,8acbad0f-aa60-41d7-bc2f-1e9e011d8993,3.21
380,Perry Jones,SF,OKC,62,12.3,-2.22,-0.45,-2.67,0.05,a8fa2297-88c1-4201-a662-5a64a85af443,3.23
381,Ray McCallum,PG,SAC,45,19.9,-2.24,-0.52,-2.76,-0.00,c86d6470-b656-4be5-bd86-0d9cb09f19bb,3.18
382,Glen Rice Jr,SG,WSH,11,9.9,-1.93,-0.86,-2.79,-0.00,,3.18
383,Darius Johnson-Odom,G,PHI,3,5.0,-1.89,-0.90,-2.80,0.00,33362f28-94f0-4a11-8fc0-0f896cbbdbae,3.18
384,John Henson,F,MIL,70,26.5,-0.87,-1.94,-2.80,-0.06,a5991bb6-bb12-427a-ad4a-945687a69cad,3.12
385,DJ Stephens,G,MIL,3,5.0,-1.88,-0.93,-2.80,0.00,7957fd7b-5483-4c24-8560-7b65d0c5130b,3.18
386,Sasha Vujacic,SG,LAC,2,5.0,-1.52,-1.29,-2.81,0.00,e6ed3325-5866-42de-8c67-0905e061dfea,3.18
387,Rodney Stuckey,PG,DET,73,26.7,-0.87,-1.95,-2.83,-0.09,1091c607-4804-4e91-8c9a-c46b45971d40,3.0900000000000003
388,Elias Harris,SF,LAL,2,5.5,-1.66,-1.18,-2.84,-0.00,f07ebd6c-1c7f-4550-bf11-211166e4634b,3.18
389,Cory Joseph,PG,SA,68,13.8,-1.03,-1.83,-2.86,-0.06,211054a5-5f23-40a0-bdc4-e5a1412327bf,3.12
390,OJ Mayo,SG,MIL,52,25.9,-1.92,-0.97,-2.89,-0.12,,3.06
391,Aron Baynes,C,SA,53,9.3,-1.66,-1.23,-2.89,-0.04,df83f242-4567-410e-a094-8a682b74ca67,3.14
392,Steven Adams,C,OKC,81,14.8,-2.65,-0.24,-2.90,-0.11,02815787-f72f-4342-874d-4a5588d6e030,3.0700000000000003
393,Chris Babb,SG,BOS,14,9.4,-2.03,-0.89,-2.92,-0.01,a152f45d-4cca-411e-a9c8-a55ecb26e0fa,3.1700000000000004
394,Udonis Haslem,PF,MIA,46,14.2,-3.47,0.50,-2.97,-0.09,4dc4d675-85a3-4d26-b601-3a34e1f6eab7,3.0900000000000003
