,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
124,Jeff Foster,C,31,IND,77,52,1884,205,373,0.55,0,3,0.0,205,370,0.554,0.55,86,145,0.593,264,404,668,129,56,32,62,221,496,bc15d9b1-6e6c-4cae-9d6a-56877871da48,2007
125,Randy Foye,PG,24,MIN,39,31,1259,198,462,0.429,61,148,0.412,137,314,0.436,0.495,53,65,0.815,13,115,128,164,36,3,79,102,510,e8a88ef7-eb7f-427d-ac03-626213b3dac4,2007
126,Adonal Foyle,C,32,ORL,82,0,774,70,153,0.458,0,0,0.0,70,153,0.458,0.458,16,34,0.471,71,137,208,18,16,45,32,94,156,69a2b506-09ad-4a30-8c2b-3b743e94f62d,2007
127,Richie Frahm,SG,30,LAC,10,2,163,20,54,0.37,7,25,0.28,13,29,0.448,0.435,0,2,0.0,4,10,14,8,2,0,6,7,47,eb272a74-cc9e-4282-96db-68135b2b93d0,2007
128,Steve Francis,PG,30,HOU,10,3,199,19,57,0.333,4,17,0.235,15,40,0.375,0.368,13,23,0.565,8,15,23,30,9,5,14,25,55,a5845013-8c2b-4fd7-89a8-d903e78c65e9,2007
129,Channing Frye,C,24,POR,78,20,1342,221,453,0.488,3,10,0.3,218,443,0.492,0.491,85,109,0.78,107,247,354,57,29,27,55,208,530,f521a6f7-c63d-4537-8b28-1de83ebf2dbe,2007
130,Dan Gadzuric,C,29,MIL,51,4,534,64,154,0.416,0,1,0.0,64,153,0.418,0.416,33,63,0.524,67,77,144,11,20,24,34,83,161,e6a5949e-a058-4114-aabd-0e16654cdeda,2007
131,Jorge Garbajosa,PF,30,TOR,7,0,74,8,25,0.32,6,16,0.375,2,9,0.222,0.44,0,0,0.0,2,13,15,3,3,0,1,2,22,9a65fe51-2884-4a7d-b11b-2c81d7391385,2007
132,Thomas Gardner,SG,22,CHI,4,0,45,9,23,0.391,3,12,0.25,6,11,0.545,0.457,0,2,0.0,3,1,4,1,0,0,4,4,21,dc0dca1b-4d4b-4230-8fc3-fce1cda12e32,2007
133,Kevin Garnett,PF,31,BOS,71,71,2328,534,990,0.539,0,11,0.0,534,979,0.545,0.539,269,336,0.801,135,520,655,244,100,89,138,163,1337,8c4661f3-343f-4842-be7c-8b91d0f7409f,2007
134,Pat Garrity,PF,31,ORL,31,0,284,27,80,0.338,8,37,0.216,19,43,0.442,0.388,4,5,0.8,9,35,44,13,6,1,17,35,66,e0c84a9e-cac8-4c94-9a44-f77bd3e15c84,2007
135,Pau Gasol,C,27,TOT,66,66,2351,475,890,0.534,4,16,0.25,471,874,0.539,0.536,292,362,0.807,155,398,553,211,30,98,124,139,1246,d0e5dfb2-54b8-4447-9abf-8d1e4d777fe1,2007
136,Rudy Gay,SF,21,MEM,81,81,3000,625,1355,0.461,134,387,0.346,491,968,0.507,0.511,248,316,0.785,140,359,499,158,111,79,190,230,1632,16f0c304-f1dd-4a63-8977-190fa223be8a,2007
137,Devean George,SF,30,DAL,53,4,821,74,207,0.357,22,68,0.324,52,139,0.374,0.411,24,34,0.706,28,109,137,35,19,13,24,90,194,ee393253-12db-4147-ad4f-251b80f81a1e,2007
138,Daniel Gibson,PG,21,CLE,58,26,1765,201,465,0.432,118,268,0.44,83,197,0.421,0.559,85,105,0.81,30,104,134,145,47,14,76,163,605,580b96cf-4dfb-4c49-aa63-017aca69898a,2007
139,Eddie Gill,PG,29,TOT,14,1,154,12,31,0.387,5,15,0.333,7,16,0.438,0.468,9,9,1.0,1,21,22,22,7,2,9,18,38,0d942dc7-1b81-48d2-8c12-f24c17fc27f6,2007
140,Ryan Gomes,PF,25,MIN,82,74,2434,392,857,0.457,59,179,0.33,333,678,0.491,0.492,190,229,0.83,133,342,475,145,65,10,96,154,1033,a56242c0-748d-49ac-921a-845f349ece5b,2007
141,Drew Gooden,PF,26,TOT,69,65,2122,332,740,0.449,0,6,0.0,332,734,0.452,0.449,162,215,0.753,175,415,590,81,48,53,122,203,826,0e373447-7051-4b26-92a9-0689ff5f90e2,2007
142,Ben Gordon,SG,24,CHI,72,27,2291,464,1069,0.434,142,346,0.41,322,723,0.445,0.5,266,293,0.908,40,181,221,213,55,8,150,171,1336,5179f6f2-6905-433a-9623-ba855f91c1f4,2007
143,Marcin Gortat,C,23,ORL,6,0,41,8,17,0.471,0,0,0.0,8,17,0.471,0.471,2,3,0.667,8,8,16,2,1,1,2,4,18,df646812-7636-4693-991c-b54e7a13cf87,2007
144,Joey Graham,SF,25,TOR,38,3,331,49,113,0.434,2,3,0.667,47,110,0.427,0.442,38,45,0.844,18,49,67,15,3,0,23,47,138,0baf772d-d705-4853-9dfb-7da9d4ba7876,2007
145,Stephen Graham,SF,25,IND,22,0,128,34,58,0.586,7,14,0.5,27,44,0.614,0.647,12,16,0.75,4,18,22,9,4,1,10,14,87,0120041c-7006-465c-b1ac-a19c117f10e8,2007
146,Danny Granger,SF,24,IND,80,80,2876,537,1205,0.446,171,423,0.404,366,782,0.468,0.517,322,378,0.852,93,393,486,166,95,84,171,290,1567,436a835e-99b9-44d8-bd18-42a0f9802bb6,2007
147,Aaron Gray,C,23,CHI,61,1,613,103,204,0.505,0,1,0.0,103,203,0.507,0.505,56,99,0.566,70,98,168,41,21,16,57,117,262,6d554f57-8e03-4e7b-a138-cf716c3f7e46,2007
148,Gerald Green,SF,22,TOT,30,0,362,52,151,0.344,15,39,0.385,37,112,0.33,0.394,34,41,0.829,13,51,64,29,8,4,32,45,153,afe50d46-6b1e-46cb-8beb-f4032f52c25d,2007
149,Jeff Green,SF,21,SEA,80,52,2253,320,749,0.427,21,76,0.276,299,673,0.444,0.441,177,238,0.744,101,278,379,119,46,49,158,198,838,7b8c3764-3a93-4a68-8e2f-2c6da5cce083,2007
150,Taurean Green,SG-PG,21,TOT,17,0,74,7,25,0.28,2,11,0.182,5,14,0.357,0.32,11,12,0.917,0,10,10,11,2,0,9,5,27,7a717115-ea7d-45e0-b035-93ff9921c935,2007
151,Willie Green,SG,26,PHI,74,74,1970,379,870,0.436,51,179,0.285,328,691,0.475,0.465,112,148,0.757,32,150,182,151,54,22,109,119,921,07ded5a4-da02-4600-a528-c594060d323f,2007
152,Orien Greene,SG,25,SAC,7,2,61,3,11,0.273,0,1,0.0,3,10,0.3,0.273,0,0,0.0,0,6,6,3,3,1,7,9,6,82cf04c6-a687-4899-9350-4e629eedbe52,2007
153,Adrian Griffin,SG-SF,33,TOT,35,2,307,30,76,0.395,0,0,0.0,30,76,0.395,0.395,5,9,0.556,28,31,59,27,17,2,21,27,65,b89070d5-e250-4dc6-aef3-fd2419a20d03,2007
154,Richard Hamilton,SG,29,DET,72,72,2424,499,1030,0.484,62,141,0.44,437,889,0.492,0.515,184,221,0.833,75,160,235,299,73,10,132,171,1244,972e9473-2c64-43bd-b2a7-94dd8236c4f3,2007
155,Anfernee Hardaway,SF,36,MIA,16,8,325,22,60,0.367,8,19,0.421,14,41,0.341,0.433,8,9,0.889,3,32,35,35,19,1,13,24,60,16eee61d-7636-4b5a-972e-b8aeb9b5d54b,2007
156,Matt Harpring,SF,31,UTA,76,0,1374,237,474,0.5,2,10,0.2,235,464,0.506,0.502,146,205,0.712,96,144,240,82,45,14,95,162,622,42a8ff40-ccfb-4a5b-a35e-18a813642d51,2007
157,Al Harrington,C,27,GSW,81,59,2190,401,923,0.434,153,408,0.375,248,515,0.482,0.517,147,190,0.774,107,332,439,132,74,16,90,266,1102,ddd70de7-d158-43e7-aa49-51a673af197f,2007
158,Othella Harrington,C,34,CHA,22,0,166,18,42,0.429,0,0,0.0,18,42,0.429,0.429,10,16,0.625,11,31,42,4,1,4,11,34,46,fa4ed7b4-2252-41a5-886f-ad9534232d0f,2007
159,Devin Harris,PG,24,TOT,64,61,2022,321,693,0.463,56,167,0.335,265,526,0.504,0.504,248,301,0.824,28,145,173,369,90,10,161,190,946,6fd4c498-dfe8-4089-a51e-a251dd3c7a86,2007
160,Mike Harris,PF,24,HOU,17,0,159,27,54,0.5,0,2,0.0,27,52,0.519,0.5,8,13,0.615,24,30,54,3,6,3,9,16,62,e5e243fb-b178-45eb-8148-81376aa5c5fd,2007
161,David Harrison,C,25,IND,55,0,702,90,170,0.529,0,0,0.0,90,170,0.529,0.529,49,96,0.51,43,75,118,14,20,59,58,164,229,f3f92616-3481-462a-8b86-99fcce4792b7,2007
162,Jason Hart,PG,29,UTA,57,0,606,58,180,0.322,11,31,0.355,47,149,0.315,0.353,38,45,0.844,5,50,55,86,30,3,28,75,165,1e24ce54-9e1e-411a-85cc-6649bfaad181,2007
163,Udonis Haslem,PF,27,MIA,49,48,1805,237,507,0.467,0,0,0.0,237,507,0.467,0.467,115,142,0.81,107,336,443,68,39,18,67,145,589,4dc4d675-85a3-4d26-b601-3a34e1f6eab7,2007
164,Trenton Hassell,SG,28,TOT,63,6,773,57,135,0.422,2,9,0.222,55,126,0.437,0.43,7,10,0.7,20,63,83,41,13,3,22,90,123,c868c5e5-1bae-4048-acf6-f782b65a1d72,2007
165,Spencer Hawes,C,19,SAC,71,8,931,146,318,0.459,4,21,0.19,142,297,0.478,0.465,38,58,0.655,68,162,230,44,14,40,56,128,334,27752ea6-4e09-4361-8222-06f0e0b44ca7,2007
166,Chuck Hayes,PF,24,HOU,79,44,1575,113,221,0.511,0,3,0.0,113,218,0.518,0.511,11,24,0.458,132,295,427,91,85,43,62,212,237,badd0170-6da9-40ab-b90d-30b8c1401f73,2007
167,Jarvis Hayes,SF,26,DET,82,1,1287,217,504,0.431,73,194,0.376,144,310,0.465,0.503,45,60,0.75,35,143,178,62,47,6,47,137,552,d21c3e16-48e5-4c98-b4f9-9b2ade200161,2007
168,Brendan Haywood,C,28,WAS,80,80,2228,316,599,0.528,0,0,0.0,316,599,0.528,0.528,216,294,0.735,273,303,576,71,31,133,108,216,848,f07acb84-9579-4176-ad13-c9e9c8dd8490,2007
169,Luther Head,SG,25,HOU,73,17,1379,206,477,0.432,79,225,0.351,127,252,0.504,0.515,66,81,0.815,18,117,135,138,44,9,70,75,557,57a7c3fd-d7ef-4273-9140-ad8c95dd0b6a,2007
170,Walter Herrmann,PF,28,TOT,45,0,373,56,144,0.389,20,64,0.313,36,80,0.45,0.458,21,25,0.84,22,51,73,18,7,1,12,24,153,6391e47c-8147-49fe-a4c2-f2de3c564fd9,2007
171,Nenê,PF,25,DEN,16,1,266,29,71,0.408,0,1,0.0,29,70,0.414,0.408,27,49,0.551,30,57,87,15,9,14,21,46,85,26f1a74d-80a0-429c-bd75-4f1943f01109,2007
172,Grant Hill,SF,35,PHO,70,68,2222,358,712,0.503,33,104,0.317,325,608,0.535,0.526,170,196,0.867,74,279,353,203,65,56,96,153,919,a8ac1bce-5cbd-4e0b-b0f5-1c1d821ddb8d,2007
173,Kirk Hinrich,PG,27,CHI,75,72,2380,330,797,0.414,84,240,0.35,246,557,0.442,0.467,118,142,0.831,28,216,244,452,87,19,157,224,862,33d38c3e-61a9-4e6a-b57c-cf6ef04f09e4,2007
174,Ryan Hollins,PF,23,CHA,60,1,532,46,94,0.489,0,0,0.0,46,94,0.489,0.489,55,82,0.671,53,54,107,14,10,30,25,96,147,f562cac9-ba1b-40eb-adb3-42463117dfac,2007
175,Al Horford,C,21,ATL,81,77,2540,333,668,0.499,0,5,0.0,333,663,0.502,0.499,155,212,0.731,248,537,785,124,60,76,137,267,821,b21d8144-e255-442a-8c3f-2737727f9f38,2007
176,Robert Horry,PF,37,SAS,45,5,583,38,119,0.319,18,70,0.257,20,49,0.408,0.395,18,28,0.643,35,74,109,47,21,19,22,55,112,93669feb-37a9-4d9c-a3e5-8ecb16893011,2007
177,Eddie House,PG,29,BOS,78,2,1480,217,531,0.409,117,298,0.393,100,233,0.429,0.519,33,36,0.917,19,148,167,152,59,10,76,114,584,407617b8-808d-4301-a467-48864820a47e,2007
178,Dwight Howard,C,22,ORL,82,82,3088,583,974,0.599,0,4,0.0,583,970,0.601,0.599,529,897,0.59,279,882,1161,110,74,176,263,274,1695,b89c8f21-0a6f-4c76-b5e8-b5775c73583b,2007
179,Josh Howard,SF,27,DAL,76,76,2757,567,1247,0.455,67,210,0.319,500,1037,0.482,0.482,312,384,0.813,120,412,532,164,59,32,114,202,1513,4f226b91-2fcf-453e-a6a9-0c9428bab7aa,2007
180,Juwan Howard,PF,34,DAL,50,0,353,23,64,0.359,0,0,0.0,23,64,0.359,0.359,11,14,0.786,21,60,81,17,5,2,17,62,57,186702f1-7e05-403b-a0c6-86d9fd01ddbd,2007
181,Troy Hudson,PG,31,GSW,9,0,93,9,31,0.29,4,12,0.333,5,19,0.263,0.355,6,6,1.0,0,7,7,9,3,0,7,4,28,4ee1594b-0740-48fe-bbb1-e0f252e4a70c,2007
182,Larry Hughes,PG-SG,29,TOT,68,57,2020,305,801,0.381,67,194,0.345,238,607,0.392,0.423,150,188,0.798,39,191,230,181,99,17,116,139,827,cf96c6d7-ffa3-4052-a021-917f06944732,2007
183,Kris Humphries,PF,22,TOR,70,0,925,161,333,0.483,0,2,0.0,161,331,0.486,0.483,75,124,0.605,90,169,259,28,25,28,47,107,397,dbea34b4-07f7-40b0-85f6-c638a4f07df6,2007
184,Lindsey Hunter,PG,37,DET,24,0,215,22,64,0.344,7,26,0.269,15,38,0.395,0.398,7,9,0.778,4,9,13,33,13,2,13,30,58,c6ad6e21-e204-4e63-a2c6-5a601bbbff48,2007
185,Steven Hunter,C,26,DEN,19,2,120,15,28,0.536,0,0,0.0,15,28,0.536,0.536,9,20,0.45,10,19,29,0,0,6,7,20,39,eab9cc7d-a3e9-43b4-84c3-210a5ac25741,2007
186,Andre Iguodala,SF,24,PHI,82,82,3242,582,1277,0.456,101,307,0.329,481,970,0.496,0.495,365,506,0.721,85,361,446,391,171,49,214,187,1630,bd56f727-1302-42ae-b243-bf6722378b35,2007
187,Zydrunas Ilgauskas,C,32,CLE,73,73,2222,417,879,0.474,0,1,0.0,417,878,0.475,0.474,195,243,0.802,263,419,682,104,34,120,135,247,1029,de4d2b63-1ed2-4e1a-8669-c886bb1cdcf0,2007
188,Allen Iverson,SG,32,DEN,82,82,3424,712,1556,0.458,95,275,0.345,617,1281,0.482,0.488,645,797,0.809,47,196,243,586,160,12,245,109,2164,bd09a88b-9e70-4aaa-8101-9fdaaa7ef878,2007
189,Royal Ivey,PG,26,MIL,75,20,1437,149,378,0.394,35,107,0.327,114,271,0.421,0.44,85,117,0.726,38,80,118,160,45,7,75,166,418,5a03ab8a-1eb5-41b8-a1a5-340ac64deda5,2007
190,Jarrett Jack,SG,24,POR,82,16,2229,267,620,0.431,65,190,0.342,202,430,0.47,0.483,215,248,0.867,31,203,234,313,61,1,178,129,814,39b03c06-4529-44dc-9e6f-4f23894ba9fe,2007
191,Bobby Jackson,SG-PG,34,TOT,72,5,1389,204,506,0.403,81,226,0.358,123,280,0.439,0.483,64,81,0.79,33,148,181,139,45,5,59,96,553,649f1b35-874d-47c0-93fa-abfbc73fb520,2007
192,Luke Jackson,SF,26,MIA,14,1,228,26,80,0.325,11,30,0.367,15,50,0.3,0.394,16,23,0.696,7,26,33,17,8,0,9,22,79,43c5c06b-72cb-4ff3-8213-e59b267f54e0,2007
193,Stephen Jackson,SF,29,GSW,73,73,2855,488,1204,0.405,182,501,0.363,306,703,0.435,0.481,308,370,0.832,67,251,318,300,92,29,197,171,1466,4d7bdc64-458a-4f2e-8e0c-0c510f10a81e,2007
194,Casey Jacobsen,SG,26,MEM,53,0,547,39,115,0.339,16,72,0.222,23,43,0.535,0.409,13,17,0.765,12,53,65,20,5,1,16,34,107,ebec7aac-e312-4cde-bd8a-53001c1d7235,2007
195,Jerome James,C,32,NYK,2,0,5,1,1,1.0,0,0,0.0,1,1,1.0,1.0,2,2,1.0,0,3,3,0,0,0,0,0,4,6e5343ae-75e8-41d2-98fa-51828776808b,2007
196,LeBron James,SF,23,CLE,75,74,3027,794,1642,0.484,113,359,0.315,681,1283,0.531,0.518,549,771,0.712,133,459,592,539,138,81,255,165,2250,bedcfe40-c385-484d-85bc-e13eb14254ca,2007
197,Mike James,PG,32,TOT,54,1,720,101,290,0.348,31,97,0.32,70,193,0.363,0.402,39,48,0.813,14,55,69,60,21,2,36,56,272,bb2524c6-5ac8-43c1-87c8-623e34750b92,2007
198,Antawn Jamison,PF,31,WAS,79,79,3061,618,1417,0.436,120,354,0.339,498,1063,0.468,0.478,333,438,0.76,215,591,806,120,106,34,113,195,1689,723063d2-7943-425a-b594-87715e7cb912,2007
199,Al Jefferson,C,23,MIN,82,82,2919,721,1441,0.5,0,5,0.0,721,1436,0.502,0.5,284,394,0.721,308,603,911,117,74,119,167,222,1726,0efc7b08-70c4-4468-912a-6345b7971a14,2007
200,Richard Jefferson,SF,27,NJN,82,82,3200,619,1328,0.466,77,213,0.362,542,1115,0.486,0.495,542,679,0.798,93,249,342,252,76,21,199,225,1857,ae0878bd-1bac-4208-9e7f-77d7fd358a1f,2007
201,Jared Jeffries,SF,26,NYK,73,19,1325,108,270,0.4,4,25,0.16,104,245,0.424,0.407,49,93,0.527,118,125,243,66,36,23,64,132,269,d463a9b1-da47-4ffb-90d5-ecf25f75b3be,2007
202,Yi Jianlian,PF,20,MIL,66,49,1647,219,520,0.421,6,21,0.286,213,499,0.427,0.427,122,145,0.841,106,238,344,55,36,56,90,153,566,365f7869-1214-434d-b0de-23c1e861406d,2007
203,Alexander Johnson,PF,24,MIA,43,6,549,61,125,0.488,0,0,0.0,61,125,0.488,0.488,57,83,0.687,32,62,94,13,13,10,42,80,179,deeda522-837b-4e90-aff0-4809bf371a0e,2007
204,Amir Johnson,PF,20,DET,62,0,764,92,165,0.558,0,0,0.0,92,165,0.558,0.558,37,55,0.673,87,148,235,29,24,82,39,141,221,49d36efa-34b1-4527-825b-0b8f65f20697,2007
205,Anthony Johnson,PG,33,TOT,69,52,1531,155,355,0.437,42,93,0.452,113,262,0.431,0.496,35,43,0.814,22,115,137,262,52,9,84,115,387,9cbaf2c1-3376-4e6e-b351-4a865aa0e712,2007
206,DerMarr Johnson,SF,27,SAS,5,0,28,7,14,0.5,3,9,0.333,4,5,0.8,0.607,0,2,0.0,0,1,1,1,1,0,0,4,17,ab8a4914-cad6-4296-b37c-0ef0c5058d80,2007
207,Joe Johnson,SG,26,ATL,82,82,3343,647,1497,0.432,169,444,0.381,478,1053,0.454,0.489,316,379,0.834,83,284,367,474,84,18,223,168,1779,813f81d6-73a3-46c4-8365-6991d1dd5a84,2007
208,Linton Johnson,PF,27,TOT,8,0,63,9,19,0.474,1,3,0.333,8,16,0.5,0.5,2,2,1.0,5,9,14,4,0,1,5,11,21,0ea74f52-26ec-48fe-9ee7-63b403e6cbe7,2007
209,Bobby Jones,SF,24,TOT,47,2,531,60,140,0.429,18,53,0.34,42,87,0.483,0.493,40,51,0.784,29,63,92,28,15,3,28,85,178,df9f093b-4de2-4e15-be48-b5bf66ea851a,2007
210,Dahntay Jones,SG,27,SAC,25,0,206,23,53,0.434,1,6,0.167,22,47,0.468,0.443,34,51,0.667,7,28,35,12,8,6,10,28,81,7a09163e-be6d-48e1-9a2a-7f0e068a0a22,2007
211,Damon Jones,SG,31,CLE,67,3,1336,151,363,0.416,115,276,0.417,36,87,0.414,0.574,20,28,0.714,5,67,72,126,19,1,36,66,437,4f39fd49-af13-4c1a-b3cb-09a7153f9b38,2007
212,Dwayne Jones,PF,24,CLE,56,0,472,25,47,0.532,0,1,0.0,25,46,0.543,0.532,28,58,0.483,69,71,140,10,10,25,17,88,78,3c48f296-ad99-4621-aebf-327d301579bf,2007
213,Eddie Jones,SG,36,DAL,47,33,922,66,180,0.367,34,116,0.293,32,64,0.5,0.461,10,14,0.714,18,114,132,69,26,8,29,72,176,6b241fe1-c80c-41a2-92ea-b47e81c2a631,2007
214,Fred Jones,SG,28,NYK,70,26,1757,182,432,0.421,74,192,0.385,108,240,0.45,0.507,94,126,0.746,30,140,170,166,48,18,78,140,532,cf469a2d-21f4-4a9b-9173-80c413b1d9b2,2007
215,James Jones,SF,27,POR,58,3,1276,143,327,0.437,91,205,0.444,52,122,0.426,0.576,86,98,0.878,43,118,161,34,24,15,28,96,463,73314c74-f00a-476f-aa94-e04bfc80d491,2007
216,Solomon Jones,PF,23,ATL,35,0,145,12,30,0.4,0,2,0.0,12,28,0.429,0.4,11,20,0.55,19,23,42,0,3,5,11,28,35,a4244a5a-3c3a-4a29-9eea-3678598de82c,2007
217,Chris Kaman,C,25,LAC,56,55,2083,338,700,0.483,0,4,0.0,338,696,0.486,0.483,202,265,0.762,173,538,711,107,33,155,164,179,878,b4149a63-9b66-4b75-bbcf-054dd01284ca,2007
218,Jason Kapono,SF,26,TOR,81,7,1530,243,498,0.488,57,118,0.483,186,380,0.489,0.545,37,43,0.86,31,89,120,65,34,2,58,131,580,9676a674-d0ff-4ddd-b9be-ee46c1d069b3,2007
219,Coby Karl,SG,24,LAL,17,0,71,9,26,0.346,4,13,0.308,5,13,0.385,0.423,8,10,0.8,3,11,14,9,4,2,5,4,30,438ef466-723d-4d53-8fe2-eb1433f8cfe4,2007
220,Viktor Khryapa,PF,25,CHI,9,0,105,12,31,0.387,0,1,0.0,12,30,0.4,0.387,8,14,0.571,6,14,20,8,6,0,6,11,32,caa90833-068e-4aa8-a005-3d7fdfd95c42,2007
221,Jason Kidd,PG,34,TOT,80,80,2906,305,793,0.385,119,312,0.381,186,481,0.387,0.46,135,165,0.818,94,506,600,806,136,26,266,165,864,4f6cd300-77de-4617-918f-8ab84d906538,2007
222,Tarence Kinsey,SG,23,MEM,11,0,96,16,38,0.421,3,7,0.429,13,31,0.419,0.461,5,6,0.833,3,9,12,2,3,0,3,11,40,bd395ca3-41e8-4e68-9cff-7dcc066a68a7,2007
223,Andrei Kirilenko,SF,26,UTA,72,72,2217,275,544,0.506,44,116,0.379,231,428,0.54,0.546,198,257,0.77,121,218,339,285,86,109,140,165,792,a1f17fb0-a5bc-471c-a65a-1e2efae6a8a0,2007
224,Linas Kleiza,SF,23,DEN,79,13,1889,311,659,0.472,94,277,0.339,217,382,0.568,0.543,164,213,0.77,92,241,333,95,44,19,89,181,880,6699858e-1320-49fa-896c-8f35a7459242,2007
225,Brevin Knight,PG,32,LAC,74,39,1674,138,342,0.404,0,6,0.0,138,336,0.411,0.404,62,71,0.873,15,127,142,328,100,11,71,160,338,7a60d7cd-1ff7-4876-8b59-dee90d519afa,2007
226,Kyle Korver,SG-PF,26,TOT,75,0,1732,255,575,0.443,111,296,0.375,144,279,0.516,0.54,119,130,0.915,21,151,172,101,42,29,75,192,740,8803f3ad-893e-4541-ba72-7be494dbf1c4,2007
227,Raef LaFrentz,C,31,POR,39,0,291,27,61,0.443,0,4,0.0,27,57,0.474,0.443,11,19,0.579,28,39,67,6,12,17,10,59,65,4edcf6cd-8e7b-4fa0-9042-85aced40fdab,2007
228,Carl Landry,PF,24,HOU,42,0,711,135,219,0.616,0,1,0.0,135,218,0.619,0.616,72,109,0.661,96,111,207,21,17,7,26,98,342,a0775fb8-6ab9-492c-8641-6fac0dab6953,2007
229,Keith Langford,SG,24,SAS,2,0,10,1,4,0.25,0,0,0.0,1,4,0.25,0.25,0,0,0.0,0,2,2,0,0,0,0,1,2,e62b5a96-4079-4a9c-8297-64a328ca1663,2007
230,Acie Law,PG,23,ATL,56,6,865,95,237,0.401,7,34,0.206,88,203,0.433,0.416,38,48,0.792,12,45,57,113,29,0,56,73,235,7fda371d-2bb5-4db3-a1cf-c91e9ad9a5a7,2007
231,David Lee,PF,24,NYK,81,29,2356,341,618,0.552,0,2,0.0,341,616,0.554,0.552,194,237,0.819,242,482,724,95,55,29,97,210,876,9a0b78fa-a6ca-4efb-adf6-722750145382,2007
232,Rashard Lewis,PF,28,ORL,81,81,3076,516,1135,0.455,226,553,0.409,290,582,0.498,0.554,218,260,0.838,97,340,437,196,99,38,140,214,1476,73d9d740-ca6f-4303-88bd-ec4c0c081054,2007
233,Kyle Lowry,PG,21,MEM,82,9,2089,256,592,0.432,36,140,0.257,220,452,0.487,0.463,243,348,0.698,41,209,250,296,92,22,127,185,791,09855ef9-5497-4128-8dc1-db0500f2491e,2007
234,Tyronn Lue,PG,30,TOT,50,3,736,113,253,0.447,39,86,0.453,74,167,0.443,0.524,25,32,0.781,9,45,54,74,11,1,27,66,290,341b16d5-f830-4f02-ab9d-8947313bafcc,2007
235,Mark Madsen,PF,32,MIN,20,6,151,3,19,0.158,0,0,0.0,3,19,0.158,0.158,3,12,0.25,18,20,38,4,3,2,9,25,9,3c721f62-928e-4aeb-bdce-83cb7e51d0ae,2007
236,Corey Maggette,SF,28,LAC,70,65,2502,458,1000,0.458,78,203,0.384,380,797,0.477,0.497,553,681,0.812,78,316,394,189,71,7,195,210,1547,5718e20e-9b08-44aa-a370-f5975c373dc5,2007
237,Jamaal Magloire,C,29,TOT,31,2,286,18,55,0.327,0,0,0.0,18,55,0.327,0.327,20,44,0.455,19,70,89,7,1,10,30,50,56,b399d96d-37b3-41e5-a408-326680fb6743,2007
238,Ian Mahinmi,C,21,SAS,6,0,23,6,12,0.5,0,0,0.0,6,12,0.5,0.5,9,9,1.0,0,5,5,1,0,4,2,4,21,215a3e5a-d149-43c5-be05-418373d61a57,2007
239,Stephon Marbury,PG,30,NYK,24,19,805,111,265,0.419,28,74,0.378,83,191,0.435,0.472,83,116,0.716,17,42,59,113,21,2,48,57,333,49401b77-f61b-4893-84a9-9fcb6c460515,2007
240,Shawn Marion,PF,29,TOT,63,62,2315,400,787,0.508,66,198,0.333,334,589,0.567,0.55,106,150,0.707,136,507,643,138,125,85,86,150,972,980bde42-31de-40aa-87d9-61cdfe340132,2007
241,Sean Marks,C,32,PHO,19,0,130,23,43,0.535,1,4,0.25,22,39,0.564,0.547,12,19,0.632,9,27,36,4,3,10,8,23,59,680adaa0-cd08-4dc6-91eb-ee867b4b1055,2007
242,Donyell Marshall,PF,34,TOT,26,1,340,32,98,0.327,15,53,0.283,17,45,0.378,0.403,19,22,0.864,24,52,76,10,6,16,15,31,98,5380b666-aaf2-4ff7-b306-f6ac3465a886,2007
243,Darrick Martin,PG,36,TOR,17,0,141,10,43,0.233,2,16,0.125,8,27,0.296,0.256,5,6,0.833,3,4,7,21,6,0,1,12,27,a0fe6821-7faa-4759-87f2-cb9b7e02bbfd,2007
244,Kenyon Martin,PF,30,DEN,71,71,2159,376,699,0.538,2,11,0.182,374,688,0.544,0.539,123,212,0.58,105,356,461,90,88,85,91,235,877,ce9c2320-705d-4df5-9f4f-dd335fdd24fa,2007
245,Kevin Martin,SG,24,SAC,61,57,2216,417,914,0.456,107,266,0.402,310,648,0.478,0.515,502,578,0.869,48,225,273,129,62,5,131,150,1443,6cb572ca-b3c7-434c-beaf-916ef8dcb3dd,2007
246,Desmond Mason,SF,30,MIL,59,56,1702,230,477,0.482,0,0,0.0,230,477,0.482,0.482,114,173,0.659,75,181,256,121,40,30,83,106,574,6b271ea4-e96c-409c-8c05-7566905f1d72,2007
247,Roger Mason,PG,27,WAS,80,9,1708,266,600,0.443,130,327,0.398,136,273,0.498,0.552,62,71,0.873,17,113,130,134,40,18,69,140,724,34856ba0-9b8d-46ee-85bb-d300ee1820c5,2007
248,Jason Maxiell,C,24,DET,82,7,1768,240,446,0.538,0,1,0.0,240,445,0.539,0.538,171,270,0.633,177,256,433,46,21,94,71,183,651,455a8b41-678c-4e5e-8c94-92c9d6e740e5,2007
249,Rashad McCants,SG,23,MIN,75,24,2020,428,944,0.453,142,349,0.407,286,595,0.481,0.529,116,155,0.748,50,156,206,162,66,18,172,234,1114,1c15083f-30de-4639-9032-61bd291082ac,2007
