,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
125,Patrick Ewing,SF,26,NOH,7,0,19,0,5,0.0,0,2,0.0,0,3,0.0,0.0,3,4,0.75,1,1,2,2,0,1,1,1,3,b37ba7aa-8c68-4dff-b6c6-94051e3fca06,2010
126,Christian Eyenga,SF,21,CLE,44,18,947,130,306,0.425,25,91,0.275,105,215,0.488,0.466,18,28,0.643,27,96,123,35,34,28,47,78,303,0cdb8e3e-65c9-4249-acc7-5c7781a2f9c2,2010
127,Jordan Farmar,PG,24,NJN,73,18,1796,255,651,0.392,109,304,0.359,146,347,0.421,0.475,82,100,0.82,24,149,173,368,62,6,139,128,701,a359f19d-03f0-4f57-bffb-b2953c63de15,2010
128,Derrick Favors,PF,19,TOT,78,27,1535,215,416,0.517,0,0,0.0,215,416,0.517,0.517,103,173,0.595,171,241,412,39,29,68,77,246,533,6a608b39-e6dd-4cff-a502-09bc2acdbaa4,2010
129,Raymond Felton,PG-SG,26,TOT,75,54,2737,427,1005,0.425,116,329,0.353,311,676,0.46,0.483,194,241,0.805,48,221,269,625,125,11,221,150,1164,5b8b373b-0b23-48de-90d9-2d45dfc36349,2010
130,Kyrylo Fesenko,C,24,UTA,53,1,456,44,100,0.44,0,1,0.0,44,99,0.444,0.44,18,46,0.391,34,74,108,18,4,16,25,90,106,ee3a0e70-14d0-40cf-a26a-94ef6afbdb77,2010
131,Landry Fields,SG,22,NYK,82,81,2541,299,602,0.497,86,219,0.393,213,383,0.556,0.568,113,147,0.769,105,416,521,155,80,17,107,114,797,67764f7d-86d3-43f9-8cb5-17d097eb5a13,2010
132,Derek Fisher,PG,36,LAL,82,82,2297,206,529,0.389,63,159,0.396,143,370,0.386,0.449,83,103,0.806,14,138,152,224,99,8,70,192,558,c076eff2-f72f-4639-bc10-6332183d5f2a,2010
133,Jonny Flynn,PG,21,MIN,53,8,983,108,296,0.365,31,100,0.31,77,196,0.393,0.417,32,42,0.762,12,65,77,182,34,3,113,58,279,ce006550-204b-4911-896b-35ca9ed3079b,2010
134,Gary Forbes,SF,25,DEN,63,11,791,124,273,0.454,19,58,0.328,105,215,0.488,0.489,59,87,0.678,28,88,116,49,23,6,46,77,326,c13a7480-b976-4afd-825b-2ebb2ac9c118,2010
135,Jeff Foster,C,34,IND,56,3,940,80,167,0.479,0,3,0.0,80,164,0.488,0.479,27,48,0.563,160,190,350,46,24,31,26,127,187,bc15d9b1-6e6c-4cae-9d6a-56877871da48,2010
136,Randy Foye,SG,27,LAC,63,24,1551,206,531,0.388,71,217,0.327,135,314,0.43,0.455,133,149,0.893,13,90,103,170,47,21,95,122,616,e8a88ef7-eb7f-427d-ac03-626213b3dac4,2010
137,Channing Frye,PF,27,PHO,77,64,2541,358,829,0.432,171,439,0.39,187,390,0.479,0.535,89,107,0.832,65,448,513,96,46,79,73,272,976,f521a6f7-c63d-4537-8b28-1de83ebf2dbe,2010
138,Dan Gadzuric,C-PF,32,TOT,42,9,463,54,129,0.419,0,1,0.0,54,128,0.422,0.419,10,27,0.37,71,64,135,14,13,29,29,91,118,e6a5949e-a058-4114-aabd-0e16654cdeda,2010
139,Sundiata Gaines,PG,24,TOT,24,0,301,42,105,0.4,9,38,0.237,33,67,0.493,0.443,18,36,0.5,13,25,38,42,16,1,27,25,111,88928a53-62a7-4f13-b6a8-72970bcd3887,2010
140,Danilo Gallinari,PF-SF,22,TOT,62,60,2104,265,640,0.414,103,293,0.352,162,347,0.467,0.495,337,391,0.862,59,246,305,104,51,27,83,144,970,52ec22d7-31a7-468e-ab3e-c75564694586,2010
141,Marc Gasol,C,26,MEM,81,81,2586,364,691,0.527,3,7,0.429,361,684,0.528,0.529,220,294,0.748,154,415,569,200,74,136,146,265,951,a6f2bdf8-dbe1-46e9-a94a-c2a2d7580b3b,2010
142,Pau Gasol,C,30,LAL,82,82,3037,593,1120,0.529,1,3,0.333,592,1117,0.53,0.53,354,430,0.823,268,568,836,273,48,130,142,203,1541,d0e5dfb2-54b8-4447-9abf-8d1e4d777fe1,2010
143,Rudy Gay,SF,24,MEM,54,54,2152,409,869,0.471,57,144,0.396,352,725,0.486,0.503,194,241,0.805,82,254,336,153,91,58,135,131,1069,16f0c304-f1dd-4a63-8977-190fa223be8a,2010
144,Alonzo Gee,SG,23,TOT,56,34,1118,121,264,0.458,17,51,0.333,104,213,0.488,0.491,72,92,0.783,62,120,182,38,40,18,55,94,331,b735bd3f-f997-4810-9c08-652a30ddb3b6,2010
145,Paul George,SG,20,IND,61,19,1265,179,395,0.453,41,138,0.297,138,257,0.537,0.505,77,101,0.762,37,187,224,65,62,26,70,127,476,b39db48f-c114-4524-993d-2be28eda83a9,2010
146,Daniel Gibson,SG,24,CLE,67,15,1865,264,660,0.4,118,293,0.403,146,367,0.398,0.489,134,163,0.822,24,153,177,201,48,21,80,154,780,580b96cf-4dfb-4c49-aa63-017aca69898a,2010
147,Taj Gibson,PF,25,CHI,80,19,1742,234,502,0.466,1,8,0.125,233,494,0.472,0.467,100,148,0.676,162,296,458,58,39,106,71,203,569,1909dc5a-5696-44cc-a4c7-920b33739e98,2010
148,Ryan Gomes,SF,28,LAC,76,62,2095,207,505,0.41,72,211,0.341,135,294,0.459,0.481,61,85,0.718,61,193,254,118,62,12,55,159,547,a56242c0-748d-49ac-921a-845f349ece5b,2010
149,Drew Gooden,PF,29,MIL,35,18,860,156,362,0.431,3,20,0.15,153,342,0.447,0.435,81,102,0.794,73,165,238,47,21,18,46,98,396,0e373447-7051-4b26-92a9-0689ff5f90e2,2010
150,Ben Gordon,SG,27,DET,82,27,2131,339,770,0.44,107,266,0.402,232,504,0.46,0.51,136,160,0.85,41,154,195,171,48,16,141,178,921,5179f6f2-6905-433a-9623-ba855f91c1f4,2010
151,Eric Gordon,SG,22,LAC,56,56,2112,427,949,0.45,106,291,0.364,321,658,0.488,0.506,287,348,0.825,45,119,164,244,71,18,151,115,1247,fee0cbdd-724d-46c7-9f77-ba9c21057ad0,2010
152,Marcin Gortat,C,26,TOT,80,14,2032,338,603,0.561,1,4,0.25,337,599,0.563,0.561,140,193,0.725,148,483,631,70,36,91,81,188,817,df646812-7636-4693-991c-b54e7a13cf87,2010
153,Joey Graham,SF,28,CLE,39,8,586,82,179,0.458,9,30,0.3,73,149,0.49,0.483,29,36,0.806,8,76,84,18,6,7,28,73,202,0baf772d-d705-4853-9dfb-7da9d4ba7876,2010
154,Stephen Graham,SG,28,NJN,59,28,959,81,200,0.405,5,21,0.238,76,179,0.425,0.418,31,38,0.816,17,106,123,40,14,1,38,106,198,0120041c-7006-465c-b1ac-a19c117f10e8,2010
155,Danny Granger,SF,27,IND,79,79,2763,535,1260,0.425,157,407,0.386,378,853,0.443,0.487,395,466,0.848,87,338,425,203,89,62,206,213,1622,436a835e-99b9-44d8-bd18-42a0f9802bb6,2010
156,Aaron Gray,C,26,NOH,41,6,531,56,99,0.566,0,0,0.0,56,99,0.566,0.566,17,34,0.5,59,112,171,16,11,12,32,96,129,6d554f57-8e03-4e7b-a138-cf716c3f7e46,2010
157,Danny Green,SG,23,SAS,8,0,92,17,35,0.486,7,19,0.368,10,16,0.625,0.586,0,0,0.0,3,12,15,2,2,1,5,7,41,bd88d7f7-4a74-408f-820c-ea299f764b71,2010
158,Jeff Green,PF-SF,24,TOT,75,51,2427,368,820,0.449,64,211,0.303,304,609,0.499,0.488,198,244,0.811,73,287,360,108,53,37,99,210,998,7b8c3764-3a93-4a68-8e2f-2c6da5cce083,2010
159,Willie Green,SG,29,NOH,77,13,1674,270,609,0.443,54,155,0.348,216,454,0.476,0.488,78,100,0.78,22,139,161,74,36,13,67,143,672,07ded5a4-da02-4600-a528-c594060d323f,2010
160,Orien Greene,SG,28,NJN,3,0,5,1,2,0.5,0,0,0.0,1,2,0.5,0.5,1,2,0.5,0,0,0,1,1,0,0,0,3,82cf04c6-a687-4899-9350-4e629eedbe52,2010
161,Blake Griffin,PF,21,LAC,82,82,3112,696,1376,0.506,7,24,0.292,689,1352,0.51,0.508,446,695,0.642,270,719,989,312,63,45,223,252,1845,edd4e1e6-bc07-48a0-92f1-b2de2297789a,2010
162,Hamed Haddadi,C,25,MEM,31,0,168,30,58,0.517,0,1,0.0,30,57,0.526,0.517,15,23,0.652,24,44,68,5,2,13,11,29,75,dd963bce-fd9d-4757-bfe1-2bd23fb310b0,2010
163,Richard Hamilton,SG,32,DET,55,39,1498,288,671,0.429,55,144,0.382,233,527,0.442,0.47,146,172,0.849,24,102,126,171,39,4,88,95,777,972e9473-2c64-43bd-b2a7-94dd8236c4f3,2010
164,Tyler Hansbrough,PF,25,IND,70,29,1535,285,613,0.465,0,2,0.0,285,611,0.466,0.465,197,253,0.779,145,221,366,41,37,15,76,160,767,09828354-2336-48b8-a632-8bf891483d75,2010
165,Luke Harangody,PF,23,TOT,49,0,640,79,206,0.383,16,66,0.242,63,140,0.45,0.422,19,26,0.731,40,103,143,30,15,17,16,80,193,633af948-96d8-4dad-b718-db0574598e30,2010
166,James Harden,SG,21,OKC,82,5,2189,298,684,0.436,113,324,0.349,185,360,0.514,0.518,289,343,0.843,42,213,255,176,92,24,106,207,998,5a4ef6ab-300d-469b-b1b5-a2aa94d3df73,2010
167,Al Harrington,PF,30,DEN,73,3,1665,281,675,0.416,117,328,0.357,164,347,0.473,0.503,86,117,0.735,76,256,332,101,39,10,106,202,765,ddd70de7-d158-43e7-aa49-51a673af197f,2010
168,Devin Harris,PG,27,TOT,71,70,2254,343,813,0.422,58,180,0.322,285,633,0.45,0.458,335,402,0.833,17,152,169,503,70,7,207,163,1079,6fd4c498-dfe8-4089-a51e-a251dd3c7a86,2010
169,Manny Harris,SG,21,CLE,54,15,933,108,289,0.374,34,92,0.37,74,197,0.376,0.433,71,93,0.763,36,104,140,85,31,7,63,65,321,fab100cb-d8a9-4ffb-9485-271937fbfa7d,2010
170,Mike Harris,PF,27,HOU,4,0,16,3,6,0.5,0,0,0.0,3,6,0.5,0.5,2,4,0.5,2,3,5,1,0,1,1,2,8,e5e243fb-b178-45eb-8148-81376aa5c5fd,2010
171,Udonis Haslem,PF,30,MIA,13,0,345,44,86,0.512,0,0,0.0,44,86,0.512,0.512,16,20,0.8,29,77,106,6,7,3,14,39,104,4dc4d675-85a3-4d26-b601-3a34e1f6eab7,2010
172,Spencer Hawes,C,22,PHI,81,81,1718,264,568,0.465,9,37,0.243,255,531,0.48,0.473,47,88,0.534,129,336,465,121,29,71,97,201,584,27752ea6-4e09-4361-8222-06f0e0b44ca7,2010
173,Chuck Hayes,C,27,HOU,74,63,2079,244,463,0.527,0,2,0.0,244,461,0.529,0.527,94,142,0.662,219,380,599,202,79,49,86,200,582,badd0170-6da9-40ab-b90d-30b8c1401f73,2010
174,Gordon Hayward,SF,20,UTA,72,17,1218,142,293,0.485,35,74,0.473,107,219,0.489,0.544,69,97,0.711,41,98,139,81,30,19,70,106,388,1fda1d08-adaa-424d-96df-373dfbef9128,2010
175,Lazar Hayward,SF,24,MIN,42,0,419,55,154,0.357,17,60,0.283,38,94,0.404,0.412,33,42,0.786,23,47,70,28,12,7,19,44,160,02d7ab23-2788-4ed4-8a77-e1607dc108b4,2010
176,Brendan Haywood,C,31,DAL,72,8,1331,128,223,0.574,0,1,0.0,128,222,0.577,0.574,64,177,0.362,129,247,376,19,16,74,51,146,320,f07acb84-9579-4176-ad13-c9e9c8dd8490,2010
177,Luther Head,PG,28,SAC,36,14,586,68,164,0.415,25,64,0.391,43,100,0.43,0.491,39,50,0.78,16,44,60,70,10,9,32,43,200,57a7c3fd-d7ef-4273-9140-ad8c95dd0b6a,2010
178,Gerald Henderson,SG,23,CHA,68,30,1661,259,570,0.454,7,36,0.194,252,534,0.472,0.461,128,163,0.785,49,158,207,101,50,32,64,118,653,7540988a-e9b3-4b53-8e4f-82434a729b19,2010
179,Xavier Henry,SG,19,MEM,38,16,527,65,160,0.406,2,17,0.118,63,143,0.441,0.413,33,52,0.635,9,28,37,18,11,3,13,48,165,ecd023fd-be01-42d0-9d28-4094de39a86f,2010
180,Roy Hibbert,C,24,IND,81,80,2244,410,890,0.461,0,4,0.0,410,886,0.463,0.461,205,275,0.745,182,428,610,166,33,142,185,256,1025,9b8fc7fc-b2da-4fae-b6a6-8939fc478a0a,2010
181,Nenê,C,28,DEN,75,75,2291,402,654,0.615,1,5,0.2,401,649,0.618,0.615,286,402,0.711,145,426,571,149,84,73,134,238,1091,26f1a74d-80a0-429c-bd75-4f1943f01109,2010
182,George Hill,PG,24,SAS,76,5,2148,287,633,0.453,77,204,0.377,210,429,0.49,0.514,233,270,0.863,24,175,199,193,66,21,99,153,884,c5b9f92b-8034-4815-ae8f-041729580eed,2010
183,Jordan Hill,C,23,HOU,72,11,1125,173,352,0.491,0,2,0.0,173,350,0.494,0.491,60,85,0.706,128,178,306,29,14,52,62,157,406,69a2bc54-953c-431f-a34e-23b084bf57b4,2010
184,Kirk Hinrich,SG-PG,30,TOT,72,51,2157,278,623,0.446,75,188,0.399,203,435,0.467,0.506,106,126,0.841,21,161,182,288,75,17,121,185,737,33d38c3e-61a9-4e6a-b57c-cf6ef04f09e4,2010
185,Jrue Holiday,PG,20,PHI,82,82,2901,446,999,0.446,81,222,0.365,365,777,0.47,0.487,172,209,0.823,68,264,332,531,120,29,218,203,1145,25889713-b28a-4be8-9660-3ac5ac97e716,2010
186,Ryan Hollins,C,26,CLE,70,16,1182,131,219,0.598,0,0,0.0,131,219,0.598,0.598,111,163,0.681,70,116,186,26,22,42,67,199,373,f562cac9-ba1b-40eb-adb3-42463117dfac,2010
187,Al Horford,C,24,ATL,77,77,2704,513,921,0.557,2,4,0.5,511,917,0.557,0.558,150,188,0.798,182,536,718,266,59,80,119,193,1178,b21d8144-e255-442a-8c3f-2737727f9f38,2010
188,Eddie House,SG,32,MIA,56,1,978,128,321,0.399,68,175,0.389,60,146,0.411,0.505,38,40,0.95,9,83,92,62,32,3,29,68,362,407617b8-808d-4301-a467-48864820a47e,2010
189,Dwight Howard,C,25,ORL,78,78,2935,619,1044,0.593,0,7,0.0,619,1037,0.597,0.593,546,916,0.596,309,789,1098,107,107,186,279,258,1784,b89c8f21-0a6f-4c76-b5e8-b5775c73583b,2010
190,Josh Howard,SF,30,WAS,18,10,409,58,162,0.358,7,29,0.241,51,133,0.383,0.38,29,47,0.617,18,56,74,24,13,5,20,34,152,4f226b91-2fcf-453e-a6a9-0c9428bab7aa,2010
191,Juwan Howard,PF,37,MIA,57,0,592,55,125,0.44,0,0,0.0,55,125,0.44,0.44,29,35,0.829,36,86,122,23,10,4,25,61,139,186702f1-7e05-403b-a0c6-86d9fd01ddbd,2010
192,Lester Hudson,PG,26,WAS,11,0,73,6,24,0.25,4,15,0.267,2,9,0.222,0.333,2,4,0.5,1,4,5,17,4,1,7,10,18,ee511689-4845-4c44-a707-4335fb4e212f,2010
193,Kris Humphries,PF,25,NJN,74,44,2061,307,583,0.527,0,1,0.0,307,582,0.527,0.527,127,191,0.665,225,546,771,84,33,80,103,168,741,dbea34b4-07f7-40b0-85f6-c638a4f07df6,2010
194,Serge Ibaka,PF,21,OKC,82,44,2216,335,617,0.543,0,1,0.0,335,616,0.544,0.543,138,184,0.75,214,408,622,22,31,198,71,267,808,036d5db1-0417-434e-bf2e-082491506b0e,2010
195,Andre Iguodala,SF,27,PHI,67,67,2469,338,759,0.445,61,181,0.337,277,578,0.479,0.486,208,300,0.693,61,326,387,422,101,38,138,109,945,bd56f727-1302-42ae-b243-bf6722378b35,2010
196,Zydrunas Ilgauskas,C,35,MIA,72,51,1145,162,319,0.508,0,1,0.0,162,318,0.509,0.508,36,46,0.783,108,179,287,26,23,58,52,185,360,de4d2b63-1ed2-4e1a-8669-c886bb1cdcf0,2010
197,Royal Ivey,SG,29,OKC,25,0,155,16,38,0.421,7,16,0.438,9,22,0.409,0.513,2,2,1.0,2,14,16,7,6,1,5,17,41,5a03ab8a-1eb5-41b8-a1a5-340ac64deda5,2010
198,Jarrett Jack,SG-PG,27,TOT,83,15,1722,260,637,0.408,33,108,0.306,227,529,0.429,0.434,182,214,0.85,20,153,173,242,54,6,110,102,735,39b03c06-4529-44dc-9e6f-4f23894ba9fe,2010
199,Darnell Jackson,PF,25,SAC,59,2,486,77,158,0.487,3,11,0.273,74,147,0.503,0.497,30,49,0.612,49,45,94,14,12,3,23,61,187,b7dfb276-d43d-43a6-b1b2-daaf620c4789,2010
200,Stephen Jackson,SG,32,CHA,67,67,2405,435,1059,0.411,121,359,0.337,314,700,0.449,0.468,249,305,0.816,53,251,304,241,80,28,209,161,1240,4d7bdc64-458a-4f2e-8e0c-0c510f10a81e,2010
201,Damion James,SF,23,NJN,25,9,403,46,103,0.447,0,3,0.0,46,100,0.46,0.447,18,28,0.643,17,68,85,20,16,12,25,36,110,5bf7952c-42fe-4a2b-96f9-2f1b578ee2bd,2010
202,LeBron James,SF,26,MIA,79,79,3063,758,1485,0.51,92,279,0.33,666,1206,0.552,0.541,503,663,0.759,80,510,590,554,124,50,284,163,2111,bedcfe40-c385-484d-85bc-e13eb14254ca,2010
203,Antawn Jamison,PF,34,CLE,56,38,1842,374,876,0.427,91,263,0.346,283,613,0.462,0.479,171,234,0.731,86,289,375,93,50,30,77,137,1010,723063d2-7943-425a-b594-87715e7cb912,2010
204,Othyus Jeffers,SG,25,TOT,17,1,322,31,65,0.477,1,4,0.25,30,61,0.492,0.485,30,46,0.652,25,42,67,20,17,0,14,32,93,133abf93-1373-4f18-973e-6cab445bf566,2010
205,Al Jefferson,C,26,UTA,82,82,2940,654,1319,0.496,0,0,0.0,654,1319,0.496,0.496,220,289,0.761,235,559,794,149,46,153,105,238,1528,0efc7b08-70c4-4468-912a-6345b7971a14,2010
206,Richard Jefferson,SF,30,SAS,81,81,2459,304,642,0.474,135,307,0.44,169,335,0.504,0.579,148,195,0.759,54,256,310,107,38,34,93,164,891,ae0878bd-1bac-4208-9e7f-77d7fd358a1f,2010
207,Jared Jeffries,PF,29,TOT,42,9,601,30,86,0.349,2,9,0.222,28,77,0.364,0.36,12,29,0.414,62,54,116,36,31,17,21,75,74,d463a9b1-da47-4ffb-90d5-ecf25f75b3be,2010
208,Brandon Jennings,PG,21,MIL,63,61,2169,361,926,0.39,98,303,0.323,263,623,0.422,0.443,199,246,0.809,42,192,234,305,95,21,146,131,1019,c8f72661-f57d-4985-bc87-3d2848a88d09,2010
209,Yi Jianlian,PF,23,WAS,63,11,1112,145,347,0.418,3,13,0.231,142,334,0.425,0.422,62,91,0.681,79,169,248,25,27,32,51,115,355,365f7869-1214-434d-b0de-23c1e861406d,2010
210,Amir Johnson,PF,23,TOR,72,54,1853,281,495,0.568,0,1,0.0,281,494,0.569,0.568,126,160,0.788,189,272,461,81,53,88,69,263,688,49d36efa-34b1-4527-825b-0b8f65f20697,2010
211,Armon Johnson,PG,21,POR,38,0,277,46,101,0.455,5,12,0.417,41,89,0.461,0.48,13,22,0.591,11,25,36,45,5,1,38,31,110,60e422d4-3498-4796-9d1f-436ef9b0f323,2010
212,Chris Johnson,C,25,TOT,14,1,138,9,21,0.429,0,0,0.0,9,21,0.429,0.429,15,20,0.75,12,20,32,3,3,9,10,21,33,aa90d0f5-8912-4607-ac44-d54c33908951,2010
213,James Johnson,SF,23,TOT,38,25,822,108,237,0.456,8,34,0.235,100,203,0.493,0.473,47,71,0.662,37,105,142,89,33,37,64,95,271,783c912e-0998-4d1f-9884-0c69ecd9cbdf,2010
214,Joe Johnson,SG,29,ATL,72,72,2554,514,1161,0.443,89,300,0.297,425,861,0.494,0.481,195,243,0.802,59,232,291,338,47,7,146,131,1312,813f81d6-73a3-46c4-8365-6991d1dd5a84,2010
215,Trey Johnson,SG,26,TOT,8,0,94,12,33,0.364,1,3,0.333,11,30,0.367,0.379,9,10,0.9,2,5,7,11,1,1,5,12,34,c2030104-267c-41c3-a312-e0e237abcb67,2010
216,Wesley Johnson,SG,23,MIN,79,63,2069,271,682,0.397,103,289,0.356,168,393,0.427,0.473,64,92,0.696,51,189,240,148,58,54,95,163,709,ce2c985e-e039-4740-85bd-11325448b337,2010
217,Dahntay Jones,SG,30,IND,45,2,589,100,214,0.467,14,39,0.359,86,175,0.491,0.5,69,90,0.767,4,61,65,33,20,7,31,70,283,7a09163e-be6d-48e1-9a2a-7f0e068a0a22,2010
218,Dominique Jones,SG,22,DAL,18,0,135,14,45,0.311,0,4,0.0,14,41,0.341,0.311,14,17,0.824,6,19,25,19,5,3,10,7,42,fb052897-a2da-457a-a3ac-c52b7a3257f2,2010
219,James Jones,SF,30,MIA,81,8,1549,146,346,0.422,123,287,0.429,23,59,0.39,0.6,60,72,0.833,23,137,160,43,29,19,21,129,475,73314c74-f00a-476f-aa94-e04bfc80d491,2010
220,Solomon Jones,C,26,IND,39,0,528,49,121,0.405,0,1,0.0,49,120,0.408,0.405,41,62,0.661,45,68,113,30,12,22,35,94,139,a4244a5a-3c3a-4a29-9eea-3678598de82c,2010
221,DeAndre Jordan,C,22,LAC,80,66,2047,234,341,0.686,0,1,0.0,234,340,0.688,0.686,98,217,0.452,207,368,575,42,41,142,101,255,566,da9bcc22-4307-42dc-8d51-12e8fba68c7a,2010
222,Chris Kaman,C,28,LAC,32,15,838,177,376,0.471,0,0,0.0,177,376,0.471,0.471,43,57,0.754,51,174,225,46,16,48,58,75,397,b4149a63-9b66-4b75-bbcf-054dd01284ca,2010
223,Jason Kapono,SF,29,PHI,24,2,112,7,28,0.25,1,8,0.125,6,20,0.3,0.268,1,2,0.5,3,8,11,4,2,1,2,4,16,9676a674-d0ff-4ddd-b9be-ee46c1d069b3,2010
224,Andrei Kirilenko,SF,29,UTA,64,62,1999,253,542,0.467,36,98,0.367,217,444,0.489,0.5,208,270,0.77,100,227,327,192,81,74,117,113,750,a1f17fb0-a5bc-471c-a65a-1e2efae6a8a0,2010
225,Linas Kleiza,SF,26,TOR,39,23,1032,178,406,0.438,39,131,0.298,139,275,0.505,0.486,41,65,0.631,37,140,177,40,19,7,65,99,436,6699858e-1320-49fa-896c-8f35a7459242,2010
226,Kyle Korver,SG,29,CHI,82,0,1649,242,557,0.434,120,289,0.415,122,268,0.455,0.542,77,87,0.885,12,138,150,124,35,20,60,156,681,8803f3ad-893e-4541-ba72-7be494dbf1c4,2010
227,Kosta Koufos,C,21,TOT,50,2,434,68,150,0.453,0,2,0.0,68,148,0.459,0.453,24,43,0.558,57,73,130,7,10,25,31,59,160,f68c2044-92de-4871-8134-a7704dda3587,2010
228,Carl Landry,PF,27,TOT,76,26,2008,345,687,0.502,0,4,0.0,345,683,0.505,0.502,213,288,0.74,165,182,347,63,40,32,109,196,903,a0775fb8-6ab9-492c-8641-6fac0dab6953,2010
229,Acie Law,PG,26,TOT,51,0,726,81,186,0.435,6,36,0.167,75,150,0.5,0.452,47,64,0.734,12,51,63,84,32,0,43,61,215,7fda371d-2bb5-4db3-a1cf-c91e9ad9a5a7,2010
230,Gani Lawal,PF,22,PHO,1,0,2,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,fce36639-cc1b-48e6-8e5d-2d3545c11a5e,2010
231,Ty Lawson,PG,23,DEN,80,31,2103,346,688,0.503,69,171,0.404,277,517,0.536,0.553,172,225,0.764,67,142,209,377,80,4,137,133,933,edadd7b6-3363-471e-abe5-cde829856b76,2010
232,Courtney Lee,SG,25,HOU,81,1,1723,253,576,0.439,71,174,0.408,182,402,0.453,0.501,95,120,0.792,51,158,209,100,58,18,68,102,672,5367bfee-18ae-450b-944d-bc1d565d3f2d,2010
233,David Lee,PF,27,GSW,73,73,2634,496,978,0.507,1,3,0.333,495,975,0.508,0.508,210,267,0.787,217,497,714,233,74,31,170,211,1203,9a0b78fa-a6ca-4efb-adf6-722750145382,2010
234,Rashard Lewis,SF-PF,31,TOT,57,52,1824,252,582,0.433,87,244,0.357,165,338,0.488,0.508,77,96,0.802,71,219,290,92,52,30,87,159,668,73d9d740-ca6f-4303-88bd-ec4c0c081054,2010
235,Jeremy Lin,PG,22,GSW,29,0,285,28,72,0.389,1,5,0.2,27,67,0.403,0.396,19,25,0.76,12,22,34,42,33,9,18,31,76,79b105ba-a3b4-4528-854e-c8f64a268979,2010
236,Shaun Livingston,PG,25,CHA,73,0,1261,185,397,0.466,1,4,0.25,184,393,0.468,0.467,108,125,0.864,29,120,149,164,47,29,88,109,479,847b6ccd-7bce-42ff-8ec0-aec1ec919b85,2010
237,Brook Lopez,C,22,NJN,82,82,2889,644,1309,0.492,0,1,0.0,644,1308,0.492,0.492,385,489,0.787,197,291,488,129,47,120,176,240,1673,98b82862-6adb-4446-8471-e75ce9bd3293,2010
238,Robin Lopez,C,22,PHO,67,56,991,179,357,0.501,0,0,0.0,179,357,0.501,0.501,74,100,0.74,82,134,216,8,18,45,48,143,432,786e0a8c-81bc-4ac8-aff3-9bf4ba92e3c0,2010
239,Kevin Love,PF,22,MIN,73,73,2611,482,1026,0.47,88,211,0.417,394,815,0.483,0.513,424,499,0.85,330,782,1112,184,45,28,155,148,1476,2b2bcfdb-1fd0-4251-8a58-1c9bc6c4e887,2010
240,Kyle Lowry,PG,24,HOU,75,71,2563,345,809,0.426,129,343,0.376,216,466,0.464,0.506,192,251,0.765,89,220,309,500,102,23,158,207,1011,09855ef9-5497-4128-8dc1-db0500f2491e,2010
241,Corey Maggette,SF,31,MIL,67,18,1401,253,559,0.453,28,78,0.359,225,481,0.468,0.478,271,325,0.834,44,197,241,84,21,5,127,175,805,5718e20e-9b08-44aa-a370-f5975c373dc5,2010
242,Jamaal Magloire,C,32,MIA,18,0,158,13,22,0.591,0,0,0.0,13,22,0.591,0.591,9,18,0.5,17,44,61,3,4,2,5,26,35,b399d96d-37b3-41e5-a408-326680fb6743,2010
243,Ian Mahinmi,C,24,DAL,56,0,488,55,98,0.561,0,2,0.0,55,96,0.573,0.561,63,82,0.768,43,77,120,8,14,15,25,105,173,215a3e5a-d149-43c5-be05-418373d61a57,2010
244,Shawn Marion,SF,32,DAL,80,27,2253,434,834,0.52,5,33,0.152,429,801,0.536,0.523,126,164,0.768,168,383,551,110,68,50,130,144,999,980bde42-31de-40aa-87d9-61cdfe340132,2010
245,Sean Marks,C,35,POR,29,0,208,19,44,0.432,2,2,1.0,17,42,0.405,0.455,5,8,0.625,16,24,40,4,3,5,11,44,45,680adaa0-cd08-4dc6-91eb-ee867b4b1055,2010
246,Cartier Martin,SF,26,WAS,52,1,542,71,182,0.39,39,99,0.394,32,83,0.386,0.497,28,40,0.7,20,54,74,18,18,6,16,52,209,b0ce072e-341a-4546-b719-e38ec3db91a0,2010
247,Kenyon Martin,PF,33,DEN,48,48,1233,185,362,0.511,2,9,0.222,183,353,0.518,0.514,42,72,0.583,67,230,297,109,43,35,59,136,414,ce9c2320-705d-4df5-9f4f-dd335fdd24fa,2010
248,Kevin Martin,SG,27,HOU,80,80,2603,553,1267,0.436,176,459,0.383,377,808,0.467,0.506,594,669,0.888,28,230,258,198,80,15,184,155,1876,6cb572ca-b3c7-434c-beaf-916ef8dcb3dd,2010
249,Roger Mason,SG,30,NYK,26,0,319,26,77,0.338,16,44,0.364,10,33,0.303,0.442,7,10,0.7,5,38,43,20,6,2,6,25,75,34856ba0-9b8d-46ee-85bb-d300ee1820c5,2010
250,Wesley Matthews,SG,24,POR,82,69,2758,440,979,0.449,154,378,0.407,286,601,0.476,0.528,266,315,0.844,48,210,258,164,102,9,138,195,1300,bb09e0ae-34a0-4be2-bbc8-99ecaea9fd88,2010
