,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
251,Courtney Lee,SG,26,HOU,58,26,1757,251,580,0.433,87,217,0.401,164,363,0.452,0.508,71,86,0.826,26,133,159,88,68,22,64,106,660,5367bfee-18ae-450b-944d-bc1d565d3f2d,2011
252,David Lee,PF,28,GSW,57,57,2121,464,922,0.503,0,5,0.0,464,917,0.506,0.503,219,280,0.782,171,374,545,162,54,22,149,179,1147,9a0b78fa-a6ca-4efb-adf6-722750145382,2011
253,Malcolm Lee,SG,21,MIN,19,0,243,23,59,0.39,2,10,0.2,21,49,0.429,0.407,14,17,0.824,9,17,26,31,8,4,17,22,62,4f5000a3-94c5-48be-bd49-8d5f4b07ebf1,2011
254,Kawhi Leonard,SF,20,SAS,64,39,1534,199,404,0.493,41,109,0.376,158,295,0.536,0.543,68,88,0.773,104,223,327,70,85,24,44,88,507,bb8bd3e8-4f7b-4762-b826-6ec2afcb7028,2011
255,Travis Leslie,SG,21,LAC,10,0,45,5,14,0.357,0,0,0.0,5,14,0.357,0.357,4,9,0.444,6,3,9,5,2,2,2,4,14,3ad9fe22-1ac9-4ea9-88d6-2ae957f85089,2011
256,Jon Leuer,PF,22,MIL,46,12,555,97,191,0.508,3,9,0.333,94,182,0.516,0.516,21,28,0.75,45,75,120,25,14,17,18,67,218,f61c37a1-467b-4455-a934-01264e695f8d,2011
257,Rashard Lewis,SF,32,WAS,28,15,729,85,221,0.385,16,67,0.239,69,154,0.448,0.421,31,37,0.838,34,75,109,27,23,10,32,49,217,73d9d740-ca6f-4303-88bd-ec4c0c081054,2011
258,DeAndre Liggins,SF,23,ORL,17,0,115,12,25,0.48,0,4,0.0,12,21,0.571,0.48,9,19,0.474,6,9,15,5,6,0,10,6,33,c4f3e6c1-5352-4c49-b00d-74c289da08c8,2011
259,Jeremy Lin,PG,23,NYK,35,25,940,171,383,0.446,24,75,0.32,147,308,0.477,0.478,146,183,0.798,18,89,107,216,55,9,126,78,512,79b105ba-a3b4-4528-854e-c8f64a268979,2011
260,Shaun Livingston,SG,26,MIL,58,27,1092,127,271,0.469,2,3,0.667,125,268,0.466,0.472,62,79,0.785,39,84,123,122,27,20,66,79,318,847b6ccd-7bce-42ff-8ec0-aec1ec919b85,2011
261,Brook Lopez,C,23,NJN,5,5,136,38,77,0.494,0,0,0.0,38,77,0.494,0.494,20,32,0.625,8,10,18,6,1,4,6,8,96,98b82862-6adb-4446-8471-e75ce9bd3293,2011
262,Robin Lopez,C,23,PHO,64,0,895,124,269,0.461,0,0,0.0,124,269,0.461,0.461,100,140,0.714,90,119,209,20,18,60,43,128,348,786e0a8c-81bc-4ac8-aff3-9bf4ba92e3c0,2011
263,Kevin Love,PF,23,MIN,55,55,2145,474,1059,0.448,105,282,0.372,369,777,0.475,0.497,379,460,0.824,226,508,734,111,47,28,128,152,1432,2b2bcfdb-1fd0-4251-8a58-1c9bc6c4e887,2011
264,Kyle Lowry,PG,25,HOU,47,38,1510,210,513,0.409,79,211,0.374,131,302,0.434,0.486,171,198,0.864,37,176,213,310,73,14,130,133,670,09855ef9-5497-4128-8dc1-db0500f2491e,2011
265,Shelvin Mack,PG,21,WAS,64,0,779,88,220,0.4,12,42,0.286,76,178,0.427,0.427,42,59,0.712,12,80,92,131,28,2,48,50,230,8a2fcce1-db99-47f6-a0c7-f50de68f7854,2011
266,Vernon Macklin,C,25,DET,23,0,135,19,35,0.543,0,0,0.0,19,35,0.543,0.543,8,14,0.571,14,20,34,5,4,4,3,9,46,2f0c6b81-a6af-455c-a74d-cfcbf03e6f7d,2011
267,Corey Maggette,SF,32,CHA,32,28,881,139,373,0.373,24,66,0.364,115,307,0.375,0.405,178,208,0.856,21,104,125,39,23,1,59,83,480,5718e20e-9b08-44aa-a370-f5975c373dc5,2011
268,Jamaal Magloire,C,33,TOR,34,1,374,17,45,0.378,0,0,0.0,17,45,0.378,0.378,7,27,0.259,25,88,113,6,4,10,22,66,41,b399d96d-37b3-41e5-a408-326680fb6743,2011
269,Ian Mahinmi,C,25,DAL,61,12,1139,130,238,0.546,0,1,0.0,130,237,0.549,0.546,94,147,0.639,108,181,289,12,38,31,50,176,354,215a3e5a-d149-43c5-be05-418373d61a57,2011
270,Shawn Marion,SF,33,DAL,63,63,1919,288,646,0.446,20,68,0.294,268,578,0.464,0.461,74,93,0.796,145,320,465,132,67,36,98,87,670,980bde42-31de-40aa-87d9-61cdfe340132,2011
271,Cartier Martin,SF,27,WAS,17,2,391,59,134,0.44,29,75,0.387,30,59,0.508,0.549,11,19,0.579,12,46,58,10,11,2,13,35,158,b0ce072e-341a-4546-b719-e38ec3db91a0,2011
272,Kenyon Martin,PF,34,LAC,42,0,940,97,220,0.441,3,13,0.231,94,207,0.454,0.448,20,54,0.37,49,132,181,18,44,43,32,103,217,ce9c2320-705d-4df5-9f4f-dd335fdd24fa,2011
273,Kevin Martin,SG,28,HOU,40,40,1264,222,537,0.413,78,225,0.347,144,312,0.462,0.486,160,179,0.894,13,93,106,110,28,3,70,70,682,6cb572ca-b3c7-434c-beaf-916ef8dcb3dd,2011
274,Roger Mason,SG,31,WAS,52,0,697,103,258,0.399,59,154,0.383,44,104,0.423,0.514,21,27,0.778,7,62,69,47,13,5,32,33,286,34856ba0-9b8d-46ee-85bb-d300ee1820c5,2011
275,Wesley Matthews,SG,25,POR,66,53,2228,314,763,0.412,129,337,0.383,185,426,0.434,0.496,147,171,0.86,56,168,224,113,96,15,73,148,904,bb09e0ae-34a0-4be2-bbc8-99ecaea9fd88,2011
276,Jason Maxiell,PF,28,DET,65,42,1466,183,383,0.478,0,2,0.0,183,381,0.48,0.478,58,106,0.547,126,207,333,41,32,50,71,151,424,455a8b41-678c-4e5e-8c94-92c9d6e740e5,2011
277,Eric Maynor,PG,24,OKC,9,0,137,14,39,0.359,6,17,0.353,8,22,0.364,0.436,4,4,1.0,3,10,13,22,5,0,11,13,38,0558d373-3b66-4c60-bf36-b9b5976e04e4,2011
278,Luc Mbah a Moute,PF,25,MIL,43,22,1009,133,261,0.51,1,4,0.25,132,257,0.514,0.511,66,103,0.641,77,150,227,29,40,22,39,93,333,8daada68-1961-4c86-95b4-665a06bd28dd,2011
279,JaVale McGee,C,24,TOT,61,45,1535,307,552,0.556,0,0,0.0,307,552,0.556,0.556,77,167,0.461,163,314,477,31,35,132,87,166,691,6220b234-7941-44ed-84f1-9c2d44fd7fb9,2011
280,Tracy McGrady,SF,32,ATL,52,0,837,101,231,0.437,15,33,0.455,86,198,0.434,0.47,56,83,0.675,23,131,154,110,16,15,53,35,273,50fe8196-017f-4587-90e5-12e32a204930,2011
281,Dominic McGuire,PF,26,GSW,64,6,1127,94,210,0.448,0,4,0.0,94,206,0.456,0.448,39,53,0.736,73,173,246,110,44,36,56,104,227,547dbb1b-f4f9-474b-978c-58b5ca1c2d1a,2011
282,Josh McRoberts,PF,24,LAL,50,6,718,56,118,0.475,3,7,0.429,53,111,0.477,0.487,23,36,0.639,61,110,171,51,15,18,31,74,138,54e40cf3-2cae-441e-8cbe-b605cb41e60c,2011
283,Jodie Meeks,SG,24,PHI,66,50,1644,191,467,0.409,97,266,0.365,94,201,0.468,0.513,77,85,0.906,17,144,161,54,40,3,29,82,556,92738cfa-1233-437e-9024-9956e188a027,2011
284,Andre Miller,SG,35,DEN,66,7,1809,242,552,0.438,18,83,0.217,224,469,0.478,0.455,137,169,0.811,53,168,221,441,63,9,177,133,639,8d3f8f93-4d10-4a38-ac11-5f2a1c7b6fdf,2011
285,Brad Miller,C,35,MIN,15,1,146,9,27,0.333,7,15,0.467,2,12,0.167,0.463,10,12,0.833,4,15,19,24,4,2,12,10,35,b90d3227-f99e-448a-9831-ab5b3c1ec0e5,2011
286,Mike Miller,SG,31,MIA,39,2,752,91,209,0.435,53,117,0.453,38,92,0.413,0.562,2,5,0.4,22,106,128,42,14,6,30,58,237,f5a9ab80-2b88-4d62-b160-e733c54e3cac,2011
287,Paul Millsap,PF,26,UTA,64,62,2100,426,861,0.495,7,31,0.226,419,830,0.505,0.499,202,255,0.792,180,383,563,150,118,52,112,222,1061,16209d46-a478-4126-8230-fb91cea66f19,2011
288,Nazr Mohammed,C,34,OKC,63,1,692,79,169,0.467,0,1,0.0,79,168,0.47,0.467,13,23,0.565,59,111,170,14,20,37,26,101,171,5c191673-db6b-429f-9b10-cb19cd73aee1,2011
289,Greg Monroe,C,21,DET,66,66,2082,407,781,0.521,0,1,0.0,407,780,0.522,0.521,201,272,0.739,239,398,637,152,83,46,161,180,1015,c1a1f20d-7d44-4925-9cf5-e5d8cc5c5d6f,2011
290,Jamario Moon,SF,31,CHA,8,0,123,7,24,0.292,2,10,0.2,5,14,0.357,0.333,2,2,1.0,2,20,22,5,1,5,8,5,18,89bfb57f-c89d-4fc4-8d11-0368fa3be86d,2011
291,E'Twaun Moore,PG,22,BOS,38,0,331,43,113,0.381,17,45,0.378,26,68,0.382,0.456,7,7,1.0,4,29,33,34,11,3,21,33,110,125f0125-cec2-42cf-9fe8-284a6e3da737,2011
292,Mikki Moore,C,36,GSW,7,0,118,9,20,0.45,0,0,0.0,9,20,0.45,0.45,6,7,0.857,7,15,22,5,3,3,7,24,24,c5b78241-8eb6-461d-97ef-30b860977a69,2011
293,Darius Morris,PG,21,LAL,19,0,169,18,42,0.429,4,9,0.444,14,33,0.424,0.476,6,9,0.667,2,14,16,21,2,0,19,16,46,32f85ed1-213a-4386-aabe-1640129c41b1,2011
294,Marcus Morris,PF,22,HOU,17,0,126,16,54,0.296,2,17,0.118,14,37,0.378,0.315,6,8,0.75,5,11,16,3,2,2,4,12,40,9feb65ef-247d-4569-9709-5ff1f25c2858,2011
295,Markieff Morris,PF,22,PHO,63,7,1227,174,436,0.399,43,124,0.347,131,312,0.42,0.448,76,106,0.717,69,210,279,65,41,42,70,179,467,cf3cf341-3205-4138-9a29-a3c168e2d530,2011
296,Anthony Morrow,SG,26,NJN,62,18,1636,272,658,0.413,106,286,0.371,166,372,0.446,0.494,97,104,0.933,31,96,127,61,46,9,70,86,747,b3b740da-3e61-4ed2-b41d-5dcade3f2f26,2011
297,Timofey Mozgov,C,25,DEN,44,35,687,100,190,0.526,0,0,0.0,100,190,0.526,0.526,39,57,0.684,53,126,179,22,15,42,53,86,239,47643592-1b0f-491d-a640-0b547f29f3c9,2011
298,Troy Murphy,PF,31,LAL,59,0,956,77,171,0.45,28,67,0.418,49,104,0.471,0.532,6,9,0.667,40,151,191,51,15,16,26,98,188,3575540b-5937-4610-a0ed-fb7375244706,2011
299,Hamady N'Diaye,C,25,WAS,3,0,3,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,a45add6e-45e3-448f-83b9-6b61437d80ae,2011
300,Steve Nash,PG,37,PHO,62,62,1961,295,555,0.532,55,141,0.39,240,414,0.58,0.581,127,142,0.894,26,160,186,664,38,8,229,53,772,34456aa0-a158-4716-8239-0dafe5d7b920,2011
301,Gary Neal,SG,27,SAS,56,7,1206,212,486,0.436,83,198,0.419,129,288,0.448,0.522,50,64,0.781,12,106,118,117,27,2,60,75,557,68b640ed-1393-48f6-8877-cd3974c8caa5,2011
302,Jameer Nelson,PG,29,ORL,57,57,1706,259,606,0.427,87,231,0.377,172,375,0.459,0.499,71,88,0.807,29,152,181,325,38,5,135,130,676,1aa7fd39-b6a2-4c36-8d77-9053f050bffa,2011
303,Joakim Noah,C,26,CHI,64,64,1945,249,490,0.508,0,1,0.0,249,489,0.509,0.508,154,206,0.748,242,387,629,160,41,92,92,162,652,d9d1c3fd-e29a-4fe7-8d6a-528127908823,2011
304,Steve Novak,PF,28,NYK,54,0,1020,161,337,0.478,133,282,0.472,28,55,0.509,0.675,22,26,0.846,9,95,104,12,16,9,21,59,477,ace71ae3-82ac-4d47-b8ce-3933ed02b828,2011
305,Dirk Nowitzki,PF,33,DAL,62,62,2079,473,1034,0.457,78,212,0.368,395,822,0.481,0.495,318,355,0.896,46,372,418,136,42,30,117,129,1342,41454901-7576-4ff8-89a6-6763f727d2d8,2011
306,Jermaine O'Neal,C,33,BOS,25,24,570,52,120,0.433,0,0,0.0,52,120,0.433,0.433,21,31,0.677,37,98,135,10,8,43,21,80,125,45cea8b4-0319-4aac-9f62-1dc0f13900e9,2011
307,Lamar Odom,SF,32,DAL,50,4,1027,123,349,0.352,28,111,0.252,95,238,0.399,0.393,58,98,0.592,36,172,208,83,20,18,52,97,332,0bf56478-de26-403e-b839-60c328fa925a,2011
308,Emeka Okafor,C,29,NOH,27,27,781,114,214,0.533,0,0,0.0,114,214,0.533,0.533,38,74,0.514,70,143,213,24,16,26,37,73,266,c5d5c0d2-51be-4f69-b9bf-8955dd93520e,2011
309,Mehmet Okur,C,32,NJN,17,14,454,52,139,0.374,23,72,0.319,29,67,0.433,0.457,3,5,0.6,22,59,81,30,9,5,25,45,130,3c96d879-acaf-4636-abd6-f55341079bcb,2011
310,Daniel Orton,PF,21,ORL,16,2,187,17,30,0.567,0,1,0.0,17,29,0.586,0.567,11,25,0.44,19,20,39,5,8,9,7,30,45,5e981de9-cbfd-43ec-b61f-722047dea420,2011
311,Travis Outlaw,SF,27,SAC,39,5,500,60,175,0.343,16,60,0.267,44,115,0.383,0.389,31,46,0.674,19,42,61,16,19,21,20,34,167,5872106e-ad64-4fb8-bdfa-fecde6ebeacb,2011
312,Larry Owens,SF,29,NJN,7,0,75,4,11,0.364,2,5,0.4,2,6,0.333,0.455,3,4,0.75,2,11,13,4,0,1,2,10,13,a283b3bf-a828-4643-a6d0-1324ed041898,2011
313,Zaza Pachulia,C,27,ATL,58,44,1640,169,339,0.499,0,0,0.0,169,339,0.499,0.499,117,158,0.741,154,303,457,79,55,29,81,172,455,d4f03cd5-02e2-42f2-8b5b-6ae39c49917e,2011
314,Jannero Pargo,PG,32,ATL,50,0,671,105,253,0.415,53,138,0.384,52,115,0.452,0.52,19,20,0.95,9,64,73,96,20,2,49,64,282,f8c6044c-b9ef-4228-8dd0-cf51fe581d3b,2011
315,Jeremy Pargo,PG,25,MEM,44,5,424,50,150,0.333,10,38,0.263,40,112,0.357,0.367,16,27,0.593,12,25,37,55,15,0,46,46,126,b20a1fb9-aebe-4e97-bd90-ab9b62542957,2011
316,Anthony Parker,SF,36,CLE,51,51,1280,141,326,0.433,50,138,0.362,91,188,0.484,0.509,35,56,0.625,10,128,138,120,38,7,50,65,367,08ab7c57-50b6-48f2-97a4-9432fd6f22f1,2011
317,Tony Parker,PG,29,SAS,60,60,1923,427,890,0.48,14,61,0.23,413,829,0.498,0.488,227,284,0.799,22,149,171,463,57,5,153,75,1095,e7f7d281-52b9-4155-9b66-378c964837f5,2011
318,Chandler Parsons,SF,23,HOU,63,57,1804,248,549,0.452,60,178,0.337,188,371,0.507,0.506,43,78,0.551,90,210,300,134,73,29,81,142,599,99be0ce5-25d7-4c30-b35d-481ab8dd9eb9,2011
319,Patrick Patterson,PF,22,HOU,64,1,1483,225,511,0.44,0,3,0.0,225,508,0.443,0.44,40,57,0.702,112,174,286,53,27,36,49,113,490,363646a1-0fcc-44f4-90ef-82f85b8da460,2011
320,Chris Paul,PG,26,LAC,60,60,2181,425,890,0.478,79,213,0.371,346,677,0.511,0.522,260,302,0.861,42,171,213,543,152,4,124,138,1189,40b1fb2d-fa62-4821-ad86-82eb61726f8c,2011
321,Kendrick Perkins,C,27,OKC,65,65,1744,128,262,0.489,0,0,0.0,128,262,0.489,0.489,73,112,0.652,120,306,426,78,25,73,118,189,329,e83ab462-df4f-45fd-a36c-24aca460ffc3,2011
322,Johan Petro,C,26,NJN,59,10,920,109,260,0.419,1,1,1.0,108,259,0.417,0.421,31,37,0.838,68,156,224,45,21,23,38,122,250,118e0a88-88bb-4a2d-adae-509482d1ed83,2011
323,Paul Pierce,SF,34,BOS,61,61,2075,394,890,0.443,100,273,0.366,294,617,0.476,0.499,293,344,0.852,37,280,317,274,70,26,173,147,1181,ead63c29-2988-478d-b595-6060f10983e0,2011
324,Dexter Pittman,C,23,MIA,35,6,301,44,94,0.468,0,0,0.0,44,94,0.468,0.468,18,28,0.643,27,44,71,9,8,8,17,73,106,410b6548-f2f3-4a0d-b1bb-f56a6b33bdf8,2011
325,Quincy Pondexter,SF,23,MEM,64,8,1002,108,239,0.452,22,73,0.301,86,166,0.518,0.498,33,53,0.623,55,71,126,27,27,5,30,90,271,18c4f578-0a0b-4fd3-9d9d-71faf694a40d,2011
326,Ronnie Price,PG,28,PHO,36,8,517,49,130,0.377,13,44,0.295,36,86,0.419,0.427,20,25,0.8,18,38,56,67,34,3,46,72,131,66089446-928e-47cc-b864-8886057a1f22,2011
327,Tayshaun Prince,SF,31,DET,63,63,2087,336,798,0.421,37,104,0.356,299,694,0.431,0.444,89,115,0.774,72,209,281,153,27,32,74,77,798,8abee38c-37f1-4c44-929d-2fb0d72d529e,2011
328,Joel Przybilla,C,32,POR,27,19,449,22,48,0.458,0,0,0.0,22,48,0.458,0.458,11,18,0.611,29,109,138,6,4,16,22,66,55,a696a140-692e-4e14-b99c-b403b005bec4,2011
329,Anthony Randolph,PF,22,MIN,34,5,517,94,200,0.47,0,1,0.0,94,199,0.472,0.47,64,84,0.762,42,81,123,19,13,35,40,56,252,bf0e4e8b-ebe7-4fa2-8e9a-40c0e2fb46f1,2011
330,Zach Randolph,PF,30,MEM,28,8,735,132,285,0.463,2,8,0.25,130,277,0.469,0.467,58,88,0.659,78,147,225,48,21,4,40,57,324,a213f52e-0ad3-4d46-8911-ad35c7438b82,2011
331,Michael Redd,SG,32,PHO,51,2,770,144,360,0.4,42,132,0.318,102,228,0.447,0.458,88,111,0.793,14,63,77,33,13,0,37,29,418,944701e5-4c7b-47c5-a3a2-bb640007372c,2011
332,Ryan Reid,PF,25,OKC,5,0,17,4,5,0.8,0,0,0.0,4,5,0.8,0.8,0,0,0.0,1,1,2,0,0,0,1,1,8,8aafd34f-26a0-4d7d-a1a8-34f90d68ca67,2011
333,Jason Richardson,SG,31,ORL,54,54,1591,243,596,0.408,102,277,0.368,141,319,0.442,0.493,41,69,0.594,36,158,194,107,53,22,60,91,629,2ae10e27-713f-4024-85f2-8250bda16e3c,2011
334,Quentin Richardson,SF,31,ORL,48,3,866,74,197,0.376,42,121,0.347,32,76,0.421,0.482,25,30,0.833,15,108,123,38,28,6,29,74,215,fb70095c-b1f8-411d-bdb6-dd3303d2630d,2011
335,Luke Ridnour,SG,30,MIN,53,53,1750,242,550,0.44,49,152,0.322,193,398,0.485,0.485,106,119,0.891,19,122,141,252,56,16,96,136,639,a5863df0-fc34-44d6-b6cc-29cafb446dd6,2011
336,Nate Robinson,PG,27,GSW,51,9,1192,205,484,0.424,66,181,0.365,139,303,0.459,0.492,94,113,0.832,15,85,100,231,59,2,75,118,570,ad748b99-6c60-4e38-b6f9-6d10f2684150,2011
337,Rajon Rondo,PG,25,BOS,53,53,1957,256,572,0.448,10,42,0.238,246,530,0.464,0.456,108,181,0.597,62,195,257,620,95,3,193,99,630,00e6c4e1-3e3e-4f98-a6b3-ce587b855030,2011
338,Derrick Rose,PG,23,CHI,39,39,1375,302,695,0.435,54,173,0.312,248,522,0.475,0.473,194,239,0.812,26,105,131,307,35,28,119,52,852,4838e8d6-bfe6-4461-9731-4a194563e628,2011
339,Ricky Rubio,PG,21,MIN,41,31,1404,139,389,0.357,32,94,0.34,107,295,0.363,0.398,126,157,0.803,21,150,171,336,91,8,131,97,436,8c07ceb3-c755-4010-b0a5-165e214cd622,2011
340,Brandon Rush,SF,26,GSW,65,1,1717,235,469,0.501,99,219,0.452,136,250,0.544,0.607,65,82,0.793,33,218,251,88,35,58,68,64,634,15935e45-81a3-43e1-8317-5463ddad1b1a,2011
341,Walker Russell,PG,29,DET,28,0,357,33,95,0.347,4,13,0.308,29,82,0.354,0.368,14,22,0.636,7,19,26,58,18,1,33,29,84,624a7128-5298-46e0-8a1c-3d83473bc50b,2011
342,John Salmons,SF,32,SAC,46,32,1250,141,345,0.409,33,112,0.295,108,233,0.464,0.457,29,45,0.644,20,114,134,93,37,7,45,77,344,0ba9bc6c-dbf9-406e-85a9-53e621eae742,2011
343,Samardo Samuels,C,23,CLE,54,0,825,105,231,0.455,0,0,0.0,105,231,0.455,0.455,82,117,0.701,63,117,180,20,20,20,56,113,292,da03f09d-2c9a-4a7c-b0a7-7c05092f4c1d,2011
344,Larry Sanders,PF,23,MIL,52,0,643,84,184,0.457,0,2,0.0,84,182,0.462,0.457,18,38,0.474,62,98,160,33,32,76,43,133,186,c602180d-b2a2-44a3-9b7e-db86c0efc8d7,2011
345,Brian Scalabrine,PF,33,CHI,28,0,122,14,30,0.467,1,7,0.143,13,23,0.565,0.483,3,6,0.5,8,13,21,15,5,6,9,9,32,a7291594-bbd7-4160-a495-00a9079dbc6a,2011
346,Luis Scola,PF,31,HOU,66,66,2067,436,888,0.491,0,3,0.0,436,885,0.493,0.491,153,198,0.773,122,306,428,140,35,24,153,214,1025,561978b9-e527-4f7a-9595-58a48b69e5c7,2011
347,Thabo Sefolosha,SG,27,OKC,42,42,914,67,155,0.432,31,71,0.437,36,84,0.429,0.532,38,43,0.884,21,107,128,47,37,17,40,78,203,5dfd6f07-1f5d-42c8-b39b-0a41aa7e8087,2011
348,Josh Selby,PG,20,MEM,28,0,237,25,72,0.347,2,15,0.133,23,57,0.404,0.361,11,14,0.786,2,13,15,30,7,0,29,17,63,3019c3a1-4374-4c3d-b03b-0e2db9509995,2011
349,Ramon Sessions,PG,25,TOT,64,23,1707,242,565,0.428,43,97,0.443,199,468,0.425,0.466,194,248,0.782,33,181,214,354,44,3,141,100,721,ba30750d-e568-49a2-9d61-1a2c02b2c9eb,2011
350,Iman Shumpert,PG,21,NYK,59,35,1705,214,534,0.401,48,157,0.306,166,377,0.44,0.446,87,109,0.798,42,144,186,164,101,8,111,173,563,2e7e290a-bac0-4f78-91b3-9080494fbb70,2011
351,Xavier Silas,SG,24,PHI,2,0,39,4,15,0.267,1,6,0.167,3,9,0.333,0.3,2,3,0.667,2,2,4,3,0,0,3,5,11,2ecae7eb-3983-4698-949c-0037e5fb00fe,2011
352,Bobby Simmons,SF,31,LAC,28,0,418,28,90,0.311,20,60,0.333,8,30,0.267,0.422,4,7,0.571,17,38,55,11,15,3,10,41,80,e01a89fb-0691-479e-9f60-9a758329596c,2011
353,Chris Singleton,SF,22,WAS,66,51,1431,116,312,0.372,44,127,0.346,72,185,0.389,0.442,30,44,0.682,43,190,233,49,70,30,38,176,306,80156021-f49c-4d77-82c7-73f6cf810044,2011
354,James Singleton,PF,30,WAS,12,0,262,41,75,0.547,2,9,0.222,39,66,0.591,0.56,14,15,0.933,25,56,81,15,9,8,10,27,98,8ea50520-e109-47d3-912d-d3ff7755fc06,2011
355,Brian Skinner,C,35,MEM,1,0,4,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,31f7d8ae-007b-4803-b643-6e1ea337f45f,2011
356,Donald Sloan,PG,24,TOT,33,11,669,79,198,0.399,2,25,0.08,77,173,0.445,0.404,23,30,0.767,18,49,67,105,13,3,49,37,183,bee958ac-bee4-4fec-acbf-b22af2fe4206,2011
357,Craig Smith,PF,28,POR,47,0,464,59,117,0.504,0,1,0.0,59,116,0.509,0.504,38,53,0.717,33,77,110,19,16,5,24,55,156,0a8def14-cc0b-488f-8067-8516633dd7dd,2011
358,Greg Smith,C,21,HOU,8,0,69,7,11,0.636,0,0,0.0,7,11,0.636,0.636,0,0,0.0,5,15,20,1,2,5,1,17,14,800980fa-03d5-4cfb-b2e3-96da34d880f5,2011
359,Jason Smith,PF,25,NOH,40,29,947,181,348,0.52,1,9,0.111,180,339,0.531,0.522,33,47,0.702,72,124,196,34,21,41,40,102,396,e5c9fb58-ea76-469c-b9e9-c69a1b1cbca4,2011
360,Josh Smith,PF,26,ATL,66,66,2329,504,1101,0.458,28,109,0.257,476,992,0.48,0.47,203,322,0.63,136,496,632,257,93,115,164,172,1239,fa1a28ac-dac6-40b8-a668-884aeaa2e85c,2011
361,Nolan Smith,PG,23,POR,44,4,541,67,180,0.372,13,45,0.289,54,135,0.4,0.408,20,28,0.714,17,39,56,62,18,3,42,55,167,e5743706-cf36-4418-85e6-b833a496f1c1,2011
362,Marreese Speights,PF,24,MEM,60,54,1345,221,488,0.453,0,3,0.0,221,485,0.456,0.453,84,109,0.771,133,241,374,48,21,29,74,147,526,73561f44-cc56-47b4-b6b2-6e3a2d72221d,2011
363,Tiago Splitter,C,27,SAS,59,2,1121,212,343,0.618,0,0,0.0,212,343,0.618,0.618,125,181,0.691,93,213,306,65,21,47,87,134,549,70bf0040-c5fb-4c1b-80a1-af48c005abfb,2011
364,Jerry Stackhouse,SF,37,ATL,30,0,273,37,100,0.37,13,38,0.342,24,62,0.387,0.435,21,23,0.913,6,17,23,14,10,3,13,12,108,cad4bcad-272d-4165-aa5f-cd084acdca21,2011
365,Lance Stephenson,SG,21,IND,42,1,442,47,125,0.376,4,30,0.133,43,95,0.453,0.392,8,17,0.471,12,41,53,46,21,5,36,30,106,e88e547e-0c96-4ec2-9ea8-6ef7eee3d6c3,2011
366,DeShawn Stevenson,SF,30,NJN,51,30,960,49,172,0.285,41,145,0.283,8,27,0.296,0.404,9,16,0.563,7,94,101,41,19,4,19,59,148,974162ac-0cdd-42da-afeb-ef74b89095db,2011
367,Greg Stiemsma,C,26,BOS,55,3,766,66,121,0.545,0,0,0.0,66,121,0.545,0.545,29,41,0.707,48,129,177,28,37,85,33,144,161,f0bd403a-4755-4aee-992b-e4b09c76dfeb,2011
368,Julyan Stone,SG,23,DEN,22,2,179,13,31,0.419,2,11,0.182,11,20,0.55,0.452,8,11,0.727,5,20,25,37,8,6,11,18,36,9eac041b-5f20-4a7b-aea7-4af484c4b027,2011
369,Rodney Stuckey,SG,25,DET,55,48,1644,256,597,0.429,33,104,0.317,223,493,0.452,0.456,267,320,0.834,38,104,142,210,44,10,106,124,812,1091c607-4804-4e91-8c9a-c46b45971d40,2011
370,DaJuan Summers,SF,24,NOH,15,6,209,28,65,0.431,5,16,0.313,23,49,0.469,0.469,7,9,0.778,8,15,23,10,7,0,8,31,68,372f341a-f7f1-455e-8931-5227be09c864,2011
371,Jeff Teague,PG,23,ATL,66,66,2183,320,672,0.476,51,149,0.342,269,523,0.514,0.514,140,185,0.757,21,138,159,321,106,37,134,145,831,0e88fd4c-4c79-49bd-b66a-32962978dc20,2011
372,Sebastian Telfair,PG,26,PHO,60,1,895,141,342,0.412,33,105,0.314,108,237,0.456,0.461,53,67,0.791,20,71,91,138,41,12,68,120,368,63c1feeb-641a-40fa-8e16-1da091842336,2011
373,Jason Terry,SG,34,DAL,63,1,2000,357,830,0.43,138,365,0.378,219,465,0.471,0.513,98,111,0.883,16,133,149,226,73,11,127,69,950,62b3e3ec-25cd-4ccb-a3fe-c6d448c8a7fb,2011
374,Hasheem Thabeet,C,24,TOT,20,3,139,11,21,0.524,0,0,0.0,11,21,0.524,0.524,13,20,0.65,16,26,42,0,1,10,8,20,35,36f73076-f330-4a96-acdc-79e313471005,2011
375,Isaiah Thomas,PG,22,SAC,65,37,1656,256,571,0.448,83,219,0.379,173,352,0.491,0.521,154,185,0.832,48,120,168,266,53,8,105,121,749,d58940dd-f169-4591-a37a-958b80403a19,2011
376,Kurt Thomas,C,39,POR,53,3,803,73,157,0.465,0,0,0.0,73,157,0.465,0.465,14,20,0.7,39,149,188,46,24,31,31,123,160,d3b65687-9fb8-4089-bfc2-b5d624452cf4,2011
