,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
124,Raymond Felton,PG,25,CHA,80,80,2643,388,846,0.459,60,156,0.385,328,690,0.475,0.494,132,173,0.763,53,235,288,446,123,22,168,172,968,5b8b373b-0b23-48de-90d9-2d45dfc36349,2009
125,Kyrylo Fesenko,C,23,UTA,49,5,408,52,95,0.547,0,1,0.0,52,94,0.553,0.547,24,57,0.421,33,57,90,15,6,19,24,78,128,ee3a0e70-14d0-40cf-a26a-94ef6afbdb77,2009
126,Michael Finley,SF,36,TOT,46,7,709,81,184,0.44,32,82,0.39,49,102,0.48,0.527,8,15,0.533,6,65,71,43,10,6,21,33,202,73c724d7-8b98-491b-acc0-1fd6eeea2414,2009
127,Derek Fisher,PG,35,LAL,82,82,2227,212,558,0.38,78,224,0.348,134,334,0.401,0.45,113,132,0.856,25,145,170,201,90,9,78,202,615,c076eff2-f72f-4639-bc10-6332183d5f2a,2009
128,Jonny Flynn,PG,20,MIN,81,81,2339,397,952,0.417,77,215,0.358,320,737,0.434,0.457,223,270,0.826,24,167,191,356,82,2,233,98,1094,ce006550-204b-4911-896b-35ca9ed3079b,2009
129,Jeff Foster,C,33,IND,16,3,255,22,46,0.478,0,1,0.0,22,45,0.489,0.478,5,9,0.556,34,47,81,21,3,4,14,45,49,bc15d9b1-6e6c-4cae-9d6a-56877871da48,2009
130,Randy Foye,PG,26,WAS,70,38,1667,256,619,0.414,63,182,0.346,193,437,0.442,0.464,129,145,0.89,16,114,130,228,33,10,94,123,704,e8a88ef7-eb7f-427d-ac03-626213b3dac4,2009
131,Channing Frye,C,26,PHO,81,41,2190,317,703,0.451,172,392,0.439,145,311,0.466,0.573,98,121,0.81,66,361,427,113,64,74,73,263,904,f521a6f7-c63d-4537-8b28-1de83ebf2dbe,2009
132,Dan Gadzuric,C,31,MIL,32,6,314,39,89,0.438,0,0,0.0,39,89,0.438,0.438,10,25,0.4,38,54,92,12,9,13,15,63,88,e6a5949e-a058-4114-aabd-0e16654cdeda,2009
133,Sundiata Gaines,PG,23,UTA,32,0,217,38,82,0.463,7,26,0.269,31,56,0.554,0.506,23,46,0.5,6,23,29,39,12,0,14,17,106,88928a53-62a7-4f13-b6a8-72970bcd3887,2009
134,Danilo Gallinari,SF,21,NYK,81,74,2747,392,927,0.423,186,488,0.381,206,439,0.469,0.523,251,307,0.818,65,333,398,135,75,58,110,191,1221,52ec22d7-31a7-468e-ab3e-c75564694586,2009
135,Kevin Garnett,PF,33,BOS,69,69,2060,402,772,0.521,1,5,0.2,401,767,0.523,0.521,185,221,0.837,78,428,506,185,68,57,101,170,990,8c4661f3-343f-4842-be7c-8b91d0f7409f,2009
136,Marc Gasol,C,25,MEM,69,69,2469,378,651,0.581,0,1,0.0,378,650,0.582,0.581,252,376,0.67,208,432,640,165,69,109,135,254,1008,a6f2bdf8-dbe1-46e9-a94a-c2a2d7580b3b,2009
137,Pau Gasol,C,29,LAL,65,65,2403,452,844,0.536,0,5,0.0,452,839,0.539,0.536,286,362,0.79,243,491,734,218,37,113,143,152,1190,d0e5dfb2-54b8-4447-9abf-8d1e4d777fe1,2009
138,Rudy Gay,SF,23,MEM,80,80,3175,600,1288,0.466,66,202,0.327,534,1086,0.492,0.491,301,400,0.753,115,357,472,153,118,64,169,201,1567,16f0c304-f1dd-4a63-8977-190fa223be8a,2009
139,Alonzo Gee,SG,22,WAS,11,2,182,28,59,0.475,7,9,0.778,21,50,0.42,0.534,18,29,0.621,15,18,33,7,7,1,10,13,81,b735bd3f-f997-4810-9c08-652a30ddb3b6,2009
140,Devean George,SF,32,GSW,45,4,761,89,206,0.432,48,123,0.39,41,83,0.494,0.549,16,23,0.696,21,93,114,32,41,10,15,89,242,ee393253-12db-4147-ad4f-251b80f81a1e,2009
141,Daniel Gibson,PG,23,CLE,56,10,1068,125,268,0.466,71,149,0.477,54,119,0.454,0.599,34,49,0.694,13,60,73,70,25,7,36,79,355,580b96cf-4dfb-4c49-aa63-017aca69898a,2009
142,Taj Gibson,PF,24,CHI,82,70,2204,311,629,0.494,0,0,0.0,311,629,0.494,0.494,113,175,0.646,226,385,611,70,50,104,114,282,735,1909dc5a-5696-44cc-a4c7-920b33739e98,2009
143,Trey Gilder,SF,25,MEM,2,0,5,1,1,1.0,0,0,0.0,1,1,1.0,1.0,0,0,0.0,0,1,1,0,1,0,0,0,2,4a579b20-970d-4c1b-99d9-db4f1a40e8cb,2009
144,Ryan Gomes,SF,27,MIN,76,64,2210,327,732,0.447,74,199,0.372,253,533,0.475,0.497,104,126,0.825,76,272,348,124,62,16,95,155,832,a56242c0-748d-49ac-921a-845f349ece5b,2009
145,Drew Gooden,C-PF,28,TOT,70,33,1755,288,602,0.478,1,8,0.125,287,594,0.483,0.479,186,216,0.861,207,335,542,47,41,58,108,194,763,0e373447-7051-4b26-92a9-0689ff5f90e2,2009
146,Ben Gordon,SG,26,DET,62,17,1730,291,699,0.416,75,234,0.321,216,465,0.465,0.47,198,230,0.861,26,93,119,166,49,6,118,147,855,5179f6f2-6905-433a-9623-ba855f91c1f4,2009
147,Eric Gordon,SG,21,LAC,62,60,2229,352,784,0.449,119,321,0.371,233,463,0.503,0.525,222,299,0.742,25,135,160,186,69,14,144,96,1045,fee0cbdd-724d-46c7-9f77-ba9c21057ad0,2009
148,Marcin Gortat,C,25,ORL,81,0,1088,121,227,0.533,0,3,0.0,121,224,0.54,0.533,51,75,0.68,104,237,341,17,17,70,46,138,293,df646812-7636-4693-991c-b54e7a13cf87,2009
149,Joey Graham,SF,27,DEN,63,18,759,105,202,0.52,2,13,0.154,103,189,0.545,0.525,54,73,0.74,39,84,123,22,23,7,43,104,266,0baf772d-d705-4853-9dfb-7da9d4ba7876,2009
150,Stephen Graham,SG,27,CHA,70,8,804,119,240,0.496,16,50,0.32,103,190,0.542,0.529,42,65,0.646,24,111,135,23,20,10,36,94,296,0120041c-7006-465c-b1ac-a19c117f10e8,2009
151,Danny Granger,SF,26,IND,62,62,2278,488,1139,0.428,158,438,0.361,330,701,0.471,0.498,363,428,0.848,67,275,342,171,94,51,157,183,1497,436a835e-99b9-44d8-bd18-42a0f9802bb6,2009
152,Aaron Gray,C,25,TOT,32,0,311,42,82,0.512,0,0,0.0,42,82,0.512,0.512,20,28,0.714,45,61,106,22,9,11,18,54,104,6d554f57-8e03-4e7b-a138-cf716c3f7e46,2009
153,Danny Green,SG,22,CLE,20,0,115,15,39,0.385,6,22,0.273,9,17,0.529,0.462,4,6,0.667,8,9,17,5,6,3,5,9,40,bd88d7f7-4a74-408f-820c-ea299f764b71,2009
154,Jeff Green,PF,23,OKC,82,82,3043,485,1070,0.453,104,312,0.333,381,758,0.503,0.502,165,223,0.74,112,378,490,134,104,72,135,221,1239,7b8c3764-3a93-4a68-8e2f-2c6da5cce083,2009
155,Willie Green,SG,28,PHI,73,18,1553,248,543,0.457,47,136,0.346,201,407,0.494,0.5,95,114,0.833,20,109,129,152,32,11,67,135,638,07ded5a4-da02-4600-a528-c594060d323f,2009
156,Taylor Griffin,SF,23,PHO,8,0,32,4,10,0.4,0,2,0.0,4,8,0.5,0.4,2,4,0.5,0,2,2,1,0,2,1,4,10,9dab8839-9f4c-499a-a039-84185b657881,2009
157,Hamed Haddadi,C,24,MEM,36,0,240,24,62,0.387,0,3,0.0,24,59,0.407,0.387,14,19,0.737,26,49,75,10,1,14,20,57,62,dd963bce-fd9d-4757-bfe1-2bd23fb310b0,2009
158,Malik Hairston,SG,22,SAS,47,0,317,40,76,0.526,2,11,0.182,38,65,0.585,0.539,17,30,0.567,13,36,49,16,4,9,11,29,99,c5694206-e580-4583-a7cc-e01cae10be15,2009
159,Marcus Haislip,SF,29,SAS,10,0,44,10,21,0.476,3,5,0.6,7,16,0.438,0.548,2,5,0.4,4,6,10,0,0,2,3,5,25,d1e56687-f0e0-4fa5-951b-5d2aee3378c2,2009
160,Richard Hamilton,SG,31,DET,46,46,1552,293,717,0.409,41,138,0.297,252,579,0.435,0.437,204,241,0.846,30,92,122,202,30,3,115,115,831,972e9473-2c64-43bd-b2a7-94dd8236c4f3,2009
161,Tyler Hansbrough,PF,24,IND,29,1,511,81,225,0.36,0,4,0.0,81,221,0.367,0.36,84,113,0.743,60,78,138,28,17,8,21,70,246,09828354-2336-48b8-a632-8bf891483d75,2009
162,James Harden,SG,20,OKC,76,0,1738,233,578,0.403,93,248,0.375,140,330,0.424,0.484,194,240,0.808,47,197,244,137,80,20,106,200,753,5a4ef6ab-300d-469b-b1b5-a2aa94d3df73,2009
163,Al Harrington,PF,29,NYK,72,15,2195,448,1030,0.435,140,409,0.342,308,621,0.496,0.503,240,317,0.757,88,317,405,110,62,26,132,209,1276,ddd70de7-d158-43e7-aa49-51a673af197f,2009
164,Devin Harris,PG,26,NJN,64,61,2221,356,884,0.403,60,217,0.276,296,667,0.444,0.437,308,386,0.798,24,179,203,423,79,18,181,178,1080,6fd4c498-dfe8-4089-a51e-a251dd3c7a86,2009
165,Mike Harris,PF,26,TOT,13,0,96,11,30,0.367,0,1,0.0,11,29,0.379,0.367,7,11,0.636,10,14,24,3,5,1,9,14,29,e5e243fb-b178-45eb-8148-81376aa5c5fd,2009
166,Jason Hart,PG,31,TOT,5,0,22,1,2,0.5,0,0,0.0,1,2,0.5,0.5,0,0,0.0,0,2,2,6,2,1,3,4,2,1e24ce54-9e1e-411a-85cc-6649bfaad181,2009
167,Udonis Haslem,PF,29,MIA,78,0,2177,312,632,0.494,0,0,0.0,312,632,0.494,0.494,147,193,0.762,167,462,629,52,30,23,75,174,771,4dc4d675-85a3-4d26-b601-3a34e1f6eab7,2009
168,Trenton Hassell,SF,30,NJN,52,31,1106,90,219,0.411,0,5,0.0,90,214,0.421,0.411,52,69,0.754,56,96,152,50,17,9,47,91,232,c868c5e5-1bae-4048-acf6-f782b65a1d72,2009
169,Spencer Hawes,C,21,SAC,72,59,1904,312,666,0.468,26,87,0.299,286,579,0.494,0.488,73,106,0.689,145,291,436,158,32,83,131,200,723,27752ea6-4e09-4361-8222-06f0e0b44ca7,2009
170,Chuck Hayes,C,26,HOU,82,82,1773,161,329,0.489,0,0,0.0,161,329,0.489,0.489,36,66,0.545,151,314,465,139,73,43,74,219,358,badd0170-6da9-40ab-b90d-30b8c1401f73,2009
171,Jarvis Hayes,SF,28,NJN,45,19,1033,138,328,0.421,60,179,0.335,78,149,0.523,0.512,14,18,0.778,9,99,108,40,29,9,28,91,350,d21c3e16-48e5-4c98-b4f9-9b2ade200161,2009
172,Brendan Haywood,C,30,TOT,77,67,2355,276,491,0.562,0,1,0.0,276,490,0.563,0.562,152,245,0.62,278,437,715,43,26,158,99,209,704,f07acb84-9579-4176-ad13-c9e9c8dd8490,2009
173,Luther Head,SG,27,IND,47,10,813,136,311,0.437,37,105,0.352,99,206,0.481,0.497,48,58,0.828,6,74,80,72,18,9,54,53,357,57a7c3fd-d7ef-4273-9140-ad8c95dd0b6a,2009
174,Gerald Henderson,SG,22,CHA,43,0,355,37,104,0.356,4,19,0.211,33,85,0.388,0.375,35,47,0.745,15,40,55,13,10,9,14,25,113,7540988a-e9b3-4b53-8e4f-82434a729b19,2009
175,Roy Hibbert,C,23,IND,81,69,2035,387,782,0.495,3,6,0.5,384,776,0.495,0.497,169,224,0.754,177,287,464,158,30,131,145,285,946,9b8fc7fc-b2da-4fae-b6a6-8939fc478a0a,2009
176,Nenê,C,27,DEN,82,82,2755,421,717,0.587,0,2,0.0,421,715,0.589,0.587,293,416,0.704,166,461,627,203,115,82,125,281,1135,26f1a74d-80a0-429c-bd75-4f1943f01109,2009
177,George Hill,PG,23,SAS,78,43,2276,353,738,0.478,75,188,0.399,278,550,0.505,0.529,183,237,0.772,42,163,205,226,69,26,101,222,964,c5b9f92b-8034-4815-ae8f-041729580eed,2009
178,Grant Hill,SF,37,PHO,81,81,2430,336,703,0.478,35,80,0.438,301,623,0.483,0.503,205,251,0.817,74,371,445,193,60,36,108,165,912,a8ac1bce-5cbd-4e0b-b0f5-1c1d821ddb8d,2009
179,Jordan Hill,PF,22,TOT,47,0,624,99,201,0.493,0,2,0.0,99,199,0.497,0.493,46,68,0.676,76,99,175,20,14,21,30,92,244,69a2bc54-953c-431f-a34e-23b084bf57b4,2009
180,Kirk Hinrich,SG,29,CHI,74,53,2481,308,753,0.409,104,280,0.371,204,473,0.431,0.478,85,113,0.752,24,236,260,330,85,24,113,204,805,33d38c3e-61a9-4e6a-b57c-cf6ef04f09e4,2009
181,Jrue Holiday,PG,19,PHI,73,51,1767,230,520,0.442,62,159,0.39,168,361,0.465,0.502,65,86,0.756,56,135,191,280,79,18,156,153,587,25889713-b28a-4be8-9660-3ac5ac97e716,2009
182,Ryan Hollins,C,25,MIN,73,27,1223,169,303,0.558,0,1,0.0,169,302,0.56,0.558,109,158,0.69,79,128,207,51,19,38,95,199,447,f562cac9-ba1b-40eb-adb3-42463117dfac,2009
183,Al Horford,C,23,ATL,81,81,2845,467,847,0.551,1,1,1.0,466,846,0.551,0.552,213,270,0.789,236,563,799,189,59,91,122,225,1148,b21d8144-e255-442a-8c3f-2737727f9f38,2009
184,Eddie House,PG-SG,31,TOT,68,0,1217,173,455,0.38,79,227,0.348,94,228,0.412,0.467,48,52,0.923,13,96,109,85,40,7,47,81,473,407617b8-808d-4301-a467-48864820a47e,2009
185,Dwight Howard,C,24,ORL,82,82,2843,510,834,0.612,0,7,0.0,510,827,0.617,0.612,483,816,0.592,284,798,1082,144,75,228,274,287,1503,b89c8f21-0a6f-4c76-b5e8-b5775c73583b,2009
186,Josh Howard,SF,29,TOT,35,12,918,157,388,0.405,23,86,0.267,134,302,0.444,0.434,109,139,0.784,30,95,125,48,26,11,46,91,446,4f226b91-2fcf-453e-a6a9-0c9428bab7aa,2009
187,Juwan Howard,C,36,POR,73,27,1632,191,375,0.509,0,1,0.0,191,374,0.511,0.509,55,70,0.786,108,227,335,61,27,10,72,191,437,186702f1-7e05-403b-a0c6-86d9fd01ddbd,2009
188,Lester Hudson,PG,25,TOT,25,0,131,21,53,0.396,5,16,0.313,16,37,0.432,0.443,11,13,0.846,7,11,18,13,8,3,14,12,58,ee511689-4845-4c44-a707-4335fb4e212f,2009
189,Larry Hughes,SG,31,TOT,45,16,1115,137,386,0.355,43,139,0.309,94,247,0.381,0.411,94,113,0.832,23,119,142,137,52,15,75,70,411,cf96c6d7-ffa3-4052-a021-917f06944732,2009
190,Kris Humphries,PF,24,TOT,69,0,1221,180,408,0.441,0,1,0.0,180,407,0.442,0.441,127,190,0.668,120,258,378,32,36,48,66,145,487,dbea34b4-07f7-40b0-85f6-c638a4f07df6,2009
191,Chris Hunter,C,25,GSW,60,9,783,109,217,0.502,0,4,0.0,109,213,0.512,0.502,52,69,0.754,56,111,167,37,13,35,30,132,270,2b608b13-27b1-4c8a-a106-235736fb53e2,2009
192,Lindsey Hunter,PG,39,CHI,13,0,122,5,30,0.167,1,13,0.077,4,17,0.235,0.183,2,2,1.0,1,13,14,9,1,0,4,12,13,c6ad6e21-e204-4e63-a2c6-5a601bbbff48,2009
193,Othello Hunter,SF,23,ATL,7,0,33,4,12,0.333,0,0,0.0,4,12,0.333,0.333,3,4,0.75,6,6,12,0,0,1,3,5,11,92e4095e-382c-481f-a32c-fcbd09d17461,2009
194,Steven Hunter,C,28,MEM,21,0,158,17,43,0.395,0,0,0.0,17,43,0.395,0.395,19,36,0.528,18,24,42,0,1,10,9,10,53,eab9cc7d-a3e9-43b4-84c3-210a5ac25741,2009
195,Serge Ibaka,PF,20,OKC,73,0,1323,201,370,0.543,1,2,0.5,200,368,0.543,0.545,58,92,0.63,138,259,397,10,25,97,68,194,461,036d5db1-0417-434e-bf2e-082491506b0e,2009
196,Andre Iguodala,SF,26,PHI,82,82,3193,496,1120,0.443,94,303,0.31,402,817,0.492,0.485,315,430,0.733,82,447,529,472,141,55,218,145,1401,bd56f727-1302-42ae-b243-bf6722378b35,2009
197,Zydrunas Ilgauskas,C,34,CLE,64,6,1339,194,438,0.443,11,23,0.478,183,415,0.441,0.455,75,101,0.743,114,231,345,48,14,50,63,183,474,de4d2b63-1ed2-4e1a-8669-c886bb1cdcf0,2009
198,Allen Iverson,SG-PG,34,TOT,28,24,865,136,316,0.43,9,25,0.36,127,291,0.436,0.445,104,131,0.794,16,63,79,113,19,2,64,48,385,bd09a88b-9e70-4aaa-8101-9fdaaa7ef878,2009
199,Royal Ivey,SG,28,TOT,44,0,326,35,83,0.422,14,35,0.4,21,48,0.438,0.506,9,12,0.75,6,28,34,27,19,2,11,39,93,5a03ab8a-1eb5-41b8-a1a5-340ac64deda5,2009
200,Jarrett Jack,PG,26,TOR,82,43,2243,323,671,0.481,82,199,0.412,241,472,0.511,0.542,203,241,0.842,30,192,222,413,60,6,163,151,931,39b03c06-4529-44dc-9e6f-4f23894ba9fe,2009
201,Cedric Jackson,PG,23,TOT,12,0,74,6,20,0.3,1,6,0.167,5,14,0.357,0.325,7,12,0.583,2,6,8,14,3,2,11,7,20,8174231c-5f54-4124-a3b1-9eeaa9cd118d,2009
202,Darnell Jackson,PF,24,TOT,28,0,123,9,30,0.3,1,4,0.25,8,26,0.308,0.317,4,6,0.667,9,13,22,4,2,4,13,21,23,b7dfb276-d43d-43a6-b1b2-daaf620c4789,2009
203,Stephen Jackson,SG-PF,31,TOT,81,81,3129,600,1418,0.423,129,393,0.328,471,1025,0.46,0.469,338,434,0.779,78,323,401,300,132,43,259,197,1667,4d7bdc64-458a-4f2e-8e0c-0c510f10a81e,2009
204,LeBron James,SF,25,CLE,76,76,2966,768,1528,0.503,129,387,0.333,639,1141,0.56,0.545,593,773,0.767,71,483,554,651,125,77,261,119,2258,bedcfe40-c385-484d-85bc-e13eb14254ca,2009
205,Mike James,PG,34,WAS,4,0,46,6,20,0.3,2,6,0.333,4,14,0.286,0.35,4,8,0.5,1,2,3,5,3,0,5,3,18,bb2524c6-5ac8-43c1-87c8-623e34750b92,2009
206,Antawn Jamison,PF,33,TOT,66,64,2406,478,1036,0.461,85,247,0.344,393,789,0.498,0.502,194,300,0.647,136,419,555,84,71,21,91,179,1235,723063d2-7943-425a-b594-87715e7cb912,2009
207,Nathan Jawai,C,23,MIN,39,2,412,49,111,0.441,0,1,0.0,49,110,0.445,0.441,26,38,0.684,49,55,104,24,10,9,27,58,124,9f7593ca-f07b-4026-bd6f-9031406d08c6,2009
208,Othyus Jeffers,SG,24,UTA,14,0,73,12,29,0.414,0,0,0.0,12,29,0.414,0.414,13,19,0.684,8,11,19,1,4,0,6,10,37,133abf93-1373-4f18-973e-6cab445bf566,2009
209,Al Jefferson,C,25,MIN,76,76,2463,560,1125,0.498,0,4,0.0,560,1121,0.5,0.498,181,266,0.68,180,523,703,137,63,98,136,205,1301,0efc7b08-70c4-4468-912a-6345b7971a14,2009
210,Richard Jefferson,SF,29,SAS,81,70,2520,362,775,0.467,59,187,0.316,303,588,0.515,0.505,211,287,0.735,58,298,356,158,45,40,105,178,994,ae0878bd-1bac-4208-9e7f-77d7fd358a1f,2009
211,Jared Jeffries,PF-SF,28,TOT,70,37,1794,138,314,0.439,21,71,0.296,117,243,0.481,0.473,75,120,0.625,130,158,288,101,62,71,76,203,372,d463a9b1-da47-4ffb-90d5-ecf25f75b3be,2009
212,Brandon Jennings,PG,20,MIL,82,82,2671,451,1216,0.371,145,388,0.374,306,828,0.37,0.431,223,273,0.817,49,233,282,470,105,18,200,191,1270,c8f72661-f57d-4985-bc87-3d2848a88d09,2009
213,Jonas Jerebko,PF,22,DET,80,73,2232,290,603,0.481,36,115,0.313,254,488,0.52,0.511,125,176,0.71,194,284,478,58,79,29,82,230,741,8f62e2e6-4b2e-4f4a-bf84-ffde3efa5e2f,2009
214,Yi Jianlian,PF,22,NJN,52,51,1655,227,563,0.403,15,41,0.366,212,522,0.406,0.417,154,193,0.798,115,257,372,47,37,52,77,170,623,365f7869-1214-434d-b0de-23c1e861406d,2009
215,Amir Johnson,PF,22,TOR,82,5,1453,208,334,0.623,0,4,0.0,208,330,0.63,0.623,95,149,0.638,154,241,395,48,44,66,63,255,511,49d36efa-34b1-4527-825b-0b8f65f20697,2009
216,Anthony Johnson,PG,35,ORL,31,0,406,49,111,0.441,13,39,0.333,36,72,0.5,0.5,19,20,0.95,8,40,48,63,11,1,26,32,130,9cbaf2c1-3376-4e6e-b351-4a865aa0e712,2009
217,James Johnson,PF,22,CHI,65,11,757,95,210,0.452,15,46,0.326,80,164,0.488,0.488,51,70,0.729,34,94,128,48,21,43,62,126,256,783c912e-0998-4d1f-9884-0c69ecd9cbdf,2009
218,Joe Johnson,SG,28,ATL,76,76,2886,635,1386,0.458,129,350,0.369,506,1036,0.488,0.505,220,269,0.818,74,279,353,369,82,5,145,145,1619,813f81d6-73a3-46c4-8365-6991d1dd5a84,2009
219,Dahntay Jones,SF,29,IND,76,26,1892,287,623,0.461,4,32,0.125,283,591,0.479,0.464,198,257,0.77,48,181,229,150,40,39,129,237,776,7a09163e-be6d-48e1-9a2a-7f0e068a0a22,2009
220,Dwayne Jones,PF,26,PHO,2,0,7,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,3c48f296-ad99-4621-aebf-327d301579bf,2009
221,James Jones,SF,29,MIA,36,6,503,43,119,0.361,37,90,0.411,6,29,0.207,0.517,23,28,0.821,4,41,45,17,11,4,11,45,146,73314c74-f00a-476f-aa94-e04bfc80d491,2009
222,Solomon Jones,C,25,IND,52,2,675,78,176,0.443,0,3,0.0,78,173,0.451,0.443,51,71,0.718,51,93,144,32,14,37,40,125,207,a4244a5a-3c3a-4a29-9eea-3678598de82c,2009
223,DeAndre Jordan,C,21,LAC,70,12,1137,144,238,0.605,0,2,0.0,144,236,0.61,0.605,48,128,0.375,122,230,352,21,16,62,75,152,336,da9bcc22-4307-42dc-8d51-12e8fba68c7a,2009
224,Chris Kaman,C,27,LAC,76,76,2608,589,1202,0.49,0,6,0.0,589,1196,0.492,0.49,230,307,0.749,184,520,704,120,37,94,223,213,1408,b4149a63-9b66-4b75-bbcf-054dd01284ca,2009
225,Jason Kapono,SF,28,PHI,57,12,976,126,301,0.419,63,171,0.368,63,130,0.485,0.523,9,15,0.6,14,52,66,39,21,6,34,80,324,9676a674-d0ff-4ddd-b9be-ee46c1d069b3,2009
226,Coby Karl,SF-SG,26,TOT,7,1,113,11,32,0.344,2,11,0.182,9,21,0.429,0.375,4,6,0.667,4,14,18,15,3,1,10,14,28,438ef466-723d-4d53-8fe2-eb1433f8cfe4,2009
227,Jason Kidd,PG,36,DAL,80,80,2881,284,671,0.423,176,414,0.425,108,257,0.42,0.554,80,99,0.808,48,397,445,724,145,35,195,142,824,4f6cd300-77de-4617-918f-8ab84d906538,2009
228,Andrei Kirilenko,SF,28,UTA,58,35,1681,244,482,0.506,26,89,0.292,218,393,0.555,0.533,174,234,0.744,76,188,264,158,83,71,79,102,688,a1f17fb0-a5bc-471c-a65a-1e2efae6a8a0,2009
229,Kyle Korver,SG,28,UTA,52,0,952,138,280,0.493,59,110,0.536,79,170,0.465,0.598,39,49,0.796,10,101,111,89,26,12,42,76,374,8803f3ad-893e-4541-ba72-7be494dbf1c4,2009
230,Kosta Koufos,C,20,UTA,36,0,172,22,47,0.468,0,0,0.0,22,47,0.468,0.468,9,15,0.6,16,29,45,6,2,4,15,26,53,f68c2044-92de-4871-8134-a7704dda3587,2009
231,Carl Landry,PF,26,TOT,80,29,2469,499,931,0.536,1,3,0.333,498,928,0.537,0.537,344,427,0.806,188,280,468,66,55,63,136,234,1343,a0775fb8-6ab9-492c-8641-6fac0dab6953,2009
232,Marcus Landry,SF,24,TOT,18,0,111,16,43,0.372,9,28,0.321,7,15,0.467,0.477,3,5,0.6,5,14,19,0,1,2,6,14,44,eb4617f9-f6b0-4336-8dbb-d4e3178b3b95,2009
233,Acie Law,PG,25,TOT,26,1,234,35,75,0.467,5,16,0.313,30,59,0.508,0.5,38,49,0.776,3,14,17,26,11,1,17,16,113,7fda371d-2bb5-4db3-a1cf-c91e9ad9a5a7,2009
234,Ty Lawson,PG,22,DEN,65,8,1318,201,390,0.515,34,83,0.41,167,307,0.544,0.559,106,140,0.757,42,82,124,203,48,2,82,89,542,edadd7b6-3363-471e-abe5-cde829856b76,2009
235,Courtney Lee,SG,24,NJN,71,66,2375,338,775,0.436,76,225,0.338,262,550,0.476,0.485,133,153,0.869,60,192,252,121,93,20,76,130,885,5367bfee-18ae-450b-944d-bc1d565d3f2d,2009
236,David Lee,C,26,NYK,81,81,3019,686,1258,0.545,0,8,0.0,686,1250,0.549,0.545,268,330,0.812,228,721,949,295,85,40,189,257,1640,9a0b78fa-a6ca-4efb-adf6-722750145382,2009
237,Rashard Lewis,PF,30,ORL,72,72,2369,350,805,0.435,168,423,0.397,182,382,0.476,0.539,145,180,0.806,62,256,318,107,78,28,108,180,1013,73d9d740-ca6f-4303-88bd-ec4c0c081054,2009
238,Shaun Livingston,PG,24,TOT,36,18,796,104,201,0.517,0,6,0.0,104,195,0.533,0.517,42,48,0.875,16,62,78,130,17,11,58,61,250,847b6ccd-7bce-42ff-8ec0-aec1ec919b85,2009
239,Brook Lopez,C,21,NJN,82,82,3027,563,1129,0.499,0,2,0.0,563,1127,0.5,0.499,416,509,0.817,270,439,709,187,55,139,204,251,1542,98b82862-6adb-4446-8471-e75ce9bd3293,2009
240,Robin Lopez,C,21,PHO,51,31,986,171,291,0.588,0,0,0.0,171,291,0.588,0.588,88,125,0.704,104,144,248,7,10,53,41,117,430,786e0a8c-81bc-4ac8-aff3-9bf4ba92e3c0,2009
241,Kevin Love,PF,21,MIN,60,22,1714,291,646,0.45,35,106,0.33,256,540,0.474,0.478,225,276,0.815,227,431,658,136,43,23,117,136,842,2b2bcfdb-1fd0-4251-8a58-1c9bc6c4e887,2009
242,Kyle Lowry,PG,23,HOU,68,0,1651,184,464,0.397,37,136,0.272,147,328,0.448,0.436,215,260,0.827,91,156,247,305,60,9,116,173,620,09855ef9-5497-4128-8dc1-db0500f2491e,2009
243,Corey Maggette,PF,30,GSW,70,49,2081,457,886,0.516,13,50,0.26,444,836,0.531,0.523,460,551,0.835,92,281,373,172,51,4,168,231,1387,5718e20e-9b08-44aa-a370-f5975c373dc5,2009
244,Jamaal Magloire,C,31,MIA,36,0,359,28,56,0.5,0,0,0.0,28,56,0.5,0.5,21,59,0.356,41,80,121,1,9,11,17,59,77,b399d96d-37b3-41e5-a408-326680fb6743,2009
245,Ian Mahinmi,C,23,SAS,26,0,165,35,55,0.636,0,0,0.0,35,55,0.636,0.636,31,47,0.66,13,39,52,2,3,8,15,32,101,215a3e5a-d149-43c5-be05-418373d61a57,2009
246,Shawn Marion,SF,31,DAL,75,75,2385,395,778,0.508,3,19,0.158,392,759,0.516,0.51,105,139,0.755,158,319,477,107,69,61,99,141,898,980bde42-31de-40aa-87d9-61cdfe340132,2009
247,Sean Marks,C,34,NOH,14,0,75,4,8,0.5,0,0,0.0,4,8,0.5,0.5,2,5,0.4,14,9,23,2,0,3,2,17,10,680adaa0-cd08-4dc6-91eb-ee867b4b1055,2009
248,Cartier Martin,SF,25,TOT,18,2,390,50,136,0.368,17,49,0.347,33,87,0.379,0.43,24,30,0.8,25,43,68,16,11,1,19,48,141,b0ce072e-341a-4546-b719-e38ec3db91a0,2009
249,Kenyon Martin,PF,32,DEN,58,58,1986,283,620,0.456,8,29,0.276,275,591,0.465,0.463,93,167,0.557,142,404,546,109,72,61,91,186,667,ce9c2320-705d-4df5-9f4f-dd335fdd24fa,2009
